,idxATAC,chr,start,end,idxRNA,target,distance,idxTF,tf,all,pval.all,pval.A9690,pval.ARV110,pval.DMSO,pval.Enza,stats.all,stats.A9690,stats.ARV110,stats.DMSO,stats.Enza,qval.all,qval.A9690,qval.ARV110,qval.DMSO,qval.Enza,weight.all,weight.A9690,weight.ARV110,weight.DMSO,weight.Enza
11,4307,chr1,84873105,84873605,1407,LPAR3,6747,1,AR,0.704259867194778,0.0209260255039997,0.723832880783408,0.840498736869189,0.791326571038398,0.101974758970817,5.332942631207,0.12484979717959,0.0405038069486621,0.0700070119167343,2.67438427516723,1,1,1,1,1,0.0338753075608163,0.00692028140709515,-0.0163256908358454,0.00442669994737871,0.0442440023112004
12,4308,chr1,84874145,84874645,1407,LPAR3,7787,1,AR,0.501008832546832,0.000634595748421057,0.243016632489277,0.325787694997418,0.326752679277939,0.157521177632178,11.6716537929065,1.36300924964842,0.965569216414476,0.961724874156244,1.99786279254672,0.283029703795791,1,1,1,1,0.0542502655002883,0.0265632034537985,0.0552703067155641,0.0287779931146481,0.0409929782818813
13,4309,chr1,84874678,84875178,1407,LPAR3,8320,1,AR,0.59435170067207,0.00146204771937174,0.401461383352674,0.482695648769844,0.466561572992179,0.0514250769344892,10.1258430314997,0.703944701752364,0.49276688723522,0.530107725456763,3.79437472645623,0.635990757926705,1,1,1,1,0.0433353472183042,-0.0216368292095254,0.0355981585293321,0.0127849096785311,0.0417510750550673
14,5256,chr1,113904397,113904897,1737,HIPK1,22425,1,AR,0.531957456148477,0.000648994600113465,0.0615504894648554,0.242852447748122,0.253413503728925,0.026428714429797,11.6299167324122,3.49510541494677,1.36395947072115,1.30438664883111,4.92774952521524,0.288057479555869,1,1,1,1,0.0475605888547765,0.0450276807524322,0.0673166752840746,0.0286832494227143,0.04764701950173
15,5257,chr1,113904943,113905443,1737,HIPK1,21879,1,AR,0.659321909840734,0.0129731362379308,0.426576464656586,0.307937005640008,0.431716243016412,0.112360430547277,6.172769512591,0.632126244056471,1.03950335879308,0.618201937408698,2.52070374364287,1,1,1,1,1,0.0453877608241216,0.0253060111911269,0.057170511270236,0.0297769530198041,0.050212323326337
16,5968,chr1,151840217,151840717,2011,RORC,13922,1,AR,0.574073042919832,3.08802083611768e-07,0.833757912924416,1.94678892262695e-05,0.93079349359998,0.00279953060534904,26.1938647134549,0.0440514533647834,18.2406533795126,0.00754232154841409,8.93372343294786,0.000156562656391166,1,0.0102401097330178,1,1,0.0683188485633166,-0.0050445294814113,0.135308541481722,-0.00454300181325648,0.0789384939804282
17,6146,chr1,154414438,154414938,2119,IL6R-AS1,7675,1,AR,0.712790045012395,0.00210997693886947,0.228190705358289,0.759381690845056,0.231219144503379,0.312485847983014,9.45131568081893,1.4521036404196,0.093815303376076,1.43334600203956,1.02013981057961,0.903070129836135,1,1,1,1,0.0487395194081059,0.0296204183241984,0.00915999156811543,0.0351915431922395,0.0422343657337879
18,7984,chr1,197865739,197866239,2712,AL365258.1,108221,1,AR,0.566440187250554,0.0147496023536467,0.379298456568007,0.847888694539937,0.794908211986351,0.48421069176451,5.94613361735936,0.772974436570578,0.0367922235316975,0.0675700463755026,0.48936501887554,1,1,1,1,1,0.0387978916017699,0.0251711239098758,0.0209618334035631,0.0151030089230195,0.00891624120183852
19,8378,chr1,204286721,204287221,2816,AL592114.3,9621,1,AR,0.590113633892876,0.0136563582884034,0.857946035557107,0.380069766746298,0.22196181045719,0.739684200991448,6.08203222978091,0.0320372004367281,0.770476231079487,1.4916423775895,0.110404400102049,1,1,1,1,1,0.0596073122152773,-0.0043020119143505,0.03840360797225,0.0550399901836604,0.0460409941867289
20,8410,chr1,204506350,204506850,2821,MDM4,7527,1,AR,0.574813656039713,1.9423404400793e-07,0.0454216166057924,0.0494054448485321,0.00491495334920017,0.0147188430939018,27.0896604272142,4.00291600545102,3.86152358620538,7.91046871227066,5.94981351968279,9.86708943560286e-05,1,1,1,1,0.0662258810360443,0.0461249301415789,0.0732122189442733,0.0639563850392558,0.05634279129502
21,8411,chr1,204506853,204507353,2821,MDM4,7024,1,AR,0.658437631266239,1.8211259140224e-05,0.0798970661856896,0.207706723910351,0.0784513196149366,0.0136256162862822,18.3677693616966,3.06699435039399,1.58733903425159,3.09669691712509,6.08601372508185,0.00879603816472818,1,1,1,1,0.0560716424114919,0.0388233586595109,0.0577718095611536,0.0425721538921925,0.0527981489521838
22,8411,chr1,204506853,204507353,2819,PPP1R15B,94837,1,AR,0.536485643832373,3.02936066487101e-08,0.115707709758257,0.638517185848436,0.0116195936010435,0.000347102230169368,30.6886230409095,2.47447993467534,0.220686698701506,6.36800833673249,12.7973955678266,1.56617946373831e-05,1,1,1,0.180840261918241,0.0908799668948022,0.037297254605921,0.0501353474288564,0.0954749340111115,0.0928176981706138
23,8523,chr1,205758675,205759175,2843,SLC45A3,77967,1,AR,0.75323567837347,5.92953962369443e-05,0.118976978879052,0.0873211879739089,0.33603596131537,0.55343620772912,16.1250227171522,2.43073661003625,2.92307732037233,0.925496255524111,0.351197195802289,0.0281060178163116,1,1,1,1,0.0562994544693708,0.0398069386194216,0.0703153003933601,0.0268400044258981,-0.0106682151832577
24,8611,chr1,207004683,207005183,2876,C1orf116,25571,1,AR,0.634083800558208,0.000648778107107812,0.391612682268853,0.525049333162556,0.169099858115815,0.441901128289085,11.6305373150314,0.733928756361658,0.403963643305484,1.89090521143133,0.59134074627613,0.288057479555869,1,1,1,1,0.056254877412776,0.0180711808906576,-0.00395038646757354,0.0455838086650541,0.0335195807148761
25,8613,chr1,207009849,207010349,2876,C1orf116,20405,1,AR,0.705176706509353,3.00394603189645e-05,0.638827057259385,0.744364258378391,0.0133523055993937,0.288142734799455,17.4153227196109,0.220279471928917,0.106327795805686,6.12182268683156,1.1282789736925,0.014358862032465,1,1,1,1,0.0559584098748683,-0.0117412310541387,0.00787656242998998,0.0707565451843406,-0.0262593463576442
26,9938,chr1,234997150,234997650,3241,AL391832.2,33616,1,AR,0.557109478598733,0.00134412617783418,0.895770356092297,0.645260193194447,0.0654334320709413,0.632096865172465,10.2809240026278,0.0171626399046433,0.211928311738798,3.3940150454843,0.229227974950105,0.590071392069207,1,1,1,1,0.0535385614861246,-0.00314422469352847,0.0144423887504524,0.048226542503595,0.0385368670222014
27,9980,chr1,235503601,235504101,3251,B3GALNT2,0,1,AR,0.636535351114339,0.00200283626491352,0.162256722159765,0.825228849775252,0.34621756618385,0.0104832890358296,9.54693452161719,1.95306712207161,0.0487635939042205,0.887272279660738,6.55086993216381,0.861219593912814,1,1,1,1,0.0538194783232958,0.0373183545403909,-0.00320961592636967,0.0323727449820079,0.0810458564157067
28,9981,chr1,235504288,235504788,3251,B3GALNT2,0,1,AR,0.523395304137562,2.46238992837301e-06,0.0730422555247985,0.3893790504453,0.041541144739959,0.00637804341485509,22.1955880169699,3.21329491464764,0.740880243917002,4.15380221835833,7.44026680657247,0.00122665290527896,1,1,1,1,0.0785144248206238,0.0470968451773843,0.0513728240332541,0.0607277857898143,0.0861427990790206
29,9982,chr1,235504841,235505341,3251,B3GALNT2,220,1,AR,0.574902931439897,0.00019500205461965,0.237027941595382,0.664801771667436,0.330697635605207,0.00483818262498487,13.8786407641529,1.39818354306981,0.187743004253718,0.94616403261707,7.93895275179451,0.0906759553981374,1,1,1,1,0.0529336507954206,0.0223354591302728,0.00958632271491264,0.0352340817174217,0.0682845623470999
30,11102,chr2,26255655,26256155,19082,SELENOI,87929,1,AR,0.515837209261551,0.000423245089969717,0.423360772222517,0.147267434114075,0.651528094624613,0.0293082978301249,12.4266735620227,0.640967213028879,2.10032914144021,0.203979008390167,4.74941256790759,0.192576515936221,1,1,1,1,0.056079907313652,-0.0209774034989721,0.0811655205838221,0.0124248620265121,0.0572552621327519
31,11128,chr2,26763980,26764480,19089,SLC35F6,0,1,AR,0.508756565210228,0.0443327021981954,0.119688731072759,0.00421337406946828,0.364134819751219,0.473240782377743,4.04384513184562,2.4213894053636,8.18949111882544,0.823582449020498,0.51439889734369,1,1,1,1,1,0.0402356839628655,0.0341591672031291,0.114904035196819,0.0420130777533389,0.00516974969735269
32,11131,chr2,26772337,26772837,19090,CENPA,11217,1,AR,0.522535132826974,0.000263466900841742,0.00158616880803052,0.538636726162929,0.349603819298371,0.0241669884950395,13.3137500553401,9.97573250394452,0.378072285815953,0.874894641751544,5.08260824852419,0.121721708188885,0.821635442559812,1,1,1,0.0597780592142328,0.077080403910186,0.0463067521844455,0.046886014611272,0.0502220431386193
33,12520,chr2,85954826,85955326,19713,ST3GAL5,86957,1,AR,0.51138659349709,0.0440079881137012,0.849428922420946,0.692450615266643,0.996238940191072,0.0912702835912357,4.05625529026179,0.0360419330630177,0.156445236016395,2.22199753635868e-05,2.85182487069214,1,1,1,1,1,0.0288821174037274,-0.00457079326630163,0.00580348500566578,-0.002110448875064,0.0487710049532062
34,12524,chr2,86072266,86072766,19718,PTCD3,31467,1,AR,0.596409853349596,9.12869026254977e-07,0.219125143659639,0.674478679311134,0.04519458330861,0.00640283704319742,24.1036542193075,1.5100913764996,0.176407789678546,4.01136364845603,7.43328452454178,0.000460085989232509,1,1,1,1,0.0728956958027235,0.0291845996578863,0.0250856290495659,0.0585924697501823,0.0691569026365282
35,13326,chr2,119337705,119338205,20157,DBI,26714,1,AR,0.53994248088602,0.00386725094632531,0.236459109201678,0.436422950257632,0.0703834855619461,0.885842944895327,8.34511777596783,1.40158058024484,0.605669617192322,3.2740541854815,0.0206112856679626,1,1,1,1,1,0.0530008626268316,-0.0364889709927212,0.0500088233112074,0.0579545203475066,0.00477156206506918
36,13587,chr2,130390480,130390980,20241,IMP4,48056,1,AR,0.610934978302034,0.0388004745370651,0.281777250233006,0.487409966023114,0.117219826232806,0.953895069961737,4.26958197780917,1.15849804667303,0.482238827649651,2.45408006151595,0.00334270776639737,1,1,1,1,1,0.0293191385865969,0.0264453315006092,-0.0283963995518471,0.0485351475700277,-0.00102573861340306
37,13588,chr2,130391106,130391606,20243,POTEI,115679,1,AR,0.547409368445751,0.215734540257469,0.542575044139994,0.0115775304363762,0.785021904872026,0.916693745583609,1.53252060815803,0.370788017503935,6.37444405939807,0.0744092332422654,0.0109410200445355,1,1,1,1,1,0.0244244952232855,-0.01494236421382,0.0817567420652017,0.0188128765469474,0.0161484109734842
38,13613,chr2,131106181,131106681,20258,POTEE,109384,1,AR,0.750569496746381,0.00328078158402284,9.26749091163986e-09,0.751332061941928,0.0227883019477632,0.629130566169617,8.64434447931973,32.9891439504571,0.100415102861629,5.18457066460485,0.23324161719583,1,4.8839677104342e-06,1,1,1,0.0356868154618219,0.137766122240096,-0.015264775932152,0.0563019925300236,-0.0111371605089454
39,13848,chr2,148876656,148877156,20356,AC105402.3,6419,1,AR,0.55661468776617,0.000190965572367956,0.13294672281336,0.0792808116877473,0.106296645949932,0.0241914033339697,13.9179543488762,2.2577543568314,3.07958379506921,2.60843455874906,5.08085745891507,0.0889899567234676,1,1,1,1,0.060245916524974,0.0370477806391962,0.0564933196739171,0.0686056456710137,0.0688346950256978
40,14104,chr2,161414609,161415109,20447,PSMD14,105985,1,AR,0.601407307763196,0.00424295926909315,0.0186201038901909,0.413168586007913,0.577987094966617,0.0680010649826677,8.17679792638026,5.5368467697186,0.669664545980336,0.309500118033524,3.33062413788889,1,1,1,1,1,0.0391101017404464,0.060150936473703,0.0287252191525139,0.0104793286967328,0.0444789257965572
41,14862,chr2,191638180,191638680,20714,NABP1,37454,1,AR,0.606956136230766,0.000428287162439768,0.804585852981502,0.765245019678062,0.00239584910656183,0.812613496475487,12.4045580370177,0.0612149583180189,0.0891621523369484,9.21847589243172,0.0561954554255437,0.194442371747655,1,1,1,1,0.053630911116634,-0.00619388350870524,-0.00316866984912792,0.0832773560807697,0.00949015697140803
42,15744,chr2,226738631,226739131,21079,AC010735.2,59013,1,AR,0.604988220288904,0.000157725468496503,1,1,0.0126566495540657,1,14.2776634184543,0,0,6.21648008088951,0,0.0736577937878668,1,1,1,1,0.0495677648097507,0,0,0.0667781828189511,0
43,16388,chr2,241561851,241562351,21304,AC133528.1,17569,1,AR,0.50819101931896,7.45025075265228e-08,1,1,1,1.01304221427624e-05,28.9439665642903,0,0,0,19.4866690565675,3.82942888686327e-05,1,1,1,0.00533873246923576,0.0806318929437702,0,0.123795100888197,0,0.102354547169503
44,16393,chr2,241636335,241636835,21304,AC133528.1,54214,1,AR,0.5603788970075,9.79863655682219e-06,1,1,1,9.05653477033299e-05,19.5502801660207,0,0,0,15.3238606584823,0.00477193600317241,1,1,1,0.0473656768488416,0.0662255462463705,0,0.102529801138481,0,0.0913071730993071
45,16925,chr3,15102254,15102754,23900,MRPS25,36795,1,AR,0.64431287637134,0.000380479422825738,1,0.376469822822044,0.31081484052656,0.296369700330693,12.6256997765187,0,0.782197778143643,1.02721008441441,1.0904582385622,0.174640055077014,1,1,1,1,0.061526430070168,0,0.0535414115680514,0.0353118531733793,0.0315150001929115
46,16926,chr3,15102917,15103417,23900,MRPS25,37458,1,AR,0.552349278402036,0.00049377583897483,0.634075884396272,0.374761913919439,0.853098930972906,0.0359237933504169,12.1390250054924,0.226573986909792,0.787814097308083,0.03428640270524,4.40071846578296,0.221705351699699,1,1,1,1,0.0532134370202959,-0.0118347461702191,0.0430835160674471,0.00150754175775304,0.0553325057567321
47,17343,chr3,33202924,33203424,24011,SUSD5,13384,1,AR,0.689971345671023,0.000328534367742824,0.97301628904236,0.887311481120301,4.97363313219691e-05,0.747016983598609,12.9002720999695,0.00114416550864637,0.0200808610845278,16.4581337739607,0.104054754902399,0.151125809161699,1,1,0.0261613102753558,1,0.043394391807228,-0.000809509899289543,-0.00741200447912896,0.107080402308373,-0.00787985758681668
48,17496,chr3,39140544,39141044,24057,GORASP1,32707,1,AR,0.575655927179055,0.000918166126968734,0.0314368821779161,0.526149562629306,0.0110973776653651,0.0653743398629615,10.9857198412094,4.62894535398259,0.40182245579684,6.44965680769915,3.39550504954673,0.404911261993212,1,1,1,1,0.0522259776101872,0.0539867349351131,0.0265469261058336,0.0801737017849116,0.0348812405086122
49,17737,chr3,44870366,44870866,24150,ZDHHC3,103298,1,AR,0.566439467018479,3.50818781752254e-07,0.272058605557254,0.0789824144619488,0.0282457466956885,0.00910704544159432,25.9475588467947,1.20633790259635,3.08571768028345,4.81300517027985,6.80171301180843,0.000177514303566641,1,1,1,1,0.0902346457300282,0.0255863050458785,0.0727876920752886,0.0955643404189453,0.082796168123254
50,17992,chr3,48715127,48715627,24218,TMEM89,93159,1,AR,0.744059274893584,0.00723874579630251,0.906721024734658,1,0.865058715213948,0.000425730352826756,7.21275102593779,0.0137300849621009,0,0.0288790020017338,12.4157396829731,1,1,1,1,0.220954053117086,0.0595206826207329,-0.00282206021367312,0.126263615801102,-0.00446892156605693,0.0812650719693509
51,17996,chr3,48740424,48740924,24225,PRKAR2A,104878,1,AR,0.658346325230808,0.0394757582059165,0.766360776222268,0.59225042115854,0.968508023163518,0.133643479550104,4.24027560827094,0.0882912850818419,0.286843508389674,0.00155863827276367,2.2496632873298,1,1,1,1,1,0.0407575985883887,-0.00835679289448837,0.0368844713375191,0.00878866788853639,0.0536616568524379
52,18289,chr3,52153923,52154423,24336,TWF2,82717,1,AR,0.629279873363018,0.0160605523381328,0.742237270315258,0.110756403341494,0.0228552838121688,0.832075096003915,5.79623247449786,0.108169992052485,2.5433950780794,5.17947080678764,0.0449613596563587,1,1,1,1,1,0.0459759166370649,0.00821441932844027,0.073391190266195,0.0605059779239969,0.0331871398861124
53,18290,chr3,52154550,52155050,24336,TWF2,82090,1,AR,0.679455385116542,0.0355559195662405,0.443165811726415,0.201725151461854,0.121362445135051,0.39746804498157,4.41827712607824,0.588071542256078,1.62984020794128,2.39964942535442,0.715972934657399,1,1,1,1,1,0.0396729913492522,-0.0195606300368719,0.0636533818455249,0.0444624873398847,0.0402464231828939
54,20278,chr3,127630047,127630547,24889,MGLL,103808,1,AR,0.724857670944617,0.0340381141782698,0.876814221708889,0.402968734113768,0.210145505667532,0.0861832701045132,4.49278845564323,0.0240277902327046,0.699449493889543,1.57042361186615,2.94425800661883,1,1,1,1,1,0.0245568910353818,-0.00397828743657229,-0.0341529725345,0.0306300300414518,0.0351351713887933
55,21087,chr3,149278879,149279379,25112,AC093001.1,3401,1,AR,0.576671840441466,1.34311729237322e-09,1,1,1.63676566666793e-06,0.877963703500852,36.749693549043,0,0,22.9802231864428,0.0235779374230727,6.99764109326448e-07,1,1,0.000862575506333999,1,0.0741897142695403,-0.000572246089232159,0,0.125826184692304,-0.00349790568562842
56,21322,chr3,155082409,155082909,25180,MME-AS1,98374,1,AR,0.619817552771848,0.00713930296893456,0.879760173483437,0.621531633313558,0.0505316491771459,0.0410267910553663,7.23758285358883,0.0228835947666214,0.243720723450102,3.8237293297249,4.17490795683436,1,1,1,1,1,0.0324339242522788,-0.00363166055454212,-0.0204309540655159,0.0490440908979218,0.0433627635517495
57,23461,chr4,4541824,4542324,25735,STX18,0,1,AR,0.501194137811235,0.0175896432430203,1,1,0.0252307791369189,1,5.63656430104894,0,0,5.00797669905276,0,1,1,1,1,1,0.0331018202902861,0,0,0.06274315308153,0
58,23552,chr4,6780619,6781119,25763,KIAA0232,0,1,AR,0.506971977880021,0.00120085215454947,0.373812561293777,0.537865639170815,0.0680680051813565,0.0233126458338558,10.4890328357812,0.790951521562751,0.379509913349821,3.32900588234039,5.14505694153018,0.528374948001768,1,1,1,1,0.0511257720546246,0.025165222308643,0.0548510809581073,0.0512591887455214,0.0535654773933514
59,23640,chr4,8351879,8352379,25786,TRMT44,84488,1,AR,0.563021212603835,0.253855768248971,0.0965963379109824,0.000277413821018693,0.782240922310926,0.882274754748791,1.30195862336136,2.76085933065213,13.2170505819353,0.0763969127870003,0.021929517159223,1,1,0.145087428392776,1,1,0.0226720972429127,0.0400199454293407,0.116408732352939,0.0115207425475353,-0.00612246906990682
60,24242,chr4,38529697,38530197,25987,AC021860.1,87238,1,AR,0.757463439683165,0.00528201862126254,1.33415174311124e-06,0.0101551103136961,0.308921438705819,0.721973174776019,7.78026029365146,23.3733348388473,6.6074829386891,1.03528139907464,0.126609958504044,1,0.0007004296651334,1,1,1,0.0335848453219726,0.115216820347507,0.0820193572039891,0.0248189690098435,-0.00901522412271247
61,25001,chr4,70992680,70993180,26246,SLC4A4,67485,1,AR,0.680789815031912,0.0489961854042218,0.763894528398943,0.154963969843611,0.3316796542434,0.688746029338365,3.87548384753526,0.0902224644947253,2.02269428793024,0.942328793831974,0.160446215109579,1,1,1,1,1,0.0359868337681229,0.0068052544188413,0.100522136437705,0.04248981123819,0.00271346857657611
62,25414,chr4,83012775,83013275,26356,THAP9-AS1,112068,1,AR,0.551295033189827,1.59910094312915e-08,0.195406476753774,0.0439838299816117,0.0723137510486061,0.00184736008329097,31.9290211727602,1.67637762755822,4.0571824318082,3.22970415986734,9.69533890084918,8.29933389484027e-06,1,1,1,0.947695722728266,0.0890530961108387,0.0395709668894461,0.0633038111792099,0.0553715188603268,0.0942265992799586
63,26147,chr4,110248829,110249329,26566,ELOVL6,49977,1,AR,0.537792434777126,0.000432875147664958,0.00801129991633009,0.790317610661242,0.0527471506228773,0.0799479128875268,12.3846613141424,7.03094650426105,0.0707018532754396,3.75191172551803,3.06596028101223,0.195659566744561,1,1,1,1,0.0615883423121555,0.0672396877827064,-0.0158561545922815,0.0535354415036764,0.0733423313547157
64,26175,chr4,112251133,112251633,26579,AC109347.2,19681,1,AR,0.741639125802743,0.028034384439641,1,0.89914126811548,0.119637525762392,0.889006536835915,4.82595167881918,0,0.0160646024978629,2.42205981172534,0.0194773856303248,1,1,1,1,1,0.0288169405211232,0,-0.00467505422546491,0.0415221492850689,-0.00317593007253973
65,26175,chr4,112251133,112251633,26578,AP1AR,19147,1,AR,0.565028037601614,0.0384516808880144,0.432013492765747,0.667281082329374,0.187018086642903,0.531696926498206,4.28492933615651,0.617404327216394,0.184799003654905,1.74095326850494,0.391147340870068,1,1,1,1,1,0.0293580167967566,0.0175990064650565,0.00859807007880357,0.0434762748495113,-0.0182771620226248
66,26229,chr4,114598152,114598652,26595,UGT8,0,1,AR,0.532725945243497,2.66088751649536e-06,0.403111496861719,0.794227642274265,0.00935832763654171,0.0274865214487299,22.0467578272672,0.699025016516169,0.0680295602789931,6.75313184018675,4.85998836665038,0.0013224610956982,1,1,1,1,0.0701812376153273,0.0181512969314495,0.00668352468429323,0.0706122283809511,0.0708411904725539
67,26744,chr4,145098686,145099186,26796,ABCE1,176,1,AR,0.508728818106744,0.00454435814287334,0.239926660010484,0.305285806696795,0.0352119525117943,0.767244224375206,8.05239328329075,1.38102482193956,1.05096124786567,4.43486751362936,0.0876050369009413,1,1,1,1,1,0.0430634099612025,0.031741177144812,0.0355628374473836,0.058330473587526,0.0152007595389013
68,27040,chr4,155423644,155424144,26901,AC097526.1,16504,1,AR,0.543042695304491,0.0279151289217232,1,0.791893393924376,0.0903319220341657,1,4.83330129871972,0,0.0696182680744215,2.86844834205912,0,1,1,1,1,1,0.0259630249301604,0,-0.0120503947016823,0.0450462314144572,0
69,27321,chr4,170080475,170080975,26994,AADAT,6979,1,AR,0.603619747096699,1.74358904727446e-05,0.697540807900614,0.556343266472113,0.160333012412515,0.238276868341704,18.4506767349543,0.151042798601746,0.346075288936616,1.97108245432378,1.39075956996136,0.0084389709888084,1,1,1,1,0.0720643502836788,-0.00953965961298864,0.0437342142777972,0.0553569939656625,0.0338599832836562
70,27531,chr4,184792887,184793387,27103,ACSL1,10399,1,AR,0.541785243101771,0.000249933899721053,0.631518358001036,0.366545489168856,0.018233871242014,0.193915923714692,13.4126438350506,0.23000737782241,0.815342326440062,5.57353902642791,1.68761302785356,0.115719395570847,1,1,1,1,0.0507814373520926,-0.0123009238000178,0.0404987128460027,0.0650061796303174,0.0347794289418866
71,27547,chr4,184913278,184913778,27103,ACSL1,107291,1,AR,0.732661932767067,0.000637112090718162,0.734526275583304,0.316293973712297,0.183139018816982,0.715489937070128,11.6642912963604,0.114996123134105,1.0042099056017,1.77196550862387,0.132855110878237,0.283514880369582,1,1,1,1,0.0596313740892802,-0.00869557684801731,0.0820821886037518,0.0350033907905031,0.0173112749719832
72,27548,chr4,184913784,184914284,27103,ACSL1,107797,1,AR,0.698081117596492,1.71443397053334e-06,0.631518358001036,0.7004647544345,0.0115724844262592,0.135077135605365,22.8911050028263,0.23000737782241,0.147988836737704,6.37521771793211,2.23316232124531,0.000857216985266669,1,1,1,1,0.0748286005011379,-0.0123009238000178,0.0444013598650001,0.0715630995249372,0.0401527079506232
73,28061,chr5,14589045,14589545,27338,OTULINL,7054,1,AR,0.601323135575742,0.000430663911411057,0.648132426862526,0.688288277520856,0.0208328357427942,0.738424814117191,12.3942240856015,0.208262796467592,0.160944658922023,5.34072260254294,0.111515942115174,0.195090751869209,1,1,1,1,0.0677535456759936,-0.0114236341942062,0.0313897923694998,0.0801297745082521,0.0074920464451101
74,28063,chr5,14627752,14628252,27338,OTULINL,45761,1,AR,0.70573776921773,0.0172597468165724,0.863061460403913,0.404516939135615,0.266200119252551,0.717696026587552,5.66976716345887,0.0297487900317203,0.694857865753832,1.23622350756572,0.130710960641026,1,1,1,1,1,0.0292315331047324,-0.00431030697104059,0.0330601444743709,0.0260289747090621,-0.00892142561927692
75,28869,chr5,52725682,52726182,27600,ITGA1,59732,1,AR,0.556266451956929,0.870629707921644,8.17589388326676e-06,0.72849135576087,0.397594664032992,0.715061208275953,0.0265229484356787,19.8962875201609,0.120501363101095,0.715588865985336,0.133274095731083,1,0.00427599250094851,1,1,1,0.0140660267501668,0.106528099487994,-0.0136046314415516,0.00389982945812686,-0.00893190503745348
