,idxATAC,chr,start,end,idxRNA,target,distance,idxTF,tf,all,pval.all,pval.A9690,pval.ARV110,pval.DMSO,pval.Enza,stats.all,stats.A9690,stats.ARV110,stats.DMSO,stats.Enza,qval.all,qval.A9690,qval.ARV110,qval.DMSO,qval.Enza,weight.all,weight.A9690,weight.ARV110,weight.DMSO,weight.Enza
11,149,chr1,1355330,1355830,62,UBE2J2,81405,1,AR,0.541080774637931,0.0469238179075777,0.52827585243237,0.0987470741576379,0.109775897203493,0.488409260470858,3.94811804018852,0.397706975497636,2.72566356481008,2.55744457301383,0.480028824784341,1,1,1,1,1,0.0415253454522639,-0.0197712955042532,0.103857079404779,0.0543509808213366,0.0346856973806941
12,157,chr1,1361143,1361643,62,UBE2J2,87218,1,AR,0.529420488166665,0.0104746828827586,0.397029920449324,0.505425247331771,0.300279485295645,0.0462385988057431,6.55233121634124,0.717303246192143,0.443526519630834,1.07295255223864,3.97288092318333,1,1,1,1,1,0.0473102302527884,0.018410123087534,0.0447906238919063,0.0472464921628221,0.0599792249457485
13,178,chr1,1419928,1420428,82,VWA1,13093,1,AR,0.617088377855142,1.78546399916138e-06,0.399061682980721,0.120035931625657,0.231738096439955,7.92343998504727e-05,22.8130800273053,0.711151873079433,2.41685203442758,1.43016142015101,15.576472789752,0.0172511531598972,1,1,1,0.783469745721474,0.0670394277065996,0.017205043968671,0.0606476442354088,0.0336524715347948,0.0994354493827686
14,187,chr1,1433127,1433627,84,ATAD3B,36136,1,AR,0.560379645316363,0.0315726396881524,0.117151399593276,0.760007588178119,0.739027937374998,0.954463560035172,4.62155302853544,2.45499690735858,0.0933124239984429,0.110982850311738,0.00326069334535757,1,1,1,1,1,0.0412357507094095,0.0371461642027764,-0.010754946281145,0.0113059546609245,0.0164492454943779
15,206,chr1,1543645,1544145,82,VWA1,107923,1,AR,0.736810274330488,0.00523671347716882,0.624607489212529,0.00846014419596042,0.289590409160649,0.245288154817738,7.79582360413236,0.239444672906525,6.93338451830553,1.12152457996328,1.34994258274743,1,1,1,1,1,0.0485420120116401,0.00929572398623736,0.124946039451555,0.0471101754253432,0.0334710295530896
16,227,chr1,1758673,1759173,99,NADK,17295,1,AR,0.578913689474691,4.12939751081115e-05,0.297158344109896,0.567254309052279,0.6292118226939,0.0112053248155477,16.8109666056936,1.08690335956372,0.327298275026686,0.233131098559886,6.432460468454,0.38766783831495,1,1,1,1,0.0649647071911771,0.022310118135739,0.0473527803917731,0.0154515561528482,0.0645717684473208
17,234,chr1,1782387,1782887,99,NADK,3718,1,AR,0.623660354485688,0.0159610773435253,0.222332242251148,0.979415076150838,0.766316679756914,0.0391386152619064,5.80715699857686,1.4892539985712,0.000665755526421863,0.0883256148427104,4.25484084871945,1,1,1,1,1,0.038620511212927,-0.0309678026000471,-0.0091818370999456,0.00453338296424039,0.0653070250223495
18,234,chr1,1782387,1782887,100,GNB1,106198,1,AR,0.504587126069151,0.0034445071179821,0.323842000658699,0.681495403017257,0.391787616719558,0.00376812328482089,8.55565412793433,0.973366562682156,0.168447345758822,0.733386725800538,8.39230712913979,1,1,1,1,1,0.0452545762568921,0.0224315605877436,-0.0137308463212178,0.0359833968597787,0.0709608200889607
19,235,chr1,1782910,1783410,99,NADK,4241,1,AR,0.555746681438155,0.01508171574113,0.468577099561326,0.21871552690748,0.753293538773001,0.457471889054973,5.90689691063143,0.5253294554483,1.5127789866223,0.098784208119326,0.552073032875742,1,1,1,1,1,0.038282246889049,-0.0183394375863736,0.0589138713590143,0.00341980165286435,0.0242372122873267
20,238,chr1,1833381,1833881,99,NADK,54712,1,AR,0.581424180961503,0.00490253859478832,0.468577099561326,0.450205953971162,0.143219407929674,0.172843475255879,7.9150440700486,0.5253294554483,0.570133293476236,2.14302319667009,1.85810668342442,1,1,1,1,1,0.0487389579702432,-0.0183394375863736,0.0300033184115737,0.0487840276261737,0.0501520728286811
21,241,chr1,1847027,1847527,99,NADK,68358,1,AR,0.552223420945048,3.14564269216447e-06,0.675640551068265,0.67436877331974,0.00149454301428972,0.0321384405129889,21.7256066939735,0.175074741473384,0.176534195812242,10.0853311480858,4.59109688292995,0.03025793705593,1,1,1,1,0.0711869349659705,-0.0105761436597072,0.027349052718436,0.0908416336317457,0.0618515304500818
22,244,chr1,1859254,1859754,99,NADK,80585,1,AR,0.585956338147959,0.00227542886626289,0.402612564929625,0.459022330541934,0.678923594558591,0.0361861696761967,9.31292533580979,0.700509449035452,0.548277576860202,0.171340054595383,4.38830978795609,1,1,1,1,1,0.0575841095780274,-0.0211887253952085,0.043726233309005,0.0258703171947243,0.0679029372021431
23,245,chr1,1873150,1873650,99,NADK,94481,1,AR,0.716641384621739,0.00256603697093803,0.512263820470582,0.361137950167625,0.674916646171448,0.119085047325966,9.09289981989833,0.429440079858096,0.833932203910618,0.175904599853079,2.42931340516915,1,1,1,1,1,0.041384195205222,0.0142052267629496,0.0382854871950219,0.00756711478326085,0.0356841615860188
24,249,chr1,1892491,1892991,99,NADK,113822,1,AR,0.55129585255996,0.00188026212491085,0.810962062028672,0.131203710452305,0.342993605714305,0.0978568136115067,9.66290349671245,0.0572095082650286,2.27820423509517,0.899210081241179,2.74012987033107,1,1,1,1,1,0.0402232813912769,0.00507572496654875,0.0484612129779673,0.0169531515914807,0.041844375493762
25,281,chr1,2001799,2002299,103,TMEM52,82803,1,AR,0.519289506037246,0.0419501675090175,0.291538361138257,0.431649804008302,0.649719015025035,0.130931863066829,4.13721361447921,1.11250363303019,0.61838032711681,0.206254560745002,2.28142100188408,1,1,1,1,1,0.0317716600585254,0.0255305573478921,-0.03578338130518,0.0222872063425931,0.0373557270257204
26,327,chr1,2391419,2391919,119,PEX10,18609,1,AR,0.552023363578345,2.09771875760684e-05,0.223238957692154,0.566594073425488,0.0353517930959818,0.130480733098493,18.0984522521693,1.48342794541029,0.328414685001729,4.4281022895138,2.2867756920686,0.19859103478264,1,1,1,1,0.0782137711414642,0.0316720477674852,0.0303032631878099,0.0741972267437096,0.0617254659188048
27,328,chr1,2392033,2392533,114,AL590822.3,76794,1,AR,0.502486655458746,0.0793545483921937,0.809116119663561,1,0.838307828787195,0.00124017084460629,3.07807188725718,0.0583543507531906,0,0.0416398481050797,10.4295182956866,1,1,1,1,1,0.0205318543253685,-0.00583811317734442,0,-0.00540177523314901,0.0582878135560432
28,329,chr1,2393465,2393965,115,MORN1,1712,1,AR,0.576492593641151,0.198296393488668,0.800166568943318,0.854841541386552,0.0355905641511695,0.810640385141566,1.65487736534289,0.0640755752453368,0.0334687016115157,4.4166154468597,0.057408147410772,1,1,1,1,1,0.0147086548813662,-0.00609263728388153,-0.00673398396266251,0.0493501599751538,-0.00636155945810495
29,335,chr1,2410741,2411241,119,PEX10,0,1,AR,0.831931398104009,2.90369038360732e-06,0.804131277668194,0.906059534422152,0.0334825882931993,0.633493661590305,21.8791683902401,0.0615060059725807,0.0139264196677565,4.52093193785262,0.227352814542338,0.0279596347037549,1,1,1,1,0.0841352173017644,0.00506183478630064,0.0170962739233648,0.0665112288151312,0.0246739334152003
30,345,chr1,2437918,2438418,123,PANK4,86176,1,AR,0.534501838088663,0.013936029512937,0.756542406414476,0.542796627447787,0.820846288019841,0.00403280011342686,6.04622893204318,0.0961151244903997,0.370381066602282,0.051282604851138,8.26898700226435,1,1,1,1,1,0.050573614418732,-0.007474790699442,-0.00419563886585699,0.0128871244332879,0.0937832755303597
31,345,chr1,2437918,2438418,119,PEX10,25189,1,AR,0.690094510058263,5.77242658260015e-06,0.585432859299396,0.491324131813891,0.0041242948952584,0.522249046702284,20.56221535321,0.2975334731704,0.473625168721556,8.22826456716717,0.409449505916687,0.0552883018081443,1,1,1,1,0.0780729488739519,-0.0133185463109703,0.0488743647955349,0.0904772234557071,0.00632016750744476
32,345,chr1,2437918,2438418,124,HES5,89843,1,AR,0.581859223145901,0.0310522842904437,0.642776361123756,0.981211966930502,0.131075631064059,0.242153546071558,4.65006982661093,0.215129447931478,0.000554578194264634,2.27971886966821,1.3680131468278,1,1,1,1,1,0.0402086886141042,-0.0115103617356746,0.00576132313079287,0.0315197152444588,0.0604750507333988
33,346,chr1,2438458,2438958,124,HES5,89303,1,AR,0.595096766074813,0.0302182771402198,0.776395083879494,0.864500743182741,0.0525967269046693,0.275110738731989,4.69683149214821,0.0806673380544309,0.0291206573213968,3.75668598624385,1.19108534450014,1,1,1,1,1,0.0425248174600967,-0.00703852268640041,0.0402995252848087,0.0439335410346643,0.0507896220639598
34,351,chr1,2467152,2467652,119,PEX10,54423,1,AR,0.560616899917353,0.00372509899544885,0.148109470377977,0.777044051615207,0.0527763047571317,0.754801448405221,8.41318300071527,2.09161454963361,0.0801870756748392,3.75098807719092,0.0975404069101556,1,1,1,1,1,0.0478670970839429,0.0361845996100652,0.00295051016490746,0.0609992327888223,0.0202388853453609
35,355,chr1,2480899,2481399,119,PEX10,68170,1,AR,0.62428771866658,0.00107259439396929,0.541952678403717,0.857360770872586,0.122998952947735,0.491378997306862,10.6978615874389,0.371932668467953,0.0323045987848682,2.3787115905836,0.47350524295874,1,1,1,1,1,0.0613438957784283,-0.0148991526497823,0,0.0481098799381114,0.0469458103552756
36,359,chr1,2494320,2494820,119,PEX10,81591,1,AR,0.541181003593432,1.30315478261486e-05,0.302916574027033,0.215546897518605,0.18064488615292,0.0986595570580903,19.0058913658027,1.06131008955181,1.53377413126653,1.79231065336472,2.72707935658457,0.123877893635369,1,1,1,1,0.0782595634165807,0.0237011135998076,0.0491064415245729,0.0578570015082356,0.0621845923314747
37,466,chr1,3746670,3747170,151,WRAP73,96413,1,AR,0.759830055864459,0.0204577311359705,0.452945436192167,0.965010516181626,0.199184395177445,0.00478297090009404,5.37240675083122,0.56327066322112,0.00192430311962448,1.6483445598346,7.95972392813688,1,1,1,1,1,0.0359749407851516,-0.0205640368810873,0.0149431082964379,0.0528283130873104,0.0604705599559618
38,477,chr1,3796336,3796836,159,CEP104,58373,1,AR,0.511972323130327,0.129378089147553,0.398370668542565,0.0121637264160136,0.624050156484007,0.311734228351915,2.29995089324759,0.713238898337362,6.28684676917925,0.240215993392598,1.02331390876562,1,1,1,1,1,0.0362853799513306,-0.0214077085431491,0.150289657945363,0.0231990509249319,0.0387740714258884
39,478,chr1,3801365,3801865,159,CEP104,53344,1,AR,0.583751214330991,0.16120096314225,0.436674757491642,0.721906491225908,0.0255922127929122,0.823516611868722,1.9629238475618,0.605004950150264,0.126673330414168,4.9833612975331,0.0497398282088746,1,1,1,1,1,0.0276622428793723,0.0160347966396386,-0.0202312241940747,0.0776466447977443,0.00891259945030683
40,522,chr1,5949203,5949703,181,NPHP4,40720,1,AR,0.58928166442475,0.485739053651098,0.835900048790603,0.0462255424098616,0.107990409498783,0.367246819029059,0.485950995663107,0.0429072316849778,3.97335651106577,2.5833863842865,0.812959156251045,1,1,1,1,1,0.0123115832267704,-0.00499287875146879,0.0685489009890181,-0.0300476713403655,0.0182658860404396
41,526,chr1,5985966,5986466,181,NPHP4,3957,1,AR,0.541699270978724,0.0101764998111413,0.81096108612097,0.250006947706719,0.236814774246577,0.076436495071204,6.60373634334636,0.057210110348746,1.32326487246284,1.39945540864879,3.13908890216248,1,1,1,1,1,0.0311924299041795,-0.00576693243535763,0.0393142679865158,0.0268364467258257,0.0374493576407543
42,532,chr1,6002162,6002662,181,NPHP4,9538,1,AR,0.539304644379381,0.299896971155174,0.0336167138775776,0.722841132771988,0.339075066209861,0.349259269027333,1.07465225418674,4.51409256601179,0.125786733661543,0.913925283457918,0.876146607817738,1,1,1,1,1,0.0184471350315679,0.0511189543096965,0.00963370095111056,-0.000891102820460857,0.0184780249672293
43,533,chr1,6026001,6026501,181,NPHP4,33377,1,AR,0.691566228276783,0.0019943910256894,0.666311900232873,0.00412448913325644,0.82532384873638,0.0545351853819349,9.55469081692246,0.185946551740504,8.22817909734664,0.0487097272887913,3.69624142531921,1,1,1,1,1,0.0471852024146856,-0.0104234153678229,0.102467481933983,0.00671918877484391,0.0523437882368286
44,769,chr1,8890409,8890909,233,ENO1,11524,1,AR,0.516553663241005,0.000258534465725836,0.404929378487105,0.447666824943498,0.360283401517503,0.0560986972766201,13.3491885668886,0.693638984091894,0.576552468297614,0.836905152304398,3.6491243794295,1,1,1,1,1,0.0558572841275275,-0.0225370943388412,0.0302163765139388,0.0325967200963388,0.0476527322154652
45,817,chr1,9482419,9482919,246,SLC25A33,54544,1,AR,0.511353208932167,0.0782904999915255,0.213692149933084,0.853394836070596,0.0303998862978102,0.577558570662927,3.10003730718811,1.54623478863084,0.0341468331371749,4.68653528242876,0.310198227247581,1,1,1,1,1,0.0395956237392803,0.0342237515536196,0.0517408612010949,0.0741575383202132,-0.00596444422176338
46,836,chr1,9589773,9590273,246,SLC25A33,50109,1,AR,0.502066701004782,0.00491133747553764,0.0792520644096221,0.31677374063405,0.0448592327436089,0.71939785905723,7.911800096971,3.08017364378159,1.00222077794935,4.02392376679432,0.129070375588497,1,1,1,1,1,0.0473439582438505,0.0435476328012633,0.0632526639043514,0.0520773037508651,0.0253684945181906
47,898,chr1,10378421,10378921,269,AL354956.1,77632,1,AR,0.513394758922326,3.66111522282506e-06,0.503381917979674,0.0942215537704489,0.102700443087183,0.0102270235501387,21.4345638591554,0.447799238340575,2.80072737054336,2.66309932880198,6.59491853776514,0.0351869784065716,1,1,1,1,0.0776717970729939,0.0161473313460062,0.106590033809238,0.0509625076586879,0.0723058562705338
48,899,chr1,10379068,10379568,269,AL354956.1,76985,1,AR,0.553608330996243,0.0337460680896599,0.768819370097383,0.0760375117424547,0.625568081452135,0.143091235191939,4.50752345072922,0.0863887086042104,3.14762604077171,0.238118867147651,2.14439714169438,1,1,1,1,1,0.0396690144383058,-0.0073447145756289,0.0530793428767732,0.0279155472379612,0.0362773230481995
49,910,chr1,10438683,10439183,269,AL354956.1,17370,1,AR,0.632482125094705,0.00740284448616737,0.556611025524213,0.536112307074048,0.0303907985253553,0.206132870154095,7.17252648891156,0.345606075485286,0.382792888088104,4.68704898199996,1.59838048872361,1,1,1,1,1,0.0418334746572135,-0.0147020579793401,-0.0167237325132884,0.0730366678523075,0.0270545907897904
50,926,chr1,10607072,10607572,273,AL139423.1,29667,1,AR,0.575924370922062,0.00795939955061424,1,0.45834132690903,0.507554762580224,0.166750128814858,7.0425867072795,0,0.549942163859789,0.439104974667029,1.91192008147666,1,1,1,1,1,0.042569393176948,0,0.0288932654148684,0.029458696369611,0.0347219850496392
51,935,chr1,10652529,10653029,273,AL139423.1,13089,1,AR,0.648061305440843,0.0189067618359532,0.50490045122317,0.0798283476159696,0.225720915957415,0.108304020997349,5.51011887463556,0.444621074158182,3.06839300745644,1.467624199092,2.57879588221779,1,1,1,1,1,0.0518329865157803,-0.0167310310884917,-0.0605100465742472,0.0483971836111085,0.0603599340315986
52,936,chr1,10665870,10666370,273,AL139423.1,26430,1,AR,0.554458938554774,0.0106446274701927,0.50490045122317,0.19674637234535,0.302404787131113,0.0537669918359384,6.52370082403817,0.444621074158182,1.66636312861206,1.06355932468858,3.7199186079671,1,1,1,1,1,0.0371099157401049,-0.0167310310884917,-0.0522912253938619,0.0242085045000858,0.0497608777444597
53,941,chr1,10674493,10674993,273,AL139423.1,35053,1,AR,0.679419062247566,0.00538026387142721,0.570788411796049,0.952666918288429,0.595972665779153,0.162472406310086,7.74697327090401,0.321365117869953,0.00352337915424189,0.281112965813406,1.95106246212613,1,1,1,1,1,0.046566215754273,0.0131542707154161,-0.00411155448018181,0.0340319941766381,0.0372762336929476
54,942,chr1,10675087,10675587,273,AL139423.1,35647,1,AR,0.604668507317747,6.9367471004151e-10,0.015379303197308,0.0829052217704633,0.610573159068165,0.000257690265060911,38.0383555511564,5.87248778278974,3.00700740409213,0.259341144399713,13.3553222051345,6.86460493057079e-06,1,1,1,1,0.10265793545933,0.0564747607027937,0.0787683732751505,-0.00497661608028622,0.112508030281568
55,944,chr1,10677392,10677892,273,AL139423.1,37952,1,AR,0.54353774227418,0.00420071753034918,0.403189955640155,0.137365789604323,0.767556414072605,0.065533549301135,8.19494899292771,0.698791827738294,2.20722253430768,0.0873632292849051,3.39149387512624,1,1,1,1,1,0.0556880424189755,-0.0209975925955743,0.0484331686744957,0.015386915289992,0.0778213742205161
56,945,chr1,10679494,10679994,273,AL139423.1,40054,1,AR,0.564217815988461,0.0072413753220741,0.0251269054197091,0.823943055569145,0.87000412694126,0.29170738394207,7.21209914808088,5.01511878312415,0.0494957413781365,0.0267823843199172,1.11172451654601,1,1,1,1,1,0.0551272031749468,0.0551277935295243,0.00230474259979565,0.0184215767789539,0.0452476950884566
57,953,chr1,10724009,10724509,273,AL139423.1,84569,1,AR,0.645514709998556,5.69381768938298e-05,0.66248069100241,0.696733233444624,0.847149597760146,0.0828821746206286,16.2018602208126,0.190524196517969,0.151892610583846,0.03715510507526,3.00745801630882,0.532030324895945,1,1,1,1,0.0727490150925724,-0.0109404700974067,0.025855810474234,0.0296359628679243,0.0496512545716495
58,954,chr1,10724548,10725048,273,AL139423.1,85108,1,AR,0.574459595488871,0.0206975578764547,0.66248069100241,0.363120521828564,0.804144173431141,0.0462740931166099,5.35208063134482,0.190524196517969,0.82707212967073,0.061497739197785,3.9715887344175,1,1,1,1,1,0.0392907411635316,-0.0109404700974067,-0.0204808168518611,-0.00877075938296873,0.0543695800754087
59,956,chr1,10726325,10726825,273,AL139423.1,86885,1,AR,0.619371270462006,0.00388569152637577,0.404684372333858,0.42320117937419,0.344748584540542,0.813349631296085,8.33647508922823,0.694362831966617,0.641408608831001,0.892692955037646,0.0557465221220709,1,1,1,1,1,0.0490163329252325,0.0205678464884842,0.0351282424930892,0.0329366189967938,0.0129957321692404
60,957,chr1,10741433,10741933,273,AL139423.1,101993,1,AR,0.617887734511601,0.0004245850150838,1,0.244436184460155,0.431899116256356,0.0949000567539157,12.420770557631,0,1.35482607569807,0.617711135093965,2.7892259626892,1,1,1,1,1,0.0495860514772124,0,0.0289949751765565,0.0488221250413974,0.0334534127430444
61,996,chr1,11058540,11059040,275,TARDBP,45941,1,AR,0.520840094176897,0.0105694876888641,0.553999012389231,0.152565578267136,0.550215836362147,0.114707492157945,6.53630130763055,0.350201633575592,2.046409931842,0.356930647850653,2.48813620285179,1,1,1,1,1,0.0354238007206442,0.0118082944686351,0.0450288495337847,0.0120979299460496,0.0463600540032383
62,1000,chr1,11071872,11072372,278,SRM,11655,1,AR,0.540814529399992,0.0169685558894788,0.168564564308988,0.818107509678016,0.153157747790405,0.6329158572391,5.69962314865588,1.89566306620821,0.0528906827359481,2.04051537456709,0.228127353787613,1,1,1,1,1,0.0394916788619794,0.037263745686765,0.0221773681256131,0.0385509520096814,-0.00282510975953822
63,1002,chr1,11151033,11151533,278,SRM,90816,1,AR,0.53844669354959,0.00034650052628179,1,0.276320561044873,0.17557924598163,0.190475392989813,12.8006414487624,0,1.18509810584116,1.83465043028148,1.71393674978562,1,1,1,1,1,0.0617199752121409,0,0.0647939267392069,0.056977739788452,0.0310526604297359
64,1003,chr1,11152231,11152731,278,SRM,92014,1,AR,0.503392077243253,0.000676883191814534,0.543823733646115,0.763074581440877,0.110425168959637,0.362006642856406,11.5516730701934,0.368498720072278,0.0908695645592101,2.5481259234931,0.830919977209537,1,1,1,1,1,0.051993852293737,-0.0153291711387452,0.0261856623716321,0.0448741283866877,0.0191657099555841
65,1004,chr1,11170029,11170529,278,SRM,109812,1,AR,0.516071660913813,0.0176071733987213,0.59909733459497,0.384956713727553,0.476971896239176,0.496922605166131,5.63481798010884,0.276359475106718,0.754812866356423,0.505778838712332,0.461502518467223,1,1,1,1,1,0.0483806459256729,-0.0132716472256578,0.0388523450270018,0.0266908456182021,0.0415457780159569
66,1045,chr1,11804332,11804832,296,AGTRAP,68049,1,AR,0.510492037347672,0.0113416526849934,0.241926807106915,0.657126457891049,0.263666963822343,0.127638010400278,6.41098430230889,1.36933131004045,0.19703299939686,1.24940073861855,2.32099923564289,1,1,1,1,1,0.036323396510134,0.0299910049406498,-0.0166775005179647,0.024805019075715,0.0399276368961712
67,1267,chr1,16608107,16608607,407,NBPF1,2878,1,AR,0.514041528459232,0.00137291881814437,0.611860201030033,0.893726838630251,0.037353852218781,0.228746729799539,10.2418223976097,0.257474990622097,0.0178462723960391,4.33420518537059,1.44863733332367,1,1,1,1,1,0.0561960020014621,-0.0124185472891843,-0.00505501296245331,0.060003521746936,0.0529937421014078
68,1270,chr1,16620958,16621458,407,NBPF1,7272,1,AR,0.577723041329914,0.011123950053492,0.472773621138769,0.629657505948267,0.0256331084427373,0.113404747332291,6.44540786347024,0.51548595934503,0.232525489946955,4.980598867939,2.50612122706578,1,1,1,1,1,0.0544219750228801,-0.0182557439195224,0.0183995548983766,0.0877092466197751,0.0486381652882641
69,1279,chr1,16727073,16727573,407,NBPF1,113387,1,AR,0.577903561955215,0.0137265100235411,0.0909593014242629,0.865826228666902,0.129987983792818,0.000289190538194305,6.0729810675158,2.85731341576093,0.0285482874191271,2.29264802409335,13.1391401783772,1,1,1,1,1,0.0358156320330581,0.040067337875809,-0.0207576346372507,-0.0376724338999726,0.0943936207402447
70,1300,chr1,17053956,17054456,420,ATP13A2,41842,1,AR,0.535939800933414,0.000157689320378,0.0320774673653449,0.147731372120227,0.000788979599786024,0.869203211020716,14.2780948476601,4.5943519587118,2.09552071262021,11.2669804797876,0.0271164265085955,1,1,1,1,1,0.0625503800049305,0.0512420183526736,0.0617765814515081,0.0842664376265736,0.0322283068025065
71,1314,chr1,17428181,17428681,430,RCC2,7878,1,AR,0.70034816054113,0.0241217628562789,0.0179156135106825,0.765191338761661,0.635531808572212,0.366986746535954,5.08585623539869,5.60438194797449,0.0892041685743959,0.224633592763501,0.813842163555524,1,1,1,1,1,0.0347001398228535,0.0583621019008428,0.0100519589439821,0.0177598679988262,0.0251845044149544
72,1318,chr1,17441345,17441845,430,RCC2,2585,1,AR,0.588449390237928,0.00514354128666582,0.714445080834275,0.0630438653897651,0.205293417587179,0.694958166330742,7.82826625963707,0.133877529645498,3.45544230654882,1.60431050423666,0.15377017844528,1,1,1,1,1,0.0471362402386226,-0.00895523399658834,0.0748054890966313,0.0358334574615957,0.0253331530206079
73,1374,chr1,19209503,19210003,447,EMC1,39504,1,AR,0.680253216268726,0.0316327664354381,0.359207162782765,0.26905248106003,0.690336233953766,0.0877562417521783,4.61828957058748,0.840663204859725,1.2215714173907,0.158721612894578,2.91505828927429,1,1,1,1,1,0.0417780579882979,0.0280384251195372,0.0607451404529079,0.0116317659898256,0.0642836635518597
74,1429,chr1,20136925,20137425,465,PLA2G2F,0,1,AR,0.585556341668794,0.00215245059650217,1,1,2.01832217282907e-05,0.790268856388898,9.4147657393357,0,0,18.1719259227934,0.0707355219542107,1,1,1,0.200338658875013,1,0.0351496534305369,0,0,0.111827541154571,-0.00751223915715969
75,1438,chr1,20413238,20413738,478,CAMK2N1,70470,1,AR,0.528230133568867,0.00641026565861701,0.777944776801723,0.287655150219127,0.778734554794854,0.0780853954460557,7.43119788058167,0.0795230684386317,1.13056361739619,0.0789433020673382,3.10430827514043,1,1,1,1,1,0.0354415822116069,-0.00704930273829196,0.028133128188959,-0.00942707276267341,0.0440008013252903
76,1439,chr1,20481016,20481516,478,CAMK2N1,2692,1,AR,0.718024533481267,1.93130641150847e-17,3.90269110843624e-06,0.0677701816272405,0.00138319867625542,3.14798468607462e-08,72.2134936174306,21.3120570807118,3.33621875897685,10.228062720304,30.614095179464,1.9257056229151e-13,0.0388200684556153,1,1,0.000313476315039311,0.122449597308259,0.122656510236595,0.10993992213923,0.0892312974989644,0.13052708715165
