,idxATAC,chr,start,end,idxRNA,target,distance,idxTF,tf,all,pval.all,pval.A9690,pval.ARV110,pval.DMSO,pval.Enza,stats.all,stats.A9690,stats.ARV110,stats.DMSO,stats.Enza,qval.all,qval.A9690,qval.ARV110,qval.DMSO,qval.Enza,weight.all,weight.A9690,weight.ARV110,weight.DMSO,weight.Enza
35,215,chr1,1782387,1782887,94,CDK11B,123176,1,AR,0.519317520159016,0.113807514935268,0.647447907158001,0.363453983700893,0.591835659390249,0.00235217384379024,2.50053660139999,0.20913286355563,0.825923371493046,0.287486657228484,9.25216342353624,1,1,1,1,1,0.0255210386910172,0.0114032291016314,0.0248302423086892,-0.00464931307721594,0.0898839293431841
36,221,chr1,1859254,1859754,100,GNB1,29331,1,AR,0.968656324194892,0.0256764967364171,0.860324365712021,0.329296767647749,0.0715815516549227,0.50396215260263,4.9776730649676,0.0309623703244099,0.951661379761376,3.24637622956852,0.446582922640349,1,1,1,1,1,0.030751208639744,-0.00151386241422147,0.0307588392505025,0.040617377623914,0.0232307031476713
37,253,chr1,2081448,2081948,110,PRKCZ-AS1,99925,1,AR,0.519352900462321,0.0513620601998988,1,0.826639753619054,0.000484980792637165,0.77626302139125,3.79642747386683,0,0.0479667883230955,12.1725453726786,0.0807652593903579,1,1,1,1,1,0.0254573726548229,0,-0.00732463770022549,0.0944219101368324,-0.00811272043071018
38,320,chr1,2480899,2481399,119,PEX10,68170,1,AR,0.510931828018547,0.774962942913293,0.0327134095727372,0.706469329272587,0.838614547704478,0.40923271974089,0.0817326667169052,4.56071520665496,0.141829139339511,0.0414798216444409,0.681028700561899,1,1,1,1,1,-0.00123156607488413,0.0701691459198177,-0.0107433438506737,0.000809990733225272,-0.0244276458569883
39,332,chr1,2546806,2547306,130,MMEL1,80186,1,AR,0.52379563419175,0.0332586567621627,0.308728258176173,0.20892722706608,0.500753856807456,0.179249019088491,4.53241475481311,1.03610851713246,1.57884439875931,0.453338385915985,1.80383942685452,1,1,1,1,1,-0.0119604369667196,-0.0339884401717522,0.00380074706643123,-0.0035533978678468,-0.02300477841946
40,344,chr1,2593889,2594389,130,MMEL1,33103,1,AR,0.546791016512638,0.00582217370163583,0.833768079166382,0.1663753453303,0.011689622267017,0.315641238424443,7.60453314192419,0.0440459859492944,1.91530332018172,6.35734672406306,1.00692252018906,1,1,1,1,1,0.0488534242876668,-0.00668667248865786,0.0815952713675192,0.0629704704607212,0.0247660014645508
41,350,chr1,2643015,2643515,130,MMEL1,13322,1,AR,0.608158969375086,0.12578819473696,0.128860460893787,0.917520837662875,0.66012525516788,0.0193740716245857,2.34372807304412,2.30617912539107,0.0107240719495168,0.193371477724783,5.4674321397944,1,1,1,1,1,0.0504073262651136,0.049533292748338,0.0428335711351273,0.00564963592316169,0.108487152288911
42,365,chr1,3127151,3127651,141,PRDM16,57784,1,AR,0.520766782227925,0.168863606026264,1,0.72059966268573,0.784890466929902,0.0241442306328195,1.89300296003628,0,0.127918867525882,0.0745025432182898,5.08424186956583,1,1,1,1,1,0.0198586219608529,0,-0.00996889572558445,-0.0074478330244803,0.0658255623822767
43,366,chr1,3132628,3133128,141,PRDM16,63261,1,AR,0.521000794361279,0.138643429497858,1,0.737960050655495,0.760235815488011,0.00654026863018871,2.19295138974451,0,0.111927708425108,0.093129421569201,7.39507531763772,1,1,1,1,1,0.0213321718510542,0,-0.00928548164399917,-0.00836749660096567,0.0786240310361687
44,370,chr1,3174738,3175238,141,PRDM16,105371,1,AR,0.521103196056907,0.089921687303904,1,0.749737555083552,0.778928868588304,0.00197828865741356,2.87577479246708,0,0.101751709770995,0.0788010094904003,9.56957230251215,1,1,1,1,1,0.0243458070418614,0,-0.00882960103166571,-0.0076682250432017,0.0889596349126035
45,431,chr1,3659728,3660228,156,SMIM1,110541,1,AR,0.94410562512314,0.346963037877314,0.837536282259108,0.000373850656172856,0.496269828094598,0.46234358380232,0.884533322512136,0.0420438114191064,12.65855695824,0.462904161341156,0.54021512875301,1,1,1,1,1,0.0125974823678127,-0.00662601623635244,0.0933124764682912,-0.0188283628410286,-0.0214561498386174
46,455,chr1,3857100,3857600,158,AL365330.1,71893,1,AR,0.741390982738414,0.095876149811827,0.00301587070628204,0.680031966952007,0.0446293389439761,0.470247751070552,2.7728361219417,8.79784197388929,0.170089850611778,4.03259139465771,0.521393753934235,1,1,1,1,1,0.0303674026560881,0.108540194068309,-0.0118647436793081,0.0688577858009012,-0.0222388777853026
47,535,chr1,6198932,6199432,183,CHD5,18412,1,AR,0.508389234105028,0.0319690092080592,0.881366407261025,0.0670106915764329,0.0018482278754985,0.199161129960748,4.60015803115,0.0222717645747408,3.35476704261945,9.69447592249089,1.64851527979015,1,1,1,1,1,0.035630609430539,-0.00786347589942568,0.0754212208083189,0.0874380613627649,-0.040314028421315
48,543,chr1,6242461,6242961,190,GPR153,16135,1,AR,0.578719293515933,0.00174990440691477,0.638835200515023,0.79353284804369,1.49440876711246e-05,0.12008653509334,9.79496395792386,0.220268776414865,0.0685003944652111,18.7446645993738,2.41619193908922,1,1,1,0.253227565587206,1,0.0432266047128806,-0.0157517107381424,0.00496490217518907,0.118786643923896,0.0453776558412584
49,547,chr1,6248970,6249470,183,CHD5,68450,1,AR,0.594170603589169,0.0155978455074428,0.918092639319415,0.0560245162362209,0.437908015261792,0.0948250985637139,5.84765239565483,0.0105753707887109,3.65132821546182,0.601758103073037,2.79049218611803,1,1,1,1,1,0.038128328933185,0.0109006331279553,0.060686984271936,0.0192461724068716,0.0476144518280323
50,560,chr1,6351735,6352235,190,GPR153,90438,1,AR,0.503320469957768,0.137280677340072,0.766611982078836,0.316431699658201,0.190225760830686,0.00861203079695213,2.20817851302961,0.0880958560515796,1.00363848549363,1.715868257637,6.90156543891037,1,1,1,1,1,0.0197898866341,-0.00990175650184067,-0.0292760262570314,0.0362689730989748,0.0752456078083762
51,561,chr1,6353770,6354270,190,GPR153,92473,1,AR,0.545149317739662,0.198726083536382,0.882027239694564,0.46937164219029,0.000188165597174318,0.492400577358318,1.65171196542749,0.0220225074876325,0.523454869770312,13.9457197689048,0.471276340891047,1,1,1,1,1,0.0169897302937347,-0.00493595844326083,-0.0208845069932049,0.1015008107236,-0.0197112894006739
52,594,chr1,6490347,6490847,202,PHF13,120882,1,AR,0.977997080665368,0.51734909208347,0.00440130001352113,0.495347692409871,0.776068620338335,0.400369392702252,0.419174796715865,8.11035937966675,0.464889474542359,0.080909520164502,0.70721657592262,1,1,1,1,1,0.0199391305299985,0.12320049589036,-0.0015326341424782,0.00644541379038293,-0.0265621152081788
53,595,chr1,6490942,6491442,200,ZBTB48,86550,1,AR,0.549826452748611,0.649129537981312,0.00424605134167287,0.175675115218299,0.804750637826691,0.816925238033455,0.206999324569182,8.17547651108948,1.83383610385984,0.06110963360745,0.0535929339055911,1,1,1,1,1,0.00570687718560049,0.0932564063212718,-0.0381983760197264,0.00469243331010285,-0.00789683406821115
54,602,chr1,6579676,6580176,200,ZBTB48,0,1,AR,0.5743023704629,0.406456639299012,0.842531697307396,0.135770233289152,0.0158464044206415,0.818988644931272,0.689141214102899,0.0394642812701097,2.22525506967333,5.81983799736627,0.052370472622701,1,1,1,1,1,0.0178218676595285,0.00619446909452202,-0.0480219710671728,0.079694585380497,0.0237966151789277
55,603,chr1,6600483,6600983,201,KLHL21,0,1,AR,0.548424769101653,0.255378794071801,0.728888588614445,0.413991736182244,0.00491887643627731,0.382907796651349,1.29363691362884,0.120134565143539,0.667308005318747,7.90902533816457,0.761345445512756,1,1,1,1,1,0.0248561405698942,-0.0110817710847188,0.0571845855526484,0.069870638856322,-0.0259691193106067
56,612,chr1,6624910,6625410,200,ZBTB48,44717,1,AR,0.651766441534205,0.316523986125175,0.89704872350554,0.399008895788227,0.0169959350090921,0.999775947305629,1.00325577446844,0.0167418821571615,0.711311118130589,5.69679352458304,7.8853364839357e-08,1,1,1,1,1,0.0160684574698615,0.0042861399976784,-0.0265745495681282,0.069659664322868,0.00653115874776885
57,669,chr1,7680027,7680527,216,VAMP3,88767,1,AR,0.979532291967599,0.0263154771029517,0.49942927472105,0.287678257713987,0.938782975370018,0.0286448749275862,4.93516979616204,0.456148977703328,1.13045523296685,0.00589817732138838,4.78883017218402,1,1,1,1,1,0.0351819493727711,0.0429135587038877,0.029252592324184,0.00107560717212252,0.0645380691548579
58,725,chr1,8415500,8416000,229,SLC45A1,97475,1,AR,0.680208442220712,0.506111465158354,0.847943663058856,0.591794043912401,0.32204305682788,0.0378642095080881,0.442098227323495,0.0367653088686086,0.287551239304432,0.980631061779313,4.31111171735378,1,1,1,1,1,0.00979631780315121,0.0060654746845138,0.0151260928639539,-0.0273818587352571,0.0601551815032337
59,786,chr1,9181196,9181696,238,GPR157,51895,1,AR,0.614862393534561,0.000146943587866307,0.00660851552177626,0.491818239705654,0.324948806325593,0.0383664246229283,14.4109728065497,7.37640460989204,0.472545946956929,0.968923481411163,4.28870291870512,1,1,1,1,1,0.0613495337854768,0.0891240312814428,-0.019190146928981,0.0509869132592619,0.0603824586464054
60,823,chr1,9587968,9588468,247,TMEM201,0,1,AR,0.791205143614135,0.462867439349302,0.560723564091653,0.249364660899811,0.00736904419297403,0.853816716301592,0.538951848334703,0.338452964578219,1.3268596369542,7.18073673310798,0.0339483538511513,1,1,1,1,1,0.0228359633503334,-0.0194779990173913,-0.00928185789983447,0.072457445414292,0.0190683991250127
61,840,chr1,9823848,9824348,255,LZIC,116418,1,AR,0.51554985143581,0.078326822704657,0.00511922341743905,0.715183315809929,0.605659786992542,0.996417809663864,3.09928220142364,7.83683235807298,0.133154687272266,0.266543671817653,2.01567315045906e-05,1,1,1,1,1,0.0370744725606525,0.0970582821446579,0.0238107343095141,0.0229142201413192,0.0183187200826864
62,849,chr1,9867377,9867877,255,LZIC,72889,1,AR,0.564633320629693,0.302273091112296,0.487862351241436,0.0245930364536761,0.289338888163269,0.930946314345581,1.0641389061569,0.481237417773413,5.05231660054143,1.12269500841673,0.00750896524076089,1,1,1,1,1,0.0175800084930648,0.022576522364553,0.0589838383933073,-0.0144304554765815,0.000330616243925584
63,854,chr1,9910199,9910699,251,CLSTN1,86016,1,AR,0.609165862525545,0.00193939693644525,0.0105395517768837,0.147137820995424,0.576074306009841,0.0924055503208131,9.60602783525174,6.54134698782473,2.10167555663856,0.312624219873511,2.83195948580726,1,1,1,1,1,0.0423016645119522,0.0789906235635212,0.0373100195463632,0.00177994294112828,0.0580996070966338
64,863,chr1,10032553,10033053,255,LZIC,89586,1,AR,0.607249012522581,0.0987075509992695,0.0264482660332652,0.281443930103378,0.777688334711638,0.939711995506891,2.72630277381122,4.92647168387879,1.16010420586785,0.0797118119255745,0.0057201769024523,1,1,1,1,1,0.0321132166549169,0.0811641992570828,0.0445702830990454,0.0120636810904477,0.00200835427779564
65,870,chr1,10210205,10210705,261,KIF1B,0,1,AR,0.578997398045644,0.0106648038817369,0.0164482577472142,0.220388737368489,0.253365233997437,0.605426534593577,6.52033289667409,5.7543096306292,1.50183822577933,1.30465196446356,0.266888702245771,1,1,1,1,1,0.0404231770966344,0.0787816482581969,0.0356942652310935,0.0422345401327239,0.0135205954480382
66,895,chr1,10519084,10519584,268,DFFA,46397,1,AR,0.515153980252935,2.46415732501023e-05,0.924381366987699,1,0.889392626108729,1.13408997181566e-10,17.7920110482538,0.00900909025322848,0,0.0193412421765517,41.5754411784416,0.414619111506221,1,1,1,1.92647863512327e-06,0.0510281983936213,-0.00301662213411112,0,-0.00531750677662664,0.183551063694325
67,964,chr1,11170029,11170529,282,MTOR,38272,1,AR,0.533990825708054,0.132856779443101,0.493183212672708,0.693805828859753,0.0452464636324343,0.528063854804284,2.25880227342258,0.469574002348363,0.154996184295655,4.00942930864859,0.398115971936775,1,1,1,1,1,-0.0205657339107424,0.0186327501553684,-0.0133795979148947,-0.0482264174290141,-0.0199214253108705
68,986,chr1,11485492,11485992,287,DISP3,6138,1,AR,0.689788036549238,0.0456302906854599,0.81283658826321,0.940767961715838,0.116003443516036,0.207692814075122,3.9951906232271,0.0560592016594101,0.00552118388443202,2.47046713665205,1.5874361859176,1,1,1,1,1,0.0388524067714007,-0.0075549664666789,-0.00611335905302248,0.0708014012586422,0.0443093132835935
69,1069,chr1,12597716,12598216,314,DHRS3,17992,1,AR,0.565046336559824,0.00255864667520738,0.578661525886807,0.0165474685057521,0.11044450502539,0.438572515009761,9.09817499194358,0.308403486844149,5.74374557554495,2.54784932794367,0.600014444220543,1,1,1,1,1,0.0404771332890522,-0.0188020417413323,0.0651670594060046,0.041590318922411,0.0180348739828418
70,1097,chr1,13749109,13749609,352,PRDM2,48670,1,AR,0.603042255338045,0.0207827601996721,0.827726908659786,0.232507670620226,0.0324675484200034,0.325913943768887,5.34491806137304,0.0473575101175478,1.4254546875303,4.57363787914236,0.965065404857702,1,1,1,1,1,0.0405387812739172,0.00975229972142294,0.0446076362310166,0.0656788776053355,0.0356900028648483
71,1102,chr1,13829323,13829823,353,KAZN,60967,1,AR,0.568142966600907,0.00155177928096429,0.000808478203091391,0.45845673413944,0.989062353896753,2.04036315513778e-05,10.0160973869253,11.2216674731647,0.549659797166022,0.000187929438803101,18.1512419755633,1,1,1,1,0.345535500322583,0.0442248237101424,0.100925311482069,0.0186898975862368,9.83162337121607e-05,0.121015747131346
72,1175,chr1,15524836,15525336,373,DDI2,90120,1,AR,0.530048458111733,0.0135131627616919,0.167080098703612,0.345991637097459,0.122853784828908,0.417073982742862,6.10065706521921,1.90894858150097,0.888103950139319,2.38055638163256,0.658545284535269,1,1,1,1,1,0.042326729531517,0.0577213380397483,0.0296498181573876,0.0479620676600923,0.0284408295212881
73,1177,chr1,15525980,15526480,373,DDI2,88976,1,AR,0.515441138803139,0.000782148906818692,0.36263537823957,0.0294996039184732,0.0928682137455368,0.225842453811424,11.2831225368074,0.828746030125616,4.73821849335899,2.823939534051,1.46685567203625,1,1,1,1,1,0.0537651118303733,0.0279514547662293,0.0642910648204114,0.0604392921220161,0.0369857659047375
74,1178,chr1,15526537,15527037,373,DDI2,88419,1,AR,0.502482743405323,0.0933514004620257,0.171287495978468,0.0276890794681821,0.839448574121008,0.511058372287612,2.81561005587605,1.87163886740715,4.84732262479804,0.0410463016973477,0.431899477978347,1,1,1,1,1,0.029206587759897,0.0509468817440029,0.0774898398402153,0.00323720437577649,-0.0190856927352691
75,1185,chr1,15610126,15610626,373,DDI2,4830,1,AR,0.526676662930719,0.12222272199839,0.000768061436217934,0.806258697098637,0.411276999382705,0.929975338355238,2.38860410116768,11.3168682591713,0.0601502022363404,0.675106194704418,0.0077221678628116,1,1,1,1,1,0.0222792018337,0.12368054631463,0.0063198524347383,0.0271227604303278,-0.00828710976927398
76,1204,chr1,15834238,15834738,383,AL450998.2,11407,1,AR,0.572821512028626,0.0211483130587751,0.477343955027238,0.134272837528492,0.428174172057284,0.14759623947254,5.31452874018625,0.504925278287404,2.24239530512049,0.62777082151747,2.09691951722513,1,1,1,1,1,0.0366957994761155,0.0192254342403428,0.0465193575358203,0.0238171781641829,0.0492880450097102
77,1205,chr1,15834767,15835267,383,AL450998.2,10878,1,AR,0.521019110659333,0.0134500214252844,0.307834884336245,0.148684887666755,0.028505952410068,0.975370108018743,6.10893416816047,1.03994233200702,2.08569142596777,4.79720463765605,0.000953197450468811,1,1,1,1,1,0.0411873385688184,0.0247388843959016,0.0546823219619493,0.0737687188507944,-0.00356767124923995
78,1297,chr1,16897241,16897741,413,BX284668.1,43913,1,AR,0.528238426196428,0.883240040470974,0.00178860381243268,0.934697486732478,0.857449287894874,0.248777983469938,0.0215687840983376,9.75474571434195,0.0067135328411734,0.0322640831054322,1.33015309716409,1,1,1,1,1,0.000797537905588114,0.0998387143152205,-0.00407853715817299,0.00429974136328568,-0.035010461564127
79,1361,chr1,18059176,18059676,436,IGSF21,46120,1,AR,0.534396329233637,0.335596649781335,1,0.767748240217644,0.577093217309162,0.0126295309295949,0.927180476611508,0,0.087214829901503,0.310957502173598,6.22027759937717,1,1,1,1,1,0.0346464754597294,0,-0.00808525926963437,0.0294564234268378,0.0713044399626799
80,1400,chr1,18599078,18599578,439,KLHDC7A,117897,1,AR,0.551662131314169,0.0560001301504637,4.72604642507397e-05,0.960501182497663,0.0156503406604168,0.648564989586534,3.65205337507075,16.554949811964,0.00245269231763608,5.84174018959481,0.207714112021193,1,0.798418283051996,1,1,1,0.0371133972696735,0.119189542001282,-0.00148071255971758,0.0960377334958826,-0.0156617176938026
