,0,1,2,3,4,5,6,7,8,9,wt_count
24,chr20,3734023,3734524,.,4.65971,*,4.65971,-1,-1,250,2.3510776
25,chr2,189982742,189983243,.,11.4046,*,11.4046,-1,-1,250,2.2670016
26,chr1,75961836,75962337,.,11.4046,*,11.4046,-1,-1,250,2.209444
27,chr17,40718569,40719070,.,4.1612,*,4.1612,-1,-1,250,1.9663283
28,chr3,177198813,177199314,.,6.05878,*,6.05878,-1,-1,250,2.089908
29,chr4,68733125,68733626,.,29.2702,*,29.2702,-1,-1,250,2.057957
30,chr11,46553756,46554257,.,2.38432,*,2.38432,-1,-1,250,2.3739128
31,chr1,167187346,167187847,.,7.20877,*,7.20877,-1,-1,250,1.9654046
32,chr17,27226546,27227047,.,32.8185,*,32.8185,-1,-1,250,2.515299
33,chr15,67941601,67942102,.,59.3795,*,59.3795,-1,-1,250,1.9305638
34,chr1,63880944,63881445,.,7.20877,*,7.20877,-1,-1,250,2.4462433
35,chr11,1762337,1762838,.,29.2702,*,29.2702,-1,-1,250,2.3985538
36,chr4,62968944,62969445,.,8.06111,*,8.06111,-1,-1,250,1.9886974
37,chr3,160399630,160400131,.,41.989,*,41.989,-1,-1,250,4.1344204
38,chr18,32093496,32093997,.,27.5249,*,27.5249,-1,-1,250,3.0755057
39,chr15,80999565,81000066,.,45.7633,*,45.7633,-1,-1,250,3.0437799
40,chr4,98283759,98284260,.,4.1612,*,4.1612,-1,-1,250,2.0949786
41,chr5,132103302,132103803,.,12.8839,*,12.8839,-1,-1,250,2.1734252
42,chr18,23494957,23495458,.,11.4046,*,11.4046,-1,-1,250,1.841019
43,chr3,122922692,122923193,.,17.5213,*,17.5213,-1,-1,250,2.1895468
44,chr1,227730204,227730705,.,14.3978,*,14.3978,-1,-1,250,2.2005084
45,chr1,42944191,42944692,.,22.4159,*,22.4159,-1,-1,250,2.2403474
46,chr19,2474448,2474949,.,19.1267,*,19.1267,-1,-1,250,3.1774015
47,chr17,8247083,8247584,.,4.65971,*,4.65971,-1,-1,250,2.5558805
48,chr10,89029756,89030257,.,4.1612,*,4.1612,-1,-1,250,2.4171574
49,chr17,43124277,43124778,.,7.20877,*,7.20877,-1,-1,250,2.5205183
50,chr15,64027592,64028093,.,9.96289,*,9.96289,-1,-1,250,1.9086906
51,chr6,11007550,11008051,.,32.8185,*,32.8185,-1,-1,250,2.455747
52,chr18,12336330,12336831,.,5.90541,*,5.90541,-1,-1,250,2.2648551
53,chr8,46617418,46617919,.,24.0967,*,24.0967,-1,-1,250,3.1875863
54,chr15,76252122,76252623,.,25.7999,*,25.7999,-1,-1,250,2.1256492
55,chr7,106660956,106661457,.,18.9152,*,18.9152,-1,-1,250,3.722505
56,chr3,38138375,38138876,.,27.5249,*,27.5249,-1,-1,250,3.061617
57,chr16,89052749,89053250,.,19.1267,*,19.1267,-1,-1,250,3.0772061
58,chr7,884027,884528,.,40.1234,*,40.1234,-1,-1,250,2.6597688
59,chr18,68714212,68714713,.,4.1612,*,4.1612,-1,-1,250,3.0355387
60,chr19,54209845,54210346,.,31.0351,*,31.0351,-1,-1,250,2.165635
61,chrX,22652439,22652940,.,4.1612,*,4.1612,-1,-1,250,2.3907099
62,chr3,146160811,146161312,.,24.0967,*,24.0967,-1,-1,250,3.617054
63,chr7,42283501,42284002,.,15.9444,*,15.9444,-1,-1,250,2.2169106
64,chr9,109065260,109065761,.,27.5249,*,27.5249,-1,-1,250,1.9260144
65,chr9,15070667,15071168,.,24.0967,*,24.0967,-1,-1,250,2.3428535
66,chr10,76036266,76036767,.,22.4159,*,22.4159,-1,-1,250,2.5234277
67,chr9,93531353,93531854,.,15.9444,*,15.9444,-1,-1,250,2.2641048
68,chr6,145339016,145339517,.,8.56307,*,8.56307,-1,-1,250,2.4446733
69,chr10,4981965,4982466,.,14.3978,*,14.3978,-1,-1,250,2.7808595
70,chr1,156751605,156752106,.,111.804,*,111.804,-1,-1,250,3.887232
71,chr8,11802447,11802948,.,129.484,*,129.484,-1,-1,250,3.75695
72,chr17,49415231,49415732,.,2.38432,*,2.38432,-1,-1,250,2.651835
73,chrX,40867299,40867800,.,15.9444,*,15.9444,-1,-1,250,2.3868837
74,chr10,71338925,71339426,.,5.90541,*,5.90541,-1,-1,250,2.0092912
75,chr9,128558466,128558967,.,65.3869,*,65.3869,-1,-1,250,2.482862
76,chr14,20652893,20653394,.,22.4159,*,22.4159,-1,-1,250,2.5932353
77,chr6,155185309,155185810,.,15.9444,*,15.9444,-1,-1,250,2.2801018
78,chr8,55988855,55989356,.,67.4094,*,67.4094,-1,-1,250,2.580375
79,chr10,78457983,78458484,.,34.6199,*,34.6199,-1,-1,250,2.1063814
80,chr1,32400800,32401301,.,38.2731,*,38.2731,-1,-1,250,2.3384824
81,chr13,50357545,50358046,.,55.4295,*,55.4295,-1,-1,250,2.5386279
82,chr2,20025313,20025814,.,14.3978,*,14.3978,-1,-1,250,1.9340825
83,chr15,47744906,47745407,.,7.20877,*,7.20877,-1,-1,250,2.1949704
84,chr19,33177465,33177966,.,20.7584,*,20.7584,-1,-1,250,3.2302911
85,chr5,32076649,32077150,.,4.1612,*,4.1612,-1,-1,250,2.1985188
86,chr20,33994272,33994773,.,51.5255,*,51.5255,-1,-1,250,3.7180767
87,chr1,155609279,155609780,.,4.65971,*,4.65971,-1,-1,250,2.5846944
88,chr3,185558894,185559395,.,19.1267,*,19.1267,-1,-1,250,2.8266761
89,chr19,49672243,49672744,.,34.6199,*,34.6199,-1,-1,250,2.6867468
90,chr16,78705686,78706187,.,17.5213,*,17.5213,-1,-1,250,2.4801784
91,chr3,186417738,186418239,.,3.48167,*,3.48167,-1,-1,250,2.2571065
92,chr20,19099641,19100142,.,27.5249,*,27.5249,-1,-1,250,2.2125466
93,chr10,119896143,119896644,.,24.0967,*,24.0967,-1,-1,250,2.5999582
94,chr1,173897508,173898009,.,5.90541,*,5.90541,-1,-1,250,2.2126262
95,chr2,46500133,46500634,.,16.6518,*,16.6518,-1,-1,250,3.0186696
96,chr18,48990593,48991094,.,12.262,*,12.262,-1,-1,250,2.1745715
97,chr16,2128312,2128813,.,4.1612,*,4.1612,-1,-1,250,2.316522
98,chr11,121466522,121467023,.,71.4836,*,71.4836,-1,-1,250,2.266406
99,chr1,1615989,1616490,.,29.2702,*,29.2702,-1,-1,250,3.7253227
100,chr13,29901620,29902121,.,31.0351,*,31.0351,-1,-1,250,2.3633003
101,chr7,1458645,1459146,.,14.4374,*,14.4374,-1,-1,250,3.0433087
102,chr12,7107655,7108156,.,8.56307,*,8.56307,-1,-1,250,2.3122947
103,chr2,102064147,102064648,.,32.8185,*,32.8185,-1,-1,250,2.5193853
104,chr16,49260196,49260697,.,6.05878,*,6.05878,-1,-1,250,2.3780665
105,chr5,10663739,10664240,.,11.4046,*,11.4046,-1,-1,250,2.2982674
106,chr8,26764060,26764561,.,6.05878,*,6.05878,-1,-1,250,2.3153515
107,chr5,174612627,174613128,.,22.4159,*,22.4159,-1,-1,250,2.6024055
108,chr1,24413514,24414015,.,25.7999,*,25.7999,-1,-1,250,3.138559
109,chr8,118897142,118897643,.,24.0967,*,24.0967,-1,-1,250,2.161523
110,chr17,42678803,42679304,.,4.65971,*,4.65971,-1,-1,250,2.913951
111,chr17,55056481,55056982,.,32.8185,*,32.8185,-1,-1,250,2.0462296
112,chr12,81677321,81677822,.,8.56307,*,8.56307,-1,-1,250,1.957961
113,chr18,65876265,65876766,.,10.1314,*,10.1314,-1,-1,250,2.339014
114,chr13,62724204,62724705,.,14.3978,*,14.3978,-1,-1,250,1.8264939
115,chr12,4307736,4308237,.,19.1267,*,19.1267,-1,-1,250,2.9081705
116,chr7,32204244,32204745,.,6.05878,*,6.05878,-1,-1,250,2.425311
117,chr19,37902533,37903034,.,19.1267,*,19.1267,-1,-1,250,2.2470722
118,chr1,244272973,244273474,.,10.1314,*,10.1314,-1,-1,250,2.9656515
119,chr22,31911661,31912162,.,9.96289,*,9.96289,-1,-1,250,1.9413079
120,chr6,31825201,31825702,.,32.8185,*,32.8185,-1,-1,250,2.316353
121,chr6,116616125,116616626,.,38.2731,*,38.2731,-1,-1,250,2.669506
122,chr7,123818861,123819362,.,8.06111,*,8.06111,-1,-1,250,2.0250297
123,chr5,72281995,72282496,.,6.05878,*,6.05878,-1,-1,250,2.12546
124,chr3,53242516,53243017,.,2.38432,*,2.38432,-1,-1,250,2.2923546
125,chr9,76667306,76667807,.,2.38432,*,2.38432,-1,-1,250,2.0129623
126,chr3,52471436,52471937,.,8.56307,*,8.56307,-1,-1,250,2.4223974
127,chr20,57494973,57495474,.,12.8839,*,12.8839,-1,-1,250,2.901991
128,chr10,98332794,98333295,.,8.06111,*,8.06111,-1,-1,250,2.5909204
129,chr6,37423598,37424099,.,8.56307,*,8.56307,-1,-1,250,2.4525232
130,chr1,159177223,159177724,.,8.56307,*,8.56307,-1,-1,250,2.321903
131,chr14,75831329,75831830,.,36.4383,*,36.4383,-1,-1,250,2.3210065
132,chr3,136193209,136193710,.,4.1612,*,4.1612,-1,-1,250,2.7323532
133,chr5,146027757,146028258,.,31.0351,*,31.0351,-1,-1,250,2.1863065
134,chr2,21643041,21643542,.,15.9444,*,15.9444,-1,-1,250,2.5437198
135,chr17,68095080,68095581,.,14.3978,*,14.3978,-1,-1,250,2.1503797
136,chr1,85328871,85329372,.,49.592,*,49.592,-1,-1,250,2.1937604
137,chr4,17544200,17544701,.,6.05878,*,6.05878,-1,-1,250,2.3428714
138,chr2,236601390,236601891,.,9.96289,*,9.96289,-1,-1,250,2.2775602
139,chr11,83711007,83711508,.,51.5255,*,51.5255,-1,-1,250,2.24017
140,chr7,143967327,143967828,.,17.5213,*,17.5213,-1,-1,250,2.3405468
141,chrX,141176989,141177490,.,43.8691,*,43.8691,-1,-1,250,3.370822
142,chr15,85837008,85837509,.,65.3869,*,65.3869,-1,-1,250,2.10001
143,chr11,63813108,63813609,.,36.4383,*,36.4383,-1,-1,250,3.379385
144,chr8,26630208,26630709,.,6.05878,*,6.05878,-1,-1,250,2.4251823
145,chr2,69437306,69437807,.,14.3978,*,14.3978,-1,-1,250,3.3543792
146,chr8,93845198,93845699,.,24.0967,*,24.0967,-1,-1,250,2.7451181
147,chr1,205976665,205977166,.,2.38432,*,2.38432,-1,-1,250,2.2545052
148,chrX,9746033,9746534,.,6.05878,*,6.05878,-1,-1,250,2.3327994
149,chr3,39454457,39454958,.,5.90541,*,5.90541,-1,-1,250,2.505209
150,chr1,182279202,182279703,.,7.20877,*,7.20877,-1,-1,250,2.2679625
151,chr4,119730024,119730525,.,38.2731,*,38.2731,-1,-1,250,2.3903723
152,chr1,8004736,8005237,.,67.4094,*,67.4094,-1,-1,250,2.6885304
153,chr7,128701399,128701900,.,14.3978,*,14.3978,-1,-1,250,2.4854548
154,chr5,165457790,165458291,.,8.06111,*,8.06111,-1,-1,250,2.327466
155,chr22,47836880,47837381,.,25.7999,*,25.7999,-1,-1,250,2.6706963
156,chr3,49007714,49008215,.,65.3869,*,65.3869,-1,-1,250,3.7637253
157,chr21,42449949,42450450,.,21.203,*,21.203,-1,-1,250,2.484417
158,chr15,40878771,40879272,.,34.6199,*,34.6199,-1,-1,250,2.132197
159,chr6,105609011,105609512,.,20.7584,*,20.7584,-1,-1,250,2.479246
160,chr2,63985667,63986168,.,3.48167,*,3.48167,-1,-1,250,2.189633
161,chr16,53142742,53143243,.,24.0967,*,24.0967,-1,-1,250,2.126569
162,chr14,104563880,104564381,.,6.05878,*,6.05878,-1,-1,250,2.875369
163,chr5,135034156,135034657,.,34.6199,*,34.6199,-1,-1,250,3.7925205
164,chr2,171687696,171688197,.,8.56307,*,8.56307,-1,-1,250,3.2395449
165,chr1,173867357,173867858,.,20.7584,*,20.7584,-1,-1,250,3.0296319
166,chr1,151340810,151341311,.,17.5213,*,17.5213,-1,-1,250,2.4743505
167,chr12,117802976,117803477,.,10.1314,*,10.1314,-1,-1,250,2.17808
168,chr7,141360014,141360515,.,25.7999,*,25.7999,-1,-1,250,2.0364008
169,chr7,129896588,129897089,.,7.20877,*,7.20877,-1,-1,250,2.1172755
170,chr1,171257049,171257550,.,38.2731,*,38.2731,-1,-1,250,2.2413461
171,chr12,5391602,5392103,.,19.1267,*,19.1267,-1,-1,250,1.8533788
172,chr1,109620119,109620620,.,8.56307,*,8.56307,-1,-1,250,2.809361
173,chr15,72319594,72320095,.,55.4295,*,55.4295,-1,-1,250,3.4894671
174,chr5,106017967,106018468,.,36.4383,*,36.4383,-1,-1,250,1.8391666
175,chr15,50353018,50353519,.,6.05878,*,6.05878,-1,-1,250,2.106886
176,chr4,86572200,86572701,.,6.05878,*,6.05878,-1,-1,250,2.1346474
177,chrX,74550263,74550764,.,11.4046,*,11.4046,-1,-1,250,2.872161
178,chr8,19000178,19000679,.,14.4374,*,14.4374,-1,-1,250,2.1620936
179,chr11,7571594,7572095,.,40.1234,*,40.1234,-1,-1,250,2.2683582
180,chr17,78141989,78142490,.,14.4374,*,14.4374,-1,-1,250,2.4955633
181,chr8,11571732,11572233,.,53.4713,*,53.4713,-1,-1,250,2.4060884
182,chr10,58919848,58920349,.,5.90541,*,5.90541,-1,-1,250,2.454503
183,chr10,50788878,50789379,.,17.5213,*,17.5213,-1,-1,250,2.352986
184,chr15,74643017,74643518,.,15.9444,*,15.9444,-1,-1,250,2.4841201
185,chr21,46318025,46318526,.,27.5249,*,27.5249,-1,-1,250,2.2118042
186,chr8,58641377,58641878,.,9.96289,*,9.96289,-1,-1,250,2.3531137
187,chr4,2901190,2901691,.,25.7999,*,25.7999,-1,-1,250,2.2077947
188,chr9,96009646,96010147,.,8.06111,*,8.06111,-1,-1,250,2.3872771
189,chr1,241640238,241640739,.,86.0216,*,86.0216,-1,-1,250,3.7646098
190,chr10,97572169,97572670,.,20.7584,*,20.7584,-1,-1,250,2.499992
191,chr14,93984908,93985409,.,10.1314,*,10.1314,-1,-1,250,2.1713915
192,chr4,24472148,24472649,.,3.48167,*,3.48167,-1,-1,250,3.3782678
193,chr12,50254362,50254863,.,14.4374,*,14.4374,-1,-1,250,2.257784
194,chr3,45511407,45511908,.,14.3978,*,14.3978,-1,-1,250,2.2723188
195,chr8,141289170,141289671,.,17.5213,*,17.5213,-1,-1,250,2.4597573
196,chr5,100448184,100448685,.,6.05878,*,6.05878,-1,-1,250,2.3724756
197,chr16,85445884,85446385,.,4.1612,*,4.1612,-1,-1,250,2.7646246
198,chr8,120094769,120095270,.,19.1267,*,19.1267,-1,-1,250,2.2296765
199,chr10,44974848,44975349,.,43.8691,*,43.8691,-1,-1,250,2.9032035
200,chr12,94591932,94592433,.,14.3978,*,14.3978,-1,-1,250,2.7135944
201,chr15,56968820,56969321,.,8.56307,*,8.56307,-1,-1,250,2.2157726
202,chr12,31896625,31897126,.,12.8839,*,12.8839,-1,-1,250,1.9970742
203,chr7,5430075,5430576,.,19.1267,*,19.1267,-1,-1,250,2.5189652
204,chr11,56624552,56625053,.,43.8691,*,43.8691,-1,-1,250,2.5007834
205,chr2,86319675,86320176,.,15.9444,*,15.9444,-1,-1,250,1.973498
206,chr11,101341443,101341944,.,5.90541,*,5.90541,-1,-1,250,2.126009
207,chr17,38558043,38558544,.,12.8839,*,12.8839,-1,-1,250,3.249247
208,chr20,381808,382309,.,36.4383,*,36.4383,-1,-1,250,2.9965143
209,chr8,82056215,82056716,.,36.4383,*,36.4383,-1,-1,250,2.352766
210,chr19,17977419,17977920,.,14.3978,*,14.3978,-1,-1,250,2.3838987
211,chrX,123745033,123745534,.,11.4046,*,11.4046,-1,-1,250,1.987018
212,chr1,108068338,108068839,.,12.8839,*,12.8839,-1,-1,250,2.1675107
213,chr10,22466628,22467129,.,22.4159,*,22.4159,-1,-1,250,2.5824466
214,chr10,24408465,24408966,.,15.9444,*,15.9444,-1,-1,250,2.3437634
215,chr15,64151399,64151900,.,27.5249,*,27.5249,-1,-1,250,3.4851477
216,chr5,128973677,128974178,.,19.1267,*,19.1267,-1,-1,250,2.4150844
217,chr5,176869918,176870419,.,9.96289,*,9.96289,-1,-1,250,2.8817897
218,chr2,10936180,10936681,.,25.7999,*,25.7999,-1,-1,250,2.3220475
219,chr4,94127689,94128190,.,3.48167,*,3.48167,-1,-1,250,2.2265463
220,chr11,35907998,35908499,.,15.9444,*,15.9444,-1,-1,250,2.2731307
221,chr11,1832379,1832880,.,22.4159,*,22.4159,-1,-1,250,2.7091217
222,chr3,194871493,194871994,.,31.0351,*,31.0351,-1,-1,250,2.319047
223,chr2,231781854,231782355,.,8.56307,*,8.56307,-1,-1,250,2.7633395
224,chr14,48908762,48909263,.,5.90541,*,5.90541,-1,-1,250,2.3245552
225,chr7,4610779,4611280,.,19.1267,*,19.1267,-1,-1,250,2.3728452
226,chr8,94967947,94968448,.,12.8839,*,12.8839,-1,-1,250,2.2165422
227,chr7,81969835,81970336,.,4.1612,*,4.1612,-1,-1,250,2.4161725
228,chr4,79164270,79164771,.,6.05878,*,6.05878,-1,-1,250,2.3390615
229,chr1,43975218,43975719,.,20.7584,*,20.7584,-1,-1,250,3.5500164
230,chr1,207232610,207233111,.,41.989,*,41.989,-1,-1,250,2.5691044
231,chr21,31972511,31973012,.,14.3978,*,14.3978,-1,-1,250,2.2067046
232,chr15,75532362,75532863,.,27.5249,*,27.5249,-1,-1,250,2.0611322
233,chr8,10838809,10839310,.,20.7584,*,20.7584,-1,-1,250,3.1072059
234,chr17,21287835,21288336,.,118.391,*,118.391,-1,-1,250,2.570036
235,chr14,69643365,69643866,.,61.3717,*,61.3717,-1,-1,250,2.1315935
236,chr1,209827623,209828124,.,73.5347,*,73.5347,-1,-1,250,3.4061394
237,chr7,13990490,13990991,.,5.90541,*,5.90541,-1,-1,250,3.2551947
238,chr11,46520846,46521347,.,5.90541,*,5.90541,-1,-1,250,2.4268353
239,chr18,46293613,46294114,.,25.7999,*,25.7999,-1,-1,250,2.476821
240,chr7,134261267,134261768,.,4.65971,*,4.65971,-1,-1,250,2.2272224
241,chr7,96331222,96331723,.,20.7584,*,20.7584,-1,-1,250,2.7602887
242,chr6,47665049,47665550,.,38.2731,*,38.2731,-1,-1,250,2.1042776
243,chr1,165630278,165630779,.,19.1267,*,19.1267,-1,-1,250,3.6118357
244,chr9,121234611,121235112,.,4.1612,*,4.1612,-1,-1,250,2.2436757
245,chr17,75515692,75516193,.,79.7405,*,79.7405,-1,-1,250,4.261973
246,chr5,18745981,18746482,.,25.7999,*,25.7999,-1,-1,250,2.3645973
247,chr8,141169005,141169506,.,20.7584,*,20.7584,-1,-1,250,2.4876919
248,chr14,102849665,102850166,.,3.48167,*,3.48167,-1,-1,250,2.0745826
249,chr4,6110189,6110690,.,12.262,*,12.262,-1,-1,250,2.060975
250,chr15,69463186,69463687,.,3.48167,*,3.48167,-1,-1,250,2.7552328
251,chr22,31179315,31179816,.,45.7633,*,45.7633,-1,-1,250,2.088992
252,chr17,12737785,12738286,.,5.90541,*,5.90541,-1,-1,250,2.0344775
253,chr3,73541308,73541809,.,5.90541,*,5.90541,-1,-1,250,1.9962306
254,chr6,11287986,11288487,.,49.592,*,49.592,-1,-1,250,2.5123205
255,chr11,65275076,65275577,.,61.3717,*,61.3717,-1,-1,250,2.2746124
256,chr4,102869478,102869979,.,14.3978,*,14.3978,-1,-1,250,2.9605732
257,chr8,43050608,43051109,.,9.96289,*,9.96289,-1,-1,250,2.150458
258,chr12,118611209,118611710,.,9.96289,*,9.96289,-1,-1,250,2.4814196
259,chr8,57702428,57702929,.,7.20877,*,7.20877,-1,-1,250,2.1083577
260,chr6,83065602,83066103,.,63.3743,*,63.3743,-1,-1,250,3.230653
261,chr1,10636188,10636689,.,4.65971,*,4.65971,-1,-1,250,2.5154786
262,chr17,64315120,64315621,.,9.96289,*,9.96289,-1,-1,250,2.1190658
263,chr12,29317717,29318218,.,34.6199,*,34.6199,-1,-1,250,2.4531837
264,chr8,144467537,144468038,.,53.4713,*,53.4713,-1,-1,250,2.806109
265,chr12,116777624,116778125,.,8.06111,*,8.06111,-1,-1,250,2.45466
266,chr9,133584380,133584881,.,4.1612,*,4.1612,-1,-1,250,2.865851
267,chr1,45924661,45925162,.,17.5213,*,17.5213,-1,-1,250,2.4654284
268,chr11,16924647,16925148,.,61.3717,*,61.3717,-1,-1,250,2.6717691
269,chr8,124138137,124138638,.,14.3978,*,14.3978,-1,-1,250,2.4028401
270,chr4,26127986,26128487,.,25.7999,*,25.7999,-1,-1,250,2.058782
271,chr15,48994159,48994660,.,29.2702,*,29.2702,-1,-1,250,2.3836515
272,chr5,115256066,115256567,.,17.5213,*,17.5213,-1,-1,250,2.4428754
273,chr11,121655909,121656410,.,47.6712,*,47.6712,-1,-1,250,3.101727
274,chr19,47273339,47273840,.,36.4383,*,36.4383,-1,-1,250,3.5491114
275,chr6,38813431,38813932,.,15.9444,*,15.9444,-1,-1,250,2.109352
276,chr6,95543764,95544265,.,6.05878,*,6.05878,-1,-1,250,2.4750237
277,chr11,34916586,34917087,.,20.7584,*,20.7584,-1,-1,250,3.4360962
278,chr4,54227955,54228456,.,8.56307,*,8.56307,-1,-1,250,2.749424
279,chr5,99900497,99900998,.,41.989,*,41.989,-1,-1,250,2.2502506
280,chr10,125123597,125124098,.,67.4094,*,67.4094,-1,-1,250,2.530285
281,chr1,201059849,201060350,.,79.7405,*,79.7405,-1,-1,250,2.3644235
282,chr20,34713333,34713834,.,49.592,*,49.592,-1,-1,250,2.09336
283,chr1,21607643,21608144,.,19.1267,*,19.1267,-1,-1,250,3.1516662
284,chr7,91850374,91850875,.,34.6199,*,34.6199,-1,-1,250,2.1566327
285,chr16,57341632,57342133,.,15.9444,*,15.9444,-1,-1,250,3.0182476
286,chr4,94757560,94758061,.,38.2731,*,38.2731,-1,-1,250,3.681969
287,chr9,83544305,83544806,.,51.5255,*,51.5255,-1,-1,250,2.5726876
288,chr1,43821977,43822478,.,27.5249,*,27.5249,-1,-1,250,2.1921508
289,chr12,571338,571839,.,8.06111,*,8.06111,-1,-1,250,2.6083846
290,chr19,57887421,57887922,.,11.4046,*,11.4046,-1,-1,250,2.6128166
291,chr11,8839886,8840387,.,5.90541,*,5.90541,-1,-1,250,2.3391833
292,chr11,2399752,2400253,.,11.4046,*,11.4046,-1,-1,250,3.6444917
293,chr7,142838417,142838918,.,63.3743,*,63.3743,-1,-1,250,2.6048222
294,chr16,15966938,15967439,.,7.20877,*,7.20877,-1,-1,250,2.0526538
295,chr15,101176601,101177102,.,19.1267,*,19.1267,-1,-1,250,2.1554008
296,chr5,88244577,88245078,.,5.90541,*,5.90541,-1,-1,250,1.990387
297,chr15,73053131,73053632,.,4.65971,*,4.65971,-1,-1,250,3.3111868
298,chr12,102874198,102874699,.,4.1612,*,4.1612,-1,-1,250,1.9722878
299,chr21,26761172,26761673,.,4.1612,*,4.1612,-1,-1,250,2.0168867
300,chr6,7699359,7699860,.,8.06111,*,8.06111,-1,-1,250,2.132208
301,chr9,37472252,37472753,.,11.4046,*,11.4046,-1,-1,250,2.19831
302,chr21,36478130,36478631,.,71.4836,*,71.4836,-1,-1,250,2.1682932
303,chr14,44657629,44658130,.,6.05878,*,6.05878,-1,-1,250,2.1559565
304,chr17,80793766,80794267,.,4.65971,*,4.65971,-1,-1,250,2.226294
305,chr21,34122063,34122564,.,4.1612,*,4.1612,-1,-1,250,2.3039215
306,chr11,6611439,6611940,.,7.20877,*,7.20877,-1,-1,250,2.921327
307,chr6,11632201,11632702,.,27.5249,*,27.5249,-1,-1,250,2.1126852
308,chr9,85258695,85259196,.,19.1267,*,19.1267,-1,-1,250,2.5648108
309,chr6,156719847,156720348,.,92.3718,*,92.3718,-1,-1,250,2.8978982
310,chr22,41512727,41513228,.,8.06111,*,8.06111,-1,-1,250,2.18119
311,chr17,46935650,46936151,.,18.9152,*,18.9152,-1,-1,250,2.4051857
312,chr9,106916831,106917332,.,57.3991,*,57.3991,-1,-1,250,2.7190177
313,chr1,52726194,52726695,.,55.4295,*,55.4295,-1,-1,250,2.8911538
314,chr10,90580013,90580514,.,8.56307,*,8.56307,-1,-1,250,2.3400974
315,chr21,31889015,31889516,.,6.05878,*,6.05878,-1,-1,250,2.2808228
316,chr1,230318162,230318663,.,6.05878,*,6.05878,-1,-1,250,2.3554256
317,chr1,200620574,200621075,.,73.5347,*,73.5347,-1,-1,250,3.2603488
318,chrX,123447221,123447722,.,5.90541,*,5.90541,-1,-1,250,2.0859356
319,chr6,106334977,106335478,.,20.7584,*,20.7584,-1,-1,250,1.914272
320,chr17,79708562,79709063,.,15.9444,*,15.9444,-1,-1,250,2.5376573
321,chr8,22599227,22599728,.,41.989,*,41.989,-1,-1,250,4.29657
322,chr11,47204233,47204734,.,9.96289,*,9.96289,-1,-1,250,2.3437006
323,chr15,48766165,48766666,.,29.2702,*,29.2702,-1,-1,250,2.3682773
324,chr3,175777374,175777875,.,5.90541,*,5.90541,-1,-1,250,2.3906393
325,chr10,90313414,90313915,.,15.9444,*,15.9444,-1,-1,250,2.2778502
326,chrX,16946345,16946846,.,40.1234,*,40.1234,-1,-1,250,3.3115942
327,chr8,81836723,81837224,.,4.1612,*,4.1612,-1,-1,250,2.103269
328,chr14,25658896,25659397,.,17.5213,*,17.5213,-1,-1,250,2.2826576
329,chr7,103297161,103297662,.,47.6712,*,47.6712,-1,-1,250,3.1468725
330,chr5,20497282,20497783,.,24.0967,*,24.0967,-1,-1,250,2.0700347
331,chr14,34874371,34874872,.,8.06111,*,8.06111,-1,-1,250,3.9986372
332,chr7,100693993,100694494,.,29.2702,*,29.2702,-1,-1,250,3.7417936
333,chr12,6851137,6851638,.,98.7883,*,98.7883,-1,-1,250,3.3970852
