,0,1,2,3,4,5,6,7,8,9,wt_count
192,chr17,82458371,82458843,.,142.953,*,142.953,-1,-1,250,5.292987
193,chr19,940883,941271,.,61.3717,*,61.3717,-1,-1,250,4.2436337
194,chr14,105411241,105411710,.,14.3978,*,14.3978,-1,-1,250,3.5699394
195,chr6,36027426,36027892,.,98.7883,*,98.7883,-1,-1,250,4.362399
196,chr1,179293558,179293996,.,53.4713,*,53.4713,-1,-1,250,4.7225537
197,chr1,31938260,31938665,.,127.255,*,127.255,-1,-1,250,4.5970483
198,chr5,55823134,55823604,.,29.2702,*,29.2702,-1,-1,250,3.3149822
199,chr3,99925594,99926088,.,32.8185,*,32.8185,-1,-1,250,3.3118038
200,chr17,81666438,81666932,.,63.3743,*,63.3743,-1,-1,250,4.8451467
201,chr19,13162676,13163097,.,23.5109,*,23.5109,-1,-1,250,4.7352076
202,chr19,51339613,51340095,.,142.953,*,142.953,-1,-1,250,5.588847
203,chr1,86704867,86705048,.,83.9201,*,83.9201,-1,-1,250,4.8455076
204,chr4,155672360,155672428,.,19.1267,*,19.1267,-1,-1,250,3.2583237
205,chr10,78303137,78303626,.,154.303,*,154.303,-1,-1,250,4.663796
206,chr6,136792237,136792314,.,12.8839,*,12.8839,-1,-1,250,4.5310073
207,chr7,112450084,112450556,.,28.2446,*,28.2446,-1,-1,250,5.117885
208,chr11,60866799,60867178,.,4.1612,*,4.1612,-1,-1,250,3.0644584
209,chr22,19849711,19850165,.,29.2702,*,29.2702,-1,-1,250,2.9471686
210,chr22,20917059,20917550,.,92.3718,*,92.3718,-1,-1,250,4.972157
211,chr19,2953119,2953535,.,43.8691,*,43.8691,-1,-1,250,3.4112809
212,chr11,74948986,74949459,.,94.5034,*,94.5034,-1,-1,250,4.5512056
213,chr3,40524602,40525096,.,79.7405,*,79.7405,-1,-1,250,4.2699113
214,chr7,87220358,87220857,.,36.4383,*,36.4383,-1,-1,250,4.5765986
215,chr6,33317805,33318278,.,100.941,*,100.941,-1,-1,250,4.8286796
216,chr11,82864146,82864645,.,8.06111,*,8.06111,-1,-1,250,3.2850833
217,chr20,9442807,9443298,.,10.1314,*,10.1314,-1,-1,250,3.0432143
218,chr5,91266259,91266516,.,22.4159,*,22.4159,-1,-1,250,3.073778
219,chr1,226407880,226408363,.,88.1305,*,88.1305,-1,-1,250,4.873871
220,chr13,113296911,113297388,.,71.4836,*,71.4836,-1,-1,250,5.0206876
221,chr3,49470632,49470870,.,94.5034,*,94.5034,-1,-1,250,4.71633
222,chr10,11875979,11876253,.,55.4295,*,55.4295,-1,-1,250,3.1118104
223,chr7,94658237,94658323,.,71.4836,*,71.4836,-1,-1,250,5.402321
224,chr14,59188364,59188754,.,129.484,*,129.484,-1,-1,250,5.2715993
225,chr13,32586214,32586628,.,88.1305,*,88.1305,-1,-1,250,5.23277
226,chr12,14365722,14365844,.,88.1305,*,88.1305,-1,-1,250,4.7798114
227,chr14,49598684,49599179,.,45.7633,*,45.7633,-1,-1,250,4.452284
228,chr17,81519315,81519717,.,67.4094,*,67.4094,-1,-1,250,4.3923583
229,chr12,64836844,64837274,.,43.8691,*,43.8691,-1,-1,250,3.8012977
230,chr8,140464819,140464911,.,27.5249,*,27.5249,-1,-1,250,4.9546227
231,chr7,44606615,44607091,.,198.527,*,198.527,-1,-1,250,5.0680814
232,chr19,51688827,51689287,.,67.4094,*,67.4094,-1,-1,250,3.88495
233,chr4,184746947,184747422,.,59.3795,*,59.3795,-1,-1,250,3.7665496
234,chr7,149659,150122,.,9.96289,*,9.96289,-1,-1,250,4.45679
235,chr8,142726916,142727406,.,105.268,*,105.268,-1,-1,250,5.2633862
236,chr2,32165510,32166003,.,79.7405,*,79.7405,-1,-1,250,4.464436
237,chr19,45002326,45002386,.,1.39058,*,1.39058,-1,-1,250,4.656689
238,chr3,170357386,170357856,.,100.941,*,100.941,-1,-1,250,4.5973024
239,chr14,31457275,31457765,.,103.101,*,103.101,-1,-1,250,5.0188713
240,chr11,65472008,65472491,.,75.5945,*,75.5945,-1,-1,250,3.3213944
241,chr6,110874443,110874895,.,73.5347,*,73.5347,-1,-1,250,4.4581175
242,chr5,149780307,149780802,.,24.0967,*,24.0967,-1,-1,250,3.312081
243,chr8,42541380,42541557,.,43.8691,*,43.8691,-1,-1,250,4.876305
244,chr2,26012417,26012567,.,61.3717,*,61.3717,-1,-1,250,3.909743
245,chr10,74826267,74826519,.,193.789,*,193.789,-1,-1,250,5.249746
246,chr7,44847955,44848367,.,156.584,*,156.584,-1,-1,250,5.3754487
247,chr19,49145799,49146240,.,25.7999,*,25.7999,-1,-1,250,3.7671351
248,chr5,180494069,180494497,.,105.268,*,105.268,-1,-1,250,4.372413
249,chr5,16467354,16467693,.,2.38432,*,2.38432,-1,-1,250,3.514761
250,chr12,14257710,14257981,.,41.989,*,41.989,-1,-1,250,3.4930518
251,chr10,16817303,16817787,.,140.697,*,140.697,-1,-1,250,4.78242
252,chr15,65304482,65304664,.,51.5255,*,51.5255,-1,-1,250,4.34373
253,chr7,76166480,76166892,.,100.941,*,100.941,-1,-1,250,5.152379
254,chr3,129942184,129942665,.,4.65971,*,4.65971,-1,-1,250,2.7404902
255,chr11,10394791,10395054,.,57.3991,*,57.3991,-1,-1,250,3.4019303
256,chr5,36151766,36152201,.,100.941,*,100.941,-1,-1,250,4.9208484
257,chr16,30985353,30985851,.,94.5034,*,94.5034,-1,-1,250,3.7466862
258,chr19,17466193,17466666,.,36.4383,*,36.4383,-1,-1,250,3.9031906
259,chr20,324254,324259,.,4.65971,*,4.65971,-1,-1,250,4.253851
260,chr15,41474892,41475357,.,17.5213,*,17.5213,-1,-1,250,3.5228531
261,chr3,184363020,184363482,.,118.391,*,118.391,-1,-1,250,4.703389
262,chr5,127030420,127030876,.,131.718,*,131.718,-1,-1,250,5.152839
263,chr17,44503279,44503693,.,53.4713,*,53.4713,-1,-1,250,4.680649
264,chr5,79495325,79495824,.,45.7633,*,45.7633,-1,-1,250,3.6245654
265,chr14,23007015,23007499,.,81.8264,*,81.8264,-1,-1,250,4.7941976
266,chr19,11346232,11346607,.,122.812,*,122.812,-1,-1,250,5.0166225
267,chr5,74167883,74167899,.,49.592,*,49.592,-1,-1,250,3.4759293
268,chr7,116210242,116210677,.,18.9152,*,18.9152,-1,-1,250,4.5990796
269,chr8,144291268,144291751,.,107.44,*,107.44,-1,-1,250,4.923594
270,chr2,27706142,27706633,.,55.4295,*,55.4295,-1,-1,250,3.397777
271,chr14,69812743,69813217,.,14.3978,*,14.3978,-1,-1,250,3.520748
272,chr20,43457612,43457777,.,94.5034,*,94.5034,-1,-1,250,5.3144403
273,chr5,31531474,31531943,.,17.5213,*,17.5213,-1,-1,250,4.0573235
274,chr13,32538595,32539084,.,61.3717,*,61.3717,-1,-1,250,4.6647663
275,chr10,93702384,93702807,.,38.2731,*,38.2731,-1,-1,250,4.273891
276,chr10,97499263,97499732,.,14.3978,*,14.3978,-1,-1,250,4.1424994
277,chr9,81391003,81391442,.,43.8691,*,43.8691,-1,-1,250,3.4248297
278,chr13,97432877,97433012,.,88.1305,*,88.1305,-1,-1,250,4.8134055
279,chr17,76353676,76354158,.,75.5945,*,75.5945,-1,-1,250,4.7185674
280,chr4,154550195,154550690,.,122.812,*,122.812,-1,-1,250,4.3591013
281,chr7,55951600,55952093,.,83.9201,*,83.9201,-1,-1,250,4.293356
282,chr6,137219181,137219674,.,105.268,*,105.268,-1,-1,250,4.6895137
283,chr14,23321604,23321647,.,49.592,*,49.592,-1,-1,250,4.8487287
284,chr19,39402508,39402951,.,27.5249,*,27.5249,-1,-1,250,4.137289
285,chr18,21270674,21271047,.,14.3978,*,14.3978,-1,-1,250,3.161188
286,chr3,32570645,32570865,.,103.101,*,103.101,-1,-1,250,4.7927914
287,chr6,41941638,41942133,.,71.4836,*,71.4836,-1,-1,250,4.972502
288,chr20,1392929,1393407,.,59.3795,*,59.3795,-1,-1,250,4.398801
289,chr1,228103150,228103640,.,131.718,*,131.718,-1,-1,250,5.036898
290,chr1,2133088,2133578,.,122.812,*,122.812,-1,-1,250,5.013266
291,chr12,52032766,52032853,.,17.5213,*,17.5213,-1,-1,250,4.1911216
292,chr11,116773291,116773319,.,25.8594,*,25.8594,-1,-1,250,4.586394
293,chr11,93740061,93740306,.,12.8839,*,12.8839,-1,-1,250,3.4629884
294,chr4,1167605,1168019,.,65.3869,*,65.3869,-1,-1,250,3.8861861
295,chr15,41621768,41622269,.,94.5034,*,94.5034,-1,-1,250,4.6497946
296,chr14,61526336,61526836,.,36.4383,*,36.4383,-1,-1,250,3.388659
297,chr20,3820559,3820745,.,96.6421,*,96.6421,-1,-1,250,5.090999
298,chr18,21111685,21112183,.,131.718,*,131.718,-1,-1,250,4.872615
299,chr8,38031273,38031729,.,32.8185,*,32.8185,-1,-1,250,3.821618
300,chr19,40576570,40577070,.,81.8264,*,81.8264,-1,-1,250,4.3255587
301,chr11,10792412,10792907,.,20.7584,*,20.7584,-1,-1,250,3.8215823
302,chr19,43983854,43984262,.,27.5249,*,27.5249,-1,-1,250,4.3494005
303,chr16,14632561,14633042,.,94.5034,*,94.5034,-1,-1,250,4.6487207
304,chr15,90932350,90932850,.,65.3869,*,65.3869,-1,-1,250,3.8007429
305,chr13,113490664,113491105,.,61.3717,*,61.3717,-1,-1,250,4.4773507
306,chr11,83071740,83072128,.,83.9201,*,83.9201,-1,-1,250,4.172973
307,chr10,49834945,49835358,.,7.20877,*,7.20877,-1,-1,250,3.2402048
308,chr12,57078642,57079103,.,131.718,*,131.718,-1,-1,250,4.650812
309,chr16,67183470,67183956,.,111.804,*,111.804,-1,-1,250,4.781354
310,chr15,45279068,45279538,.,170.384,*,170.384,-1,-1,250,4.491797
311,chr15,74598457,74598684,.,138.447,*,138.447,-1,-1,250,4.051362
312,chr1,207823835,207824328,.,25.8594,*,25.8594,-1,-1,250,3.4548507
313,chr15,69594561,69594846,.,47.6712,*,47.6712,-1,-1,250,4.0913854
314,chr11,66347908,66348399,.,49.592,*,49.592,-1,-1,250,4.1992574
315,chr17,22310814,22311184,.,24.0967,*,24.0967,-1,-1,250,3.9926553
316,chr10,103918538,103918561,.,172.7,*,172.7,-1,-1,250,5.016912
317,chr1,236795450,236795464,.,158.872,*,158.872,-1,-1,250,5.476552
318,chr7,128530955,128531306,.,51.5255,*,51.5255,-1,-1,250,4.6586814
319,chr19,2456776,2457239,.,65.3869,*,65.3869,-1,-1,250,4.5566278
320,chr11,64166292,64166402,.,81.8264,*,81.8264,-1,-1,250,4.5350885
321,chr11,47268928,47269288,.,22.4159,*,22.4159,-1,-1,250,3.9615505
322,chr10,546812,547297,.,63.3743,*,63.3743,-1,-1,250,3.5421288
323,chr5,90409741,90410236,.,118.391,*,118.391,-1,-1,250,4.2697344
324,chr1,150561236,150561675,.,156.584,*,156.584,-1,-1,250,3.9684834
325,chrX,3814821,3815284,.,59.3795,*,59.3795,-1,-1,250,4.8461123
326,chr4,13627562,13628037,.,94.5034,*,94.5034,-1,-1,250,4.4094315
327,chr10,5889890,5890221,.,138.447,*,138.447,-1,-1,250,5.2113156
328,chr8,23570995,23571096,.,47.6712,*,47.6712,-1,-1,250,3.7696116
329,chr17,50546874,50547334,.,75.5945,*,75.5945,-1,-1,250,3.801288
330,chr17,15699369,15699867,.,88.1305,*,88.1305,-1,-1,250,4.607395
331,chr6,27132611,27133079,.,34.6199,*,34.6199,-1,-1,250,4.910588
332,chrX,40580636,40581065,.,47.6712,*,47.6712,-1,-1,250,5.0868983
333,chr14,21106805,21107263,.,9.96289,*,9.96289,-1,-1,250,3.5632286
334,chr10,78458926,78459414,.,65.3869,*,65.3869,-1,-1,250,3.071577
335,chr14,73058179,73058636,.,109.619,*,109.619,-1,-1,250,4.8859825
336,chr8,123395712,123396036,.,11.4046,*,11.4046,-1,-1,250,4.1235023
337,chr17,66676437,66676927,.,65.3869,*,65.3869,-1,-1,250,4.0151043
338,chr17,7903582,7903837,.,14.3978,*,14.3978,-1,-1,250,3.7136726
339,chr17,80068648,80069139,.,69.4418,*,69.4418,-1,-1,250,3.271577
