,0,1,2,3,4,5,6,7,8,9,wt_count
66,chr7,106112119,106112570,.,129.484,*,129.484,-1,-1,250,3.9036398
67,chr3,49587497,49587993,.,88.1305,*,88.1305,-1,-1,250,2.589545
68,chr9,14027407,14027595,.,9.96289,*,9.96289,-1,-1,250,2.5654898
69,chr11,65712344,65712822,.,122.812,*,122.812,-1,-1,250,3.694952
70,chr16,636131,636421,.,81.8264,*,81.8264,-1,-1,250,3.7152119
71,chr14,51581329,51581753,.,8.56307,*,8.56307,-1,-1,250,2.6379256
72,chr3,49802506,49802992,.,41.989,*,41.989,-1,-1,250,3.5169206
73,chr16,82152666,82153047,.,25.7999,*,25.7999,-1,-1,250,2.328207
74,chr9,128128216,128128419,.,81.8264,*,81.8264,-1,-1,250,4.2245164
75,chr4,47836559,47837012,.,19.1267,*,19.1267,-1,-1,250,3.0381002
76,chr20,36773634,36774062,.,61.3717,*,61.3717,-1,-1,250,3.875584
77,chr5,132790214,132790640,.,7.20877,*,7.20877,-1,-1,250,2.319129
78,chr1,150973739,150974146,.,9.96289,*,9.96289,-1,-1,250,3.0206127
79,chr13,99200476,99200961,.,59.3795,*,59.3795,-1,-1,250,4.010438
80,chr19,2977230,2977690,.,109.619,*,109.619,-1,-1,250,3.5441601
81,chr12,110613812,110614258,.,111.804,*,111.804,-1,-1,250,3.36237
82,chr2,27381141,27381145,.,11.4046,*,11.4046,-1,-1,250,3.2267795
83,chr16,30657893,30658347,.,38.3364,*,38.3364,-1,-1,250,4.4496274
84,chr5,136123271,136123690,.,8.56307,*,8.56307,-1,-1,250,2.4331293
85,chr1,209784432,209784910,.,152.026,*,152.026,-1,-1,250,3.5306873
86,chr1,65420161,65420614,.,189.071,*,189.071,-1,-1,250,4.191075
87,chr12,55927740,55928208,.,36.4383,*,36.4383,-1,-1,250,3.187076
88,chr2,208254985,208255444,.,41.989,*,41.989,-1,-1,250,3.5661154
89,chr11,63768566,63768599,.,25.7999,*,25.7999,-1,-1,250,3.29149
90,chr7,143288123,143288572,.,81.8264,*,81.8264,-1,-1,250,4.0242715
91,chr18,47176169,47176614,.,55.4295,*,55.4295,-1,-1,250,3.2176611
92,chr14,32202768,32203240,.,7.20877,*,7.20877,-1,-1,250,2.6729765
93,chr6,113971185,113971679,.,107.44,*,107.44,-1,-1,250,3.5171075
94,chr11,83502069,83502442,.,7.20877,*,7.20877,-1,-1,250,3.0110943
95,chr17,77140526,77140986,.,21.203,*,21.203,-1,-1,250,4.170866
96,chr15,51303505,51303956,.,11.4046,*,11.4046,-1,-1,250,2.6229596
97,chr8,89984397,89984532,.,83.9201,*,83.9201,-1,-1,250,3.8082888
98,chr22,19941638,19942089,.,10.1314,*,10.1314,-1,-1,250,2.7421553
99,chr19,11738881,11739319,.,21.203,*,21.203,-1,-1,250,3.4655166
100,chr15,74540848,74541258,.,109.619,*,109.619,-1,-1,250,4.161976
101,chr14,65411571,65412062,.,41.989,*,41.989,-1,-1,250,3.8752437
102,chr19,40348319,40348743,.,113.995,*,113.995,-1,-1,250,3.9305906
103,chr15,39153667,39154095,.,15.9444,*,15.9444,-1,-1,250,2.8273137
104,chr19,56839023,56839512,.,67.4094,*,67.4094,-1,-1,250,4.360063
105,chr6,30721235,30721678,.,77.6631,*,77.6631,-1,-1,250,3.6926346
106,chr10,91220307,91220805,.,100.941,*,100.941,-1,-1,250,3.1694164
107,chr6,30556729,30556910,.,59.3795,*,59.3795,-1,-1,250,3.763503
108,chr1,209747689,209748133,.,111.804,*,111.804,-1,-1,250,3.140676
109,chr16,75267833,75268289,.,24.0967,*,24.0967,-1,-1,250,2.3428597
110,chr19,16569787,16570124,.,55.4295,*,55.4295,-1,-1,250,2.7999241
111,chr10,132421480,132421899,.,38.2731,*,38.2731,-1,-1,250,2.3509784
112,chr12,55973553,55973918,.,161.162,*,161.162,-1,-1,250,3.5597298
113,chr12,53295236,53295477,.,59.3795,*,59.3795,-1,-1,250,3.2025344
114,chr17,39687800,39688100,.,51.5255,*,51.5255,-1,-1,250,3.7639995
115,chr22,29388366,29388799,.,98.7883,*,98.7883,-1,-1,250,3.3426108
116,chr3,108477449,108477946,.,8.06111,*,8.06111,-1,-1,250,2.6949756
117,chr17,56960506,56960982,.,63.3743,*,63.3743,-1,-1,250,3.309678
118,chr16,589313,589587,.,140.697,*,140.697,-1,-1,250,4.7985067
119,chr8,22549106,22549597,.,25.7999,*,25.7999,-1,-1,250,2.5178561
120,chr1,243255675,243256134,.,127.255,*,127.255,-1,-1,250,3.8808653
121,chr1,54028193,54028264,.,10.1314,*,10.1314,-1,-1,250,2.5097256
122,chr1,8314240,8314741,.,20.7584,*,20.7584,-1,-1,250,2.1807392
123,chr10,102268483,102268912,.,24.0967,*,24.0967,-1,-1,250,2.6119988
124,chr17,40026926,40027422,.,25.7999,*,25.7999,-1,-1,250,2.8543859
125,chr1,27568375,27568854,.,100.941,*,100.941,-1,-1,250,3.469434
126,chr17,2030543,2031008,.,41.989,*,41.989,-1,-1,250,2.8672924
127,chr4,15655164,15655186,.,49.592,*,49.592,-1,-1,250,3.7018757
128,chr11,57322684,57322974,.,12.8839,*,12.8839,-1,-1,250,2.4435797
129,chr4,112637225,112637725,.,105.268,*,105.268,-1,-1,250,3.9723516
130,chr16,84504518,84504994,.,140.697,*,140.697,-1,-1,250,3.230062
131,chr8,125434637,125435016,.,51.5255,*,51.5255,-1,-1,250,2.4041371
132,chr19,2163630,2164077,.,105.268,*,105.268,-1,-1,250,3.662046
133,chr19,10106039,10106499,.,127.255,*,127.255,-1,-1,250,3.524913
134,chr2,231708216,231708707,.,71.4836,*,71.4836,-1,-1,250,4.267599
135,chr3,52197773,52198271,.,75.5945,*,75.5945,-1,-1,250,3.6761365
136,chr11,46593843,46594303,.,59.3795,*,59.3795,-1,-1,250,3.0597067
137,chr3,142578715,142579153,.,107.44,*,107.44,-1,-1,250,3.4116569
138,chr5,132265662,132266115,.,14.3978,*,14.3978,-1,-1,250,2.3328311
139,chr22,42995029,42995506,.,63.3743,*,63.3743,-1,-1,250,2.6571507
140,chr1,44799986,44800412,.,163.46,*,163.46,-1,-1,250,3.784434
141,chr3,114145266,114145750,.,12.8839,*,12.8839,-1,-1,250,2.4675388
142,chr10,123154053,123154545,.,154.303,*,154.303,-1,-1,250,3.8342726
143,chr11,67443296,67443765,.,55.4295,*,55.4295,-1,-1,250,3.1273904
144,chr7,73719441,73719929,.,55.4295,*,55.4295,-1,-1,250,3.2951593
145,chr6,13486639,13487127,.,19.1267,*,19.1267,-1,-1,250,3.3780003
146,chr17,68291246,68291680,.,41.989,*,41.989,-1,-1,250,3.6032238
147,chr17,17694562,17695057,.,25.7999,*,25.7999,-1,-1,250,3.463899
148,chr11,65468776,65469246,.,40.1234,*,40.1234,-1,-1,250,1.995246
149,chr12,118271736,118272219,.,69.4418,*,69.4418,-1,-1,250,1.9550799
150,chr17,7214187,7214360,.,107.44,*,107.44,-1,-1,250,3.7501178
151,chr19,38336200,38336634,.,105.268,*,105.268,-1,-1,250,3.997057
152,chr5,138337974,138338018,.,18.9152,*,18.9152,-1,-1,250,3.4288273
153,chr1,150697141,150697599,.,18.9152,*,18.9152,-1,-1,250,2.5001645
154,chr2,88691371,88691840,.,59.3795,*,59.3795,-1,-1,250,3.6551874
155,chr3,187745479,187745695,.,47.6712,*,47.6712,-1,-1,250,3.0691285
156,chr14,61438978,61439283,.,34.6199,*,34.6199,-1,-1,250,2.520981
157,chr21,31731892,31732364,.,100.941,*,100.941,-1,-1,250,4.092867
158,chr10,68407049,68407536,.,79.7405,*,79.7405,-1,-1,250,3.3076744
159,chr10,102714287,102714748,.,120.599,*,120.599,-1,-1,250,3.5037704
160,chr17,8154193,8154691,.,94.5034,*,94.5034,-1,-1,250,2.7856164
161,chr9,130172112,130172569,.,40.1234,*,40.1234,-1,-1,250,3.154512
162,chr6,87155310,87155692,.,38.2731,*,38.2731,-1,-1,250,4.1108503
163,chr7,30938662,30939096,.,32.8185,*,32.8185,-1,-1,250,2.775917
164,chr19,11587567,11588028,.,24.0967,*,24.0967,-1,-1,250,2.015614
165,chr2,61538348,61538676,.,43.8691,*,43.8691,-1,-1,250,4.3716574
166,chr16,2966791,2967242,.,27.5249,*,27.5249,-1,-1,250,3.73502
167,chr18,80108957,80109177,.,79.7405,*,79.7405,-1,-1,250,3.2429852
168,chr16,69726268,69726695,.,96.6421,*,96.6421,-1,-1,250,3.0062203
169,chr3,49723908,49724343,.,125.031,*,125.031,-1,-1,250,3.9739976
170,chr3,69739127,69739615,.,38.2731,*,38.2731,-1,-1,250,3.5942156
171,chr11,62646503,62646967,.,145.215,*,145.215,-1,-1,250,3.9220312
172,chr16,31074071,31074549,.,77.6631,*,77.6631,-1,-1,250,3.7934213
173,chrX,118345684,118346120,.,67.4094,*,67.4094,-1,-1,250,4.0821934
174,chr1,156767000,156767066,.,5.90541,*,5.90541,-1,-1,250,3.4373055
175,chr22,37019210,37019699,.,38.2731,*,38.2731,-1,-1,250,3.6728082
176,chr2,189661094,189661528,.,73.5347,*,73.5347,-1,-1,250,3.9058485
177,chr19,1652794,1653235,.,142.953,*,142.953,-1,-1,250,4.2861705
178,chr13,110712272,110712744,.,83.9201,*,83.9201,-1,-1,250,3.7143645
179,chr19,27794514,27794797,.,8.56307,*,8.56307,-1,-1,250,2.5998363
180,chr20,2652315,2652773,.,18.9152,*,18.9152,-1,-1,250,4.215215
181,chr10,119080677,119081152,.,79.7405,*,79.7405,-1,-1,250,3.932516
182,chr1,27383125,27383614,.,53.4713,*,53.4713,-1,-1,250,3.0593958
183,chr19,12333523,12334005,.,120.599,*,120.599,-1,-1,250,3.341992
184,chr7,50069002,50069284,.,34.6199,*,34.6199,-1,-1,250,2.975061
185,chr2,170973291,170973771,.,36.4383,*,36.4383,-1,-1,250,3.2543967
186,chr5,91280355,91280854,.,113.995,*,113.995,-1,-1,250,3.089449
187,chr20,4592502,4592997,.,9.96289,*,9.96289,-1,-1,250,3.1006858
188,chr7,2555291,2555791,.,77.6631,*,77.6631,-1,-1,250,3.550303
189,chr6,144095416,144095913,.,90.2474,*,90.2474,-1,-1,250,3.6425757
190,chr1,203268895,203269383,.,27.5249,*,27.5249,-1,-1,250,2.7172678
191,chr5,80654785,80654939,.,21.203,*,21.203,-1,-1,250,3.4770935
192,chr17,82458371,82458843,.,142.953,*,142.953,-1,-1,250,4.305307
193,chr19,940883,941271,.,61.3717,*,61.3717,-1,-1,250,3.1937513
194,chr14,105411241,105411710,.,14.3978,*,14.3978,-1,-1,250,3.110856
195,chr6,36027426,36027892,.,98.7883,*,98.7883,-1,-1,250,3.481689
196,chr1,179293558,179293996,.,53.4713,*,53.4713,-1,-1,250,3.4155622
197,chr1,31938260,31938665,.,127.255,*,127.255,-1,-1,250,3.8708997
198,chr5,55823134,55823604,.,29.2702,*,29.2702,-1,-1,250,2.4835293
199,chr3,99925594,99926088,.,32.8185,*,32.8185,-1,-1,250,2.576477
200,chr17,81666438,81666932,.,63.3743,*,63.3743,-1,-1,250,3.9552426
201,chr19,13162676,13163097,.,23.5109,*,23.5109,-1,-1,250,3.6181483
202,chr19,51339613,51340095,.,142.953,*,142.953,-1,-1,250,4.550559
203,chr1,86704867,86705048,.,83.9201,*,83.9201,-1,-1,250,3.827001
204,chr4,155672360,155672428,.,19.1267,*,19.1267,-1,-1,250,2.8471422
205,chr10,78303137,78303626,.,154.303,*,154.303,-1,-1,250,3.5288744
206,chr6,136792237,136792314,.,12.8839,*,12.8839,-1,-1,250,3.9844222
207,chr7,112450084,112450556,.,28.2446,*,28.2446,-1,-1,250,3.976231
208,chr11,60866799,60867178,.,4.1612,*,4.1612,-1,-1,250,2.4691787
209,chr22,19849711,19850165,.,29.2702,*,29.2702,-1,-1,250,2.1968353
210,chr22,20917059,20917550,.,92.3718,*,92.3718,-1,-1,250,3.9118776
211,chr19,2953119,2953535,.,43.8691,*,43.8691,-1,-1,250,2.401109
212,chr11,74948986,74949459,.,94.5034,*,94.5034,-1,-1,250,3.6606374
213,chr3,40524602,40525096,.,79.7405,*,79.7405,-1,-1,250,3.2763371
214,chr7,87220358,87220857,.,36.4383,*,36.4383,-1,-1,250,3.6981387
215,chr6,33317805,33318278,.,100.941,*,100.941,-1,-1,250,4.003472
216,chr11,82864146,82864645,.,8.06111,*,8.06111,-1,-1,250,2.4359221
217,chr20,9442807,9443298,.,10.1314,*,10.1314,-1,-1,250,2.1600661
218,chr5,91266259,91266516,.,22.4159,*,22.4159,-1,-1,250,1.9632761
219,chr1,226407880,226408363,.,88.1305,*,88.1305,-1,-1,250,3.8532968
220,chr13,113296911,113297388,.,71.4836,*,71.4836,-1,-1,250,4.228542
221,chr3,49470632,49470870,.,94.5034,*,94.5034,-1,-1,250,3.724876
222,chr10,11875979,11876253,.,55.4295,*,55.4295,-1,-1,250,2.1856031
223,chr7,94658237,94658323,.,71.4836,*,71.4836,-1,-1,250,4.1918116
224,chr14,59188364,59188754,.,129.484,*,129.484,-1,-1,250,4.11035
225,chr13,32586214,32586628,.,88.1305,*,88.1305,-1,-1,250,4.0279655
226,chr12,14365722,14365844,.,88.1305,*,88.1305,-1,-1,250,3.6889188
227,chr14,49598684,49599179,.,45.7633,*,45.7633,-1,-1,250,3.5811965
228,chr17,81519315,81519717,.,67.4094,*,67.4094,-1,-1,250,3.350491
229,chr12,64836844,64837274,.,43.8691,*,43.8691,-1,-1,250,2.7147563
230,chr8,140464819,140464911,.,27.5249,*,27.5249,-1,-1,250,3.9093277
231,chr7,44606615,44607091,.,198.527,*,198.527,-1,-1,250,4.011455
232,chr19,51688827,51689287,.,67.4094,*,67.4094,-1,-1,250,2.8695369
233,chr4,184746947,184747422,.,59.3795,*,59.3795,-1,-1,250,2.5571969
234,chr7,149659,150122,.,9.96289,*,9.96289,-1,-1,250,3.500339
235,chr8,142726916,142727406,.,105.268,*,105.268,-1,-1,250,4.388695
236,chr2,32165510,32166003,.,79.7405,*,79.7405,-1,-1,250,3.3382397
237,chr19,45002326,45002386,.,1.39058,*,1.39058,-1,-1,250,3.558941
238,chr3,170357386,170357856,.,100.941,*,100.941,-1,-1,250,3.890592
239,chr14,31457275,31457765,.,103.101,*,103.101,-1,-1,250,3.7390406
240,chr11,65472008,65472491,.,75.5945,*,75.5945,-1,-1,250,2.1718297
241,chr6,110874443,110874895,.,73.5347,*,73.5347,-1,-1,250,3.3878322
242,chr5,149780307,149780802,.,24.0967,*,24.0967,-1,-1,250,2.4447832
243,chr8,42541380,42541557,.,43.8691,*,43.8691,-1,-1,250,4.051334
244,chr2,26012417,26012567,.,61.3717,*,61.3717,-1,-1,250,2.947702
245,chr10,74826267,74826519,.,193.789,*,193.789,-1,-1,250,4.272673
246,chr7,44847955,44848367,.,156.584,*,156.584,-1,-1,250,4.411027
247,chr19,49145799,49146240,.,25.7999,*,25.7999,-1,-1,250,2.720405
248,chr5,180494069,180494497,.,105.268,*,105.268,-1,-1,250,3.581262
249,chr5,16467354,16467693,.,2.38432,*,2.38432,-1,-1,250,2.9685597
250,chr12,14257710,14257981,.,41.989,*,41.989,-1,-1,250,2.411772
251,chr10,16817303,16817787,.,140.697,*,140.697,-1,-1,250,3.864218
252,chr15,65304482,65304664,.,51.5255,*,51.5255,-1,-1,250,2.9600143
253,chr7,76166480,76166892,.,100.941,*,100.941,-1,-1,250,4.087434
254,chr3,129942184,129942665,.,4.65971,*,4.65971,-1,-1,250,2.2895565
255,chr11,10394791,10395054,.,57.3991,*,57.3991,-1,-1,250,2.627182
256,chr5,36151766,36152201,.,100.941,*,100.941,-1,-1,250,3.8837094
257,chr16,30985353,30985851,.,94.5034,*,94.5034,-1,-1,250,2.5930185
258,chr19,17466193,17466666,.,36.4383,*,36.4383,-1,-1,250,2.852457
259,chr20,324254,324259,.,4.65971,*,4.65971,-1,-1,250,3.1826787
260,chr15,41474892,41475357,.,17.5213,*,17.5213,-1,-1,250,2.7199883
261,chr3,184363020,184363482,.,118.391,*,118.391,-1,-1,250,3.6409302
262,chr5,127030420,127030876,.,131.718,*,131.718,-1,-1,250,4.42706
263,chr17,44503279,44503693,.,53.4713,*,53.4713,-1,-1,250,3.6948147
264,chr5,79495325,79495824,.,45.7633,*,45.7633,-1,-1,250,2.579899
265,chr14,23007015,23007499,.,81.8264,*,81.8264,-1,-1,250,3.504171
266,chr19,11346232,11346607,.,122.812,*,122.812,-1,-1,250,3.6588006
267,chr5,74167883,74167899,.,49.592,*,49.592,-1,-1,250,2.1260505
268,chr7,116210242,116210677,.,18.9152,*,18.9152,-1,-1,250,3.6058655
269,chr8,144291268,144291751,.,107.44,*,107.44,-1,-1,250,3.9911685
270,chr2,27706142,27706633,.,55.4295,*,55.4295,-1,-1,250,2.3383644
271,chr14,69812743,69813217,.,14.3978,*,14.3978,-1,-1,250,2.7629075
272,chr20,43457612,43457777,.,94.5034,*,94.5034,-1,-1,250,4.3952107
273,chr5,31531474,31531943,.,17.5213,*,17.5213,-1,-1,250,3.2370095
274,chr13,32538595,32539084,.,61.3717,*,61.3717,-1,-1,250,3.084119
275,chr10,93702384,93702807,.,38.2731,*,38.2731,-1,-1,250,3.2747486
276,chr10,97499263,97499732,.,14.3978,*,14.3978,-1,-1,250,3.300651
277,chr9,81391003,81391442,.,43.8691,*,43.8691,-1,-1,250,2.521162
278,chr13,97432877,97433012,.,88.1305,*,88.1305,-1,-1,250,3.5431027
279,chr17,76353676,76354158,.,75.5945,*,75.5945,-1,-1,250,3.8677106
280,chr4,154550195,154550690,.,122.812,*,122.812,-1,-1,250,3.5969393
281,chr7,55951600,55952093,.,83.9201,*,83.9201,-1,-1,250,3.0810337
282,chr6,137219181,137219674,.,105.268,*,105.268,-1,-1,250,3.707398
283,chr14,23321604,23321647,.,49.592,*,49.592,-1,-1,250,3.73839
284,chr19,39402508,39402951,.,27.5249,*,27.5249,-1,-1,250,3.1526575
285,chr18,21270674,21271047,.,14.3978,*,14.3978,-1,-1,250,2.843893
286,chr3,32570645,32570865,.,103.101,*,103.101,-1,-1,250,3.9057264
287,chr6,41941638,41942133,.,71.4836,*,71.4836,-1,-1,250,3.8010688
288,chr20,1392929,1393407,.,59.3795,*,59.3795,-1,-1,250,3.3103204
289,chr1,228103150,228103640,.,131.718,*,131.718,-1,-1,250,4.1562166
290,chr1,2133088,2133578,.,122.812,*,122.812,-1,-1,250,3.9805212
291,chr12,52032766,52032853,.,17.5213,*,17.5213,-1,-1,250,3.2439
292,chr11,116773291,116773319,.,25.8594,*,25.8594,-1,-1,250,3.6893077
293,chr11,93740061,93740306,.,12.8839,*,12.8839,-1,-1,250,2.2677417
294,chr4,1167605,1168019,.,65.3869,*,65.3869,-1,-1,250,3.0381656
295,chr15,41621768,41622269,.,94.5034,*,94.5034,-1,-1,250,3.7845094
296,chr14,61526336,61526836,.,36.4383,*,36.4383,-1,-1,250,2.6257496
297,chr20,3820559,3820745,.,96.6421,*,96.6421,-1,-1,250,3.813147
298,chr18,21111685,21112183,.,131.718,*,131.718,-1,-1,250,4.064788
299,chr8,38031273,38031729,.,32.8185,*,32.8185,-1,-1,250,2.8866234
300,chr19,40576570,40577070,.,81.8264,*,81.8264,-1,-1,250,3.3658617
301,chr11,10792412,10792907,.,20.7584,*,20.7584,-1,-1,250,2.8638318
302,chr19,43983854,43984262,.,27.5249,*,27.5249,-1,-1,250,3.2912207
303,chr16,14632561,14633042,.,94.5034,*,94.5034,-1,-1,250,3.401003
304,chr15,90932350,90932850,.,65.3869,*,65.3869,-1,-1,250,2.8076649
305,chr13,113490664,113491105,.,61.3717,*,61.3717,-1,-1,250,3.9886045
306,chr11,83071740,83072128,.,83.9201,*,83.9201,-1,-1,250,3.158512
307,chr10,49834945,49835358,.,7.20877,*,7.20877,-1,-1,250,2.394803
308,chr12,57078642,57079103,.,131.718,*,131.718,-1,-1,250,3.4756284
309,chr16,67183470,67183956,.,111.804,*,111.804,-1,-1,250,3.8049078
310,chr15,45279068,45279538,.,170.384,*,170.384,-1,-1,250,3.5636742
311,chr15,74598457,74598684,.,138.447,*,138.447,-1,-1,250,3.1758697
312,chr1,207823835,207824328,.,25.8594,*,25.8594,-1,-1,250,2.5119545
313,chr15,69594561,69594846,.,47.6712,*,47.6712,-1,-1,250,3.1993704
314,chr11,66347908,66348399,.,49.592,*,49.592,-1,-1,250,3.4125705
315,chr17,22310814,22311184,.,24.0967,*,24.0967,-1,-1,250,3.2350972
316,chr10,103918538,103918561,.,172.7,*,172.7,-1,-1,250,3.9107962
317,chr1,236795450,236795464,.,158.872,*,158.872,-1,-1,250,4.596093
318,chr7,128530955,128531306,.,51.5255,*,51.5255,-1,-1,250,3.987852
319,chr19,2456776,2457239,.,65.3869,*,65.3869,-1,-1,250,3.6225843
320,chr11,64166292,64166402,.,81.8264,*,81.8264,-1,-1,250,3.969748
321,chr11,47268928,47269288,.,22.4159,*,22.4159,-1,-1,250,2.8091617
322,chr10,546812,547297,.,63.3743,*,63.3743,-1,-1,250,2.8776865
323,chr5,90409741,90410236,.,118.391,*,118.391,-1,-1,250,3.2621891
324,chr1,150561236,150561675,.,156.584,*,156.584,-1,-1,250,3.1919851
325,chrX,3814821,3815284,.,59.3795,*,59.3795,-1,-1,250,3.8458986
326,chr4,13627562,13628037,.,94.5034,*,94.5034,-1,-1,250,3.422369
327,chr10,5889890,5890221,.,138.447,*,138.447,-1,-1,250,4.497034
328,chr8,23570995,23571096,.,47.6712,*,47.6712,-1,-1,250,2.7676625
329,chr17,50546874,50547334,.,75.5945,*,75.5945,-1,-1,250,2.8478012
330,chr17,15699369,15699867,.,88.1305,*,88.1305,-1,-1,250,3.558463
331,chr6,27132611,27133079,.,34.6199,*,34.6199,-1,-1,250,3.8623781
332,chrX,40580636,40581065,.,47.6712,*,47.6712,-1,-1,250,3.7930496
333,chr14,21106805,21107263,.,9.96289,*,9.96289,-1,-1,250,2.52115
334,chr10,78458926,78459414,.,65.3869,*,65.3869,-1,-1,250,1.9833668
335,chr14,73058179,73058636,.,109.619,*,109.619,-1,-1,250,3.7085638
336,chr8,123395712,123396036,.,11.4046,*,11.4046,-1,-1,250,3.3260994
337,chr17,66676437,66676927,.,65.3869,*,65.3869,-1,-1,250,2.756529
338,chr17,7903582,7903837,.,14.3978,*,14.3978,-1,-1,250,3.2479606
