,0,1,2,wt_count
239,chr11,14258190,14258690,2.4741375
240,chr11,17197493,17197993,1.9370264
241,chr11,17209077,17209577,2.2382288
242,chr11,18457361,18457861,2.0952053
243,chr11,18526133,18526633,3.0561554
244,chr11,18588507,18588966,3.1076996
245,chr11,19116817,19117317,3.138697
246,chr11,28110041,28110541,2.5960999
247,chr11,34243605,34244105,2.4019253
248,chr11,57781538,57782021,2.3161087
249,chr11,57798974,57799474,2.1557064
250,chr11,59706796,59707296,2.2242188
251,chr11,59753939,59754433,3.1371908
252,chr11,59776450,59776950,2.2189007
253,chr11,59777100,59777600,2.1389256
254,chr11,59919024,59919524,2.5548553
255,chr11,60918601,60919101,2.3851135
256,chr11,61958979,61959479,2.0547285
257,chr11,63614261,63614685,3.3594372
258,chr11,64888823,64889323,2.115424
259,chr11,65095914,65096410,3.0091474
260,chr11,65150648,65151148,2.2504106
261,chr11,65181559,65182059,3.1488328
262,chr11,65275077,65275577,2.2746124
263,chr11,65371072,65371572,2.2293594
264,chr11,65477339,65477839,3.2897887
265,chr11,65488671,65489096,2.1229866
266,chr11,67354477,67354977,1.9505739
267,chr11,71487975,71488475,2.4369178
268,chr11,75868937,75869371,2.3610272
269,chr11,77091082,77091582,2.3628013
270,chr11,77560493,77560993,2.3111246
271,chr11,78377552,78378052,2.8595648
272,chr11,83241272,83241772,2.4695175
273,chr11,83711008,83711508,2.24017
274,chr11,83714165,83714665,2.354014
275,chr11,83774150,83774650,2.386658
276,chr11,85725849,85726349,2.8587604
277,chr11,86052811,86053311,2.5310404
278,chr11,88398293,88398793,2.0902355
279,chr11,93228737,93229237,2.020836
280,chr11,94077816,94078316,2.6265624
281,chr11,94152155,94152655,2.2606654
282,chr11,94737242,94737742,2.6109402
283,chr11,95977523,95978023,2.081457
284,chr11,100719729,100720229,2.4169936
285,chr11,102306202,102306702,2.5448232
286,chr11,102317186,102317657,2.7185712
287,chr11,110305689,110305966,2.288908
288,chr11,110317402,110317902,2.0345669
289,chr11,110337688,110338188,2.1239362
290,chr11,110356665,110357165,2.0486035
291,chr11,112176058,112176558,2.4643688
292,chr11,112289940,112290431,3.1164083
293,chr11,114438123,114438623,2.3035774
294,chr11,116693506,116694006,2.244925
295,chr11,118264189,118264561,2.6677787
296,chr11,118714742,118715242,1.865795
297,chr11,118715805,118716305,2.2119873
298,chr11,120326947,120327447,2.1370559
299,chr11,124625170,124625660,2.6221728
300,chr11,124800173,124800633,3.495392
301,chr11,126268786,126269272,3.8287718
302,chr11,126345879,126346379,2.5984058
303,chr11,128507016,128507516,2.647157
304,chr11,129538215,129538715,2.255237
305,chr12,487806,488306,2.0609865
306,chr12,503416,503916,2.0965455
307,chr12,513450,513950,2.1553612
308,chr12,1711713,1712213,2.4941535
309,chr12,8011084,8011584,2.3503184
310,chr12,10716622,10717122,2.3380609
311,chr12,12611488,12611968,3.3176787
312,chr12,12819947,12820447,2.4841485
313,chr12,12823206,12823706,2.1875596
314,chr12,12844963,12845463,2.1976008
315,chr12,13124994,13125494,1.9879925
316,chr12,13436730,13437230,2.287067
317,chr12,16348992,16349492,2.3242278
318,chr12,25876322,25876822,2.1593664
319,chr12,26246416,26246916,2.4150314
320,chr12,31896626,31897126,1.9970742
321,chr12,32755033,32755495,3.2800336
322,chr12,45192279,45192779,2.4525962
323,chr12,45231829,45232329,2.4324107
324,chr12,45762378,45762842,2.7444506
325,chr12,46455756,46456256,2.4650643
326,chr12,47004599,47005099,2.1753433
327,chr12,47768325,47768825,1.8911933
328,chr12,47807174,47807674,2.2539945
329,chr12,47819776,47820261,3.0875506
330,chr12,49963053,49963379,2.3515358
331,chr12,51308122,51308622,2.440363
332,chr12,52215569,52216069,1.9961208
333,chr12,52884712,52885212,2.3017364
334,chr12,52945418,52945918,2.3357115
335,chr12,54194898,54195398,2.2517188
336,chr12,55956053,55956553,2.1978097
337,chr12,56190099,56190560,3.0909946
338,chr12,57377227,57377727,2.2398384
339,chr12,64650717,64651137,2.5437927
340,chr12,64655069,64655569,2.2040284
341,chr12,65319644,65320144,2.2969413
342,chr12,69405395,69405895,2.0261786
343,chr12,70645729,70646229,2.2514539
344,chr12,71046152,71046652,2.0495987
345,chr12,71671768,71672268,2.1296291
346,chr12,78451125,78451625,2.3760664
347,chr12,79369669,79370169,2.0585103
348,chr12,88179643,88180143,2.3588178
349,chr12,88580225,88580725,3.8272643
350,chr12,89352348,89352781,3.6407206
351,chr12,93701487,93701987,2.0901542
352,chr12,95172491,95172991,2.309403
353,chr12,95282193,95282693,2.4469109
354,chr12,95718041,95718541,2.416804
355,chr12,95774234,95774734,2.394577
356,chr12,101407811,101408052,3.373248
357,chr12,104120908,104121408,2.1448212
358,chr12,104219400,104219842,2.8118362
359,chr12,104408513,104409013,2.4191453
360,chr12,107632135,107632635,2.3639424
361,chr12,108560930,108561430,3.048591
362,chr12,108694795,108695295,2.2351303
363,chr12,109983676,109984176,2.3680692
364,chr12,110345225,110345688,2.689188
365,chr12,110468171,110468634,3.7077317
366,chr12,120528910,120529403,2.775332
367,chr12,120686778,120687267,4.4034243
368,chr12,121026191,121026691,1.9371237
369,chr13,21070838,21071255,2.1864185
370,chr13,24512577,24513061,3.3158636
371,chr13,29849561,29850061,3.3104537
372,chr13,29901621,29902121,2.3633003
373,chr13,31945531,31946031,2.377342
374,chr13,31998021,31998521,2.4534063
375,chr13,40974994,40975494,2.2735395
376,chr13,40993887,40994387,2.540007
377,chr13,42981816,42982316,1.8333563
378,chr13,43054738,43055238,2.4262998
379,chr13,45142530,45143030,2.4411426
380,chr13,46588080,46588580,1.996173
381,chr13,62724205,62724705,1.8264939
382,chr13,63438838,63439338,2.0104897
383,chr13,76903500,76904000,2.4673939
384,chr13,95676801,95677276,4.0498543
385,chr13,97109839,97110269,3.0496864
386,chr13,97258029,97258529,2.2565866
387,chr13,97310702,97311202,2.3116908
388,chr13,102798790,102799271,3.721189
389,chr13,106473090,106473590,2.4934568
390,chr13,106569660,106570160,2.701899
391,chr13,113187259,113187759,2.9060042
392,chr14,20707586,20708086,2.1661992
393,chr14,22560433,22560933,2.5016346
394,chr14,22602735,22603235,2.7330222
395,chr14,23602324,23602824,2.0625978
396,chr14,24091969,24092469,2.4149404
397,chr14,32381801,32382301,2.2717447
398,chr14,33989949,33990449,2.3801064
399,chr14,34035551,34036051,2.3706534
400,chr14,35335464,35335964,2.3349693
401,chr14,35356158,35356658,2.166487
402,chr14,39170143,39170625,2.9592023
403,chr14,39227942,39228442,2.1724992
404,chr14,39376667,39377167,1.923394
405,chr14,44865572,44866072,2.024163
406,chr14,49505376,49505876,1.939356
407,chr14,50434447,50434947,2.2059982
408,chr14,54650024,54650524,2.4508848
409,chr14,55221926,55222426,2.0767958
410,chr14,55316605,55317105,1.9339712
411,chr14,55385415,55385915,2.3149226
412,chr14,55427318,55427818,2.570014
413,chr14,56666169,56666669,2.262139
414,chr14,57057830,57058112,2.3476663
415,chr14,58199848,58200153,3.38484
416,chr14,64758570,64759070,2.4717128
417,chr14,64942697,64943197,2.6916013
418,chr14,67418821,67419321,2.1545434
419,chr14,68487741,68488241,1.8942933
420,chr14,68945407,68945907,2.2855544
421,chr14,70254529,70255029,2.7095325
422,chr14,70365890,70366390,2.2934833
423,chr14,70403228,70403728,2.5023255
424,chr14,70665355,70665852,2.4344702
425,chr14,74217591,74218081,3.1473966
426,chr14,74601951,74602451,2.1888373
427,chr14,77647747,77648247,2.0597792
428,chr14,77699487,77699877,2.4241686
429,chr14,81221422,81221922,3.7849689
430,chr14,88473749,88474249,2.2515464
431,chr14,90396686,90397170,3.4039998
432,chr14,94599148,94599648,2.2983935
433,chr14,103332880,103333380,2.9035547
434,chr14,103408688,103409188,2.3378906
435,chr14,104225742,104226242,2.3741326
436,chr14,104864026,104864526,3.1431186
437,chr14,105045656,105046139,3.1151342
438,chr15,29736660,29737160,2.0205722
439,chr15,29924590,29925090,2.1607904
440,chr15,33852497,33852997,2.2942963
441,chr15,34348640,34349140,2.6454144
442,chr15,39878351,39878851,2.2789345
443,chr15,40879537,40880037,1.8997852
444,chr15,41276749,41277249,1.9420536
445,chr15,41586440,41586940,2.0661292
446,chr15,41783212,41783712,2.05189
447,chr15,41917617,41918117,2.3861656
448,chr15,44683223,44683723,2.1663084
449,chr15,50841135,50841635,1.9699813
450,chr15,51003985,51004485,2.260633
451,chr15,51621931,51622241,2.8619967
452,chr15,51878706,51879206,2.401867
453,chr15,55737242,55737742,2.4515324
454,chr15,57675367,57675867,2.416943
455,chr15,58111164,58111664,2.3351827
456,chr15,59374663,59375163,1.7933807
457,chr15,62849453,62849953,2.2709107
458,chr15,62994967,62995467,1.990927
459,chr15,63177155,63177655,2.3497214
460,chr15,63218396,63218896,2.5998344
461,chr15,64019653,64020153,2.4291332
462,chr15,64903512,64904012,2.0884929
463,chr15,67048621,67049121,2.2486672
464,chr15,67106872,67107372,2.417839
465,chr15,67150458,67150958,2.3855746
466,chr15,67253985,67253995,3.1493611
467,chr15,69290581,69291081,2.3751898
468,chr15,70507735,70508199,2.600587
469,chr15,77024228,77024697,2.7780063
470,chr15,77067350,77067849,2.611723
471,chr15,78077453,78077522,3.4139714
472,chr15,78077022,78077422,3.1027393
473,chr15,79836677,79837177,2.3464897
474,chr15,79874176,79874676,2.4613214
475,chr15,85346603,85347103,2.3944054
476,chr15,85668052,85668552,2.4963312
477,chr15,89756874,89757320,2.0393476
478,chr15,90124532,90125032,2.3948784
479,chr15,90479531,90479604,2.0930867
480,chr15,90479611,90480031,1.9755586
481,chr15,94231180,94231678,3.4660277
482,chr15,97993172,97993672,2.350943
483,chr15,99565709,99565886,3.8871808
484,chr15,100712899,100713399,2.442925
485,chr15,100713409,100713909,2.5318654
486,chr15,100759698,100760198,2.233425
487,chr16,579059,579498,3.1176062
488,chr16,695570,695661,3.4176812
489,chr16,2868280,2868485,3.0820265
490,chr16,4299029,4299529,2.197732
491,chr16,4944832,4945332,2.293293
492,chr16,12024426,12024926,2.0928712
493,chr16,12036979,12037436,2.332495
494,chr16,12611018,12611518,2.4317222
495,chr16,12612574,12613074,2.7696342
496,chr16,12679615,12680115,2.076094
497,chr16,13957738,13958173,2.1685948
498,chr16,14050598,14051098,2.1571164
499,chr16,19429197,19429588,2.329379
500,chr16,19754008,19754508,2.1596584
501,chr16,20746939,20747439,2.3044143
502,chr16,29943936,29944436,2.2461412
503,chr16,48229242,48229742,2.2549615
504,chr16,66408682,66409182,2.2287772
505,chr16,67241486,67241986,2.0250072
506,chr16,67262199,67262699,2.018813
507,chr16,67936078,67936577,3.470714
508,chr16,68802067,68802567,2.2301505
509,chr16,71565418,71565713,2.7195241
510,chr16,71711733,71712233,2.4666781
511,chr16,72983851,72984351,2.2899356
512,chr16,74480091,74480591,2.3307526
513,chr16,76195559,76196059,2.4183624
514,chr16,80986547,80987047,2.254147
515,chr16,83958360,83958860,2.6509788
516,chr16,88558982,88559480,2.3559048
517,chr16,88688005,88688505,2.4296656
518,chr17,1390366,1390866,1.9194578
519,chr17,1589894,1590394,2.2715983
520,chr17,1787499,1787999,2.446265
521,chr17,2054836,2055277,3.4521027
522,chr17,8918781,8919281,1.9470013
523,chr17,12731140,12731579,2.6971788
524,chr17,12821078,12821578,1.9728806
525,chr17,15659653,15660153,2.3474724
526,chr17,16371683,16372183,2.2030625
527,chr17,16486410,16486885,2.5278711
528,chr17,17942801,17943301,2.1519902
529,chr17,17958044,17958544,2.1258826
530,chr17,17960563,17961063,2.0781639
531,chr17,19647257,19647757,2.434087
532,chr17,19671885,19672385,2.765587
533,chr17,28172928,28173428,2.4691942
534,chr17,28243201,28243701,1.949139
535,chr17,28370200,28370700,2.288344
536,chr17,29390049,29390488,3.5178657
537,chr17,29664853,29665353,2.5324235
538,chr17,30005615,30006115,2.0227714
539,chr17,30263255,30263755,2.158201
540,chr17,30264001,30264501,2.1882415
541,chr17,35783397,35783897,2.361426
542,chr17,35965461,35965961,2.4762797
543,chr17,36534678,36535172,3.9855247
544,chr17,36856113,36856613,2.1664226
545,chr17,36885292,36885792,2.725171
546,chr17,37709791,37710291,2.4891355
547,chr17,37742620,37743120,3.3682392
548,chr17,42254927,42255427,2.0692596
549,chr17,42632849,42633349,2.3642209
550,chr17,43010751,43011249,2.0949457
551,chr17,43584715,43585215,2.1357768
552,chr17,46286582,46287082,2.2278569
553,chr17,47821505,47822005,2.3283308
554,chr17,47844195,47844695,1.8411825
555,chr17,47935969,47936469,2.1781769
556,chr17,48893278,48893366,2.7030573
557,chr17,49106731,49107231,2.6650543
558,chr17,50238559,50239059,2.2280447
559,chr17,50401375,50401875,2.2527738
560,chr17,50452578,50453078,2.2552366
561,chr17,50944523,50944892,2.881682
562,chr17,51085354,51085854,2.2079597
563,chr17,55451242,55451742,2.2539258
564,chr17,56915725,56916225,2.01552
565,chr17,57372072,57372572,2.278324
566,chr17,59853134,59853615,2.170731
567,chr17,60037050,60037508,2.4514418
568,chr17,61495014,61495514,2.70078
569,chr17,61568539,61568984,2.2203212
570,chr17,62950044,62950544,2.8393958
571,chr17,64115780,64116280,2.178642
572,chr17,66275553,66276053,2.2726793
573,chr17,66276496,66276996,2.2342863
574,chr17,66952003,66952503,2.4659975
575,chr17,75667035,75667535,3.3379087
576,chr17,75684178,75684678,2.2862406
577,chr17,76259134,76259634,2.1540523
578,chr17,76383199,76383699,3.7213907
579,chr17,78853918,78854418,2.083956
580,chr17,81859281,81859781,2.5054176
581,chr18,323196,323696,2.018183
582,chr18,323745,324245,2.0272794
583,chr18,490644,491144,2.072642
584,chr18,9495855,9496355,1.9683042
585,chr18,21605145,21605645,2.1269555
586,chr18,22114326,22114826,2.252503
587,chr18,22182762,22183262,2.2216167
588,chr18,22223610,22224110,2.4843042
589,chr18,23380118,23380618,2.6396418
590,chr18,23406181,23406681,2.2401981
591,chr18,23453708,23454208,2.9789057
592,chr18,34979062,34979524,2.4680698
593,chr18,41396065,41396565,2.3098235
594,chr18,46084342,46084842,2.0919595
595,chr18,48488462,48488962,2.3748436
596,chr18,48814068,48814568,1.932921
597,chr18,48915825,48916325,2.3291962
598,chr18,54158377,54158877,2.0993986
599,chr18,54235821,54236259,2.1299548
600,chr18,70280480,70280980,2.219433
601,chr18,70286275,70286775,2.283845
602,chr18,71529677,71530177,1.997635
603,chr18,79992835,79993335,2.0669997
604,chr18,80223321,80223821,2.1090915
605,chr19,461745,462245,3.321496
606,chr19,782432,782894,2.4563344
607,chr19,1241516,1242009,3.6837404
608,chr19,5790994,5791432,3.6992712
609,chr19,11344384,11344709,2.2365167
610,chr19,11964720,11965220,3.1603408
611,chr19,15072910,15073410,2.313848
612,chr19,15934690,15935186,2.35318
613,chr19,19225097,19225597,3.1222744
614,chr19,19406867,19406997,3.1257803
615,chr19,19488495,19488973,2.4217522
616,chr19,32694242,32694742,2.88707
617,chr19,33080987,33081404,3.143169
618,chr19,34181426,34181926,2.0186477
619,chr19,34734672,34734799,3.1368484
620,chr19,35145046,35145546,2.3150718
621,chr19,38543929,38544402,2.9731407
622,chr19,38784235,38784735,2.0274513
623,chr19,39154524,39154981,2.4925485
624,chr19,44741916,44742364,2.2796154
625,chr19,44747348,44747848,3.0293791
626,chr19,45455634,45456134,2.1933398
627,chr19,46903422,46903922,2.258051
628,chr19,47428141,47428631,2.9766111
629,chr19,48795335,48795768,3.5562382
630,chr19,48900004,48900467,3.3090844
631,chr19,49085003,49085503,3.9462693
632,chr19,50147845,50148289,3.4071293
633,chr19,53842081,53842569,2.6801977
634,chr19,53980886,53981386,3.263289
635,chr19,55032307,55032807,2.625378
636,chr19,55069264,55069764,2.6913896
637,chr19,55207060,55207560,2.5171866
638,chr19,55634750,55635229,3.0024843
639,chr19,57099071,57099571,2.8751383
640,chr19,57487467,57487949,3.308662
641,chr19,57887422,57887922,2.6128166
642,chr2,28269099,28269517,2.2867153
643,chr2,28865243,28865743,2.1984553
644,chr2,32721345,32721845,2.2780137
645,chr2,33475759,33476075,2.8718393
646,chr2,41859545,41860045,2.1982265
647,chr2,44291542,44292042,2.7746007
648,chr2,46336038,46336091,2.8449662
649,chr2,47069404,47069904,2.3390186
650,chr2,47906428,47906898,3.623907
651,chr2,63862750,63863250,2.5197663
652,chr2,64273405,64273905,2.3642702
653,chr2,68429217,68429717,2.2485306
654,chr2,69624889,69625389,2.2617922
655,chr2,70190217,70190717,2.9776123
656,chr2,70328818,70329318,2.3092227
657,chr2,72757178,72757678,1.9141351
658,chr2,72825798,72826298,3.341119
659,chr2,72827873,72828373,1.9726508
660,chr2,73737181,73737680,3.5609884
661,chr2,73779951,73780407,2.8715644
662,chr2,74472468,74472603,3.6872392
663,chr2,85584963,85585463,2.54465
664,chr2,86671591,86672063,2.34258
665,chr2,88666495,88666995,2.3434703
666,chr2,96342022,96342522,2.4701865
667,chr2,98766692,98767192,2.130297
668,chr2,100718237,100718737,2.0600708
669,chr2,100884178,100884678,2.391783
670,chr2,102664344,102664844,2.0905745
671,chr2,110106098,110106554,2.2035203
672,chr2,112726649,112727118,2.8601365
673,chr2,113012759,113013259,1.9967257
674,chr2,113046477,113046977,2.4322724
675,chr2,113077864,113078364,2.2509515
676,chr2,113117465,113117965,2.1627216
677,chr2,113818427,113818780,2.5738614
678,chr2,118112768,118113268,2.4152675
679,chr2,135004171,135004671,3.0393043
680,chr2,135115385,135115885,2.5801158
681,chr2,135803241,135803741,2.0717487
682,chr2,135844559,135845059,2.6152606
683,chr2,137975456,137975956,2.6711416
684,chr2,152200480,152200980,2.5521064
685,chr2,153812624,153813124,1.9246801
686,chr2,168350219,168350719,2.613755
687,chr2,171346339,171346839,2.0856264
688,chr2,172172390,172172890,3.0585208
689,chr2,177264932,177265028,3.5870557
690,chr2,179446725,179447225,2.105598
691,chr2,181785698,181786198,2.2879155
692,chr2,183056833,183057333,1.9774679
693,chr2,189555209,189555709,2.0561378
694,chr2,189638926,189639426,2.3457632
695,chr2,191247651,191248151,2.2269819
696,chr2,191251241,191251741,2.4562762
697,chr2,196259759,196260259,2.1336648
698,chr2,196268009,196268509,2.4503126
699,chr2,200592375,200592875,2.1311688
700,chr2,201182809,201183309,2.2706027
701,chr2,204545211,204545666,3.5400512
702,chr2,206211721,206212221,2.1311183
703,chr2,207677013,207677513,2.0748062
704,chr2,209368919,209369325,2.3184218
705,chr2,216645270,216645770,2.9142623
