chr1	40531282	40531782
chr1	40612218	40612718
chr1	40691341	40691841
chr1	40848490	40848990
chr1	40967685	40968185
chr1	41003590	41004090
chr1	41418845	41419345
chr1	41476742	41477242
chr1	41498718	41499218
chr1	41500322	41500822
chr1	42335038	42335538
chr1	42339976	42340476
chr1	42765826	42766326
chr1	42891257	42891757
chr1	43073565	43074065
chr1	43269592	43270092
chr1	43274331	43274831
chr1	43282307	43282807
chr1	43305897	43306397
chr1	43357962	43358462
chr1	43358610	43359110
chr1	43366104	43366604
chr1	43427547	43428047
chr1	43523039	43523539
chr1	43550054	43550554
chr1	43707204	43707704
chr1	43969680	43970180
chr1	44005516	44006016
chr1	44047624	44048124
chr1	44294759	44295259
chr1	44328621	44329121
chr1	44674297	44674797
chr1	44693787	44694287
chr1	44721450	44721950
chr1	44730772	44731272
chr1	44793537	44794037
chr1	44799973	44800473
chr1	45011115	45011615
chr1	45481894	45482394
chr1	45550518	45551018
chr1	45640177	45640677
chr1	45643826	45644326
chr1	45667265	45667765
chr1	45687907	45688407
chr1	45730385	45730885
chr1	46171782	46172282
chr1	46182973	46183473
chr1	46223357	46223857
chr1	46247432	46247932
chr1	46288523	46289023
chr1	46340482	46340982
chr1	46341966	46342466
chr1	46606223	46606723
chr1	46718984	46719484
chr1	46767608	46768108
chr1	48093649	48094149
chr1	48109540	48110040
chr1	48472114	48472614
chr1	48553196	48553696
chr1	50246805	50247305
chr1	51235323	51235823
chr1	51314280	51314780
chr1	51321227	51321727
chr1	51411101	51411601
chr1	51493816	51494316
chr1	51600487	51600987
chr1	51740699	51741199
chr1	52947501	52948001
chr1	53185651	53186151
chr1	53326228	53326728
chr1	53957182	53957682
chr1	54287136	54287636
chr1	54882455	54882955
chr1	54888353	54888853
chr1	55089487	55089987
chr1	55203080	55203580
chr1	55428952	55429452
chr1	56516828	56517328
chr1	56688533	56689033
chr1	58546537	58547037
chr1	58584311	58584811
chr1	58628767	58629267
chr1	58762039	58762539
chr1	59242401	59242901
chr1	61142714	61143214
chr1	61153638	61154138
chr1	61157079	61157579
chr1	61226909	61227409
chr1	61708869	61709369
chr1	61743758	61744258
chr1	62135671	62136171
chr1	62436037	62436537
chr1	63367268	63367768
chr1	63403346	63403846
chr1	64039420	64039920
chr1	64172025	64172525
chr1	64184164	64184664
chr1	64766439	64766939
chr1	65177418	65177918
chr1	65195510	65196010
chr1	65763991	65764491
chr1	66929975	66930475
chr1	67430260	67430760
chr1	67646995	67647495
chr1	67686593	67687093
chr1	67749485	67749985
chr1	67771138	67771638
chr1	67850044	67850544
chr1	67850588	67851088
chr1	67880082	67880582
chr1	67883056	67883556
chr1	68496911	68497411
chr1	70510038	70510538
chr1	74730028	74730528
chr1	77900637	77901137
chr1	78101505	78102005
chr1	78144964	78145464
chr1	83998539	83999039
chr1	84206190	84206690
chr1	84367206	84367706
chr1	84370874	84371374
chr1	84386990	84387490
chr1	84511207	84511707
chr1	84628936	84629436
chr1	84632877	84633377
chr1	84634493	84634993
chr1	84635266	84635766
chr1	85200870	85201370
chr1	85275089	85275589
chr1	85276398	85276898
chr1	85278776	85279276
chr1	85308095	85308595
chr1	85328872	85329372
chr1	85464174	85464674
chr1	85584118	85584618
chr1	86774224	86774724
chr1	86833551	86834051
chr1	86993240	86993740
chr1	87331468	87331968
chr1	89425187	89425687
chr1	92804721	92805221
chr1	92949575	92950075
chr1	92994028	92994528
chr1	93147547	93148047
chr1	93275868	93276368
chr1	93345559	93346059
chr1	93567365	93567865
chr1	93664570	93665070
chr1	93672143	93672643
chr1	93844161	93844661
chr1	93878358	93878858
chr1	94022422	94022922
chr1	94300120	94300620
chr1	94325520	94326020
chr1	94418051	94418551
chr1	94772131	94772631
chr1	94801959	94802459
chr1	94898430	94898930
chr1	94912159	94912659
chr1	94919637	94920137
chr1	95002560	95003060
chr1	95023617	95024117
chr1	95024474	95024974
chr1	95353041	95353541
chr1	97337590	97338090
chr1	100132832	100133332
chr1	100249661	100250161
chr1	100430356	100430856
chr1	109090496	109090996
chr1	109181242	109181742
chr1	109192182	109192682
chr1	109218485	109218985
chr1	109350618	109351118
chr1	109493881	109494381
chr1	109548342	109548842
chr1	109573772	109574272
chr1	109649525	109650025
chr1	109786431	109786931
chr1	109984471	109984971
chr1	110003762	110004262
chr1	110282080	110282580
chr1	110356321	110356821
chr1	110388508	110389008
chr1	110390828	110391328
chr1	110394010	110394510
chr1	110436680	110437180
chr1	110770753	110771253
chr1	112337156	112337656
chr1	112762378	112762878
chr1	113812239	113812739
chr1	113904825	113905325
chr1	114505085	114505585
chr1	115068735	115069235
chr1	115135127	115135627
chr1	115138842	115139342
chr1	115426198	115426698
chr1	116396667	116397167
chr1	116514777	116515277
chr1	116568454	116568954
chr1	116619008	116619508
chr1	116710447	116710947
chr1	116737225	116737725
chr1	117067786	117068286
chr1	117146928	117147428
chr1	117826388	117826888
chr1	118104022	118104522
chr1	119373451	119373951
chr1	119948549	119949049
chr1	121483968	121484468
chr1	145782383	145782883
chr1	145858832	145859332
chr1	145859646	145860146
chr1	145918482	145918982
chr1	145927288	145927788
chr1	145936530	145937030
chr1	145964415	145964915
chr1	145979317	145979817
chr1	146032461	146032961
chr1	147640674	147641174
chr1	149885495	149885995
chr1	149887778	149888278
chr1	149888332	149888832
chr1	149899297	149899797
chr1	149938977	149939477
chr1	150255602	150256102
chr1	150259943	150260443
chr1	150282168	150282668
chr1	150293859	150294359
chr1	150386516	150387016
chr1	150515350	150515850
chr1	150532478	150532978
chr1	150561224	150561724
chr1	150561956	150562456
chr1	150578634	150579134
chr1	150579447	150579947
chr1	150604649	150605149
chr1	150697053	150697553
chr1	150971569	150972069
chr1	150975960	150976460
chr1	151058566	151059066
chr1	151144691	151145191
chr1	151165702	151166202
chr1	151172999	151173499
chr1	151198185	151198685
chr1	151327465	151327965
chr1	151372495	151372995
chr1	151399249	151399749
chr1	151399838	151400338
chr1	151444610	151445110
chr1	151459272	151459772
chr1	151547006	151547506
chr1	151569637	151570137
chr1	151596437	151596937
chr1	151608281	151608781
chr1	151611707	151612207
chr1	151680779	151681279
chr1	151689390	151689890
chr1	151693038	151693538
chr1	151733031	151733531
chr1	151734961	151735461
chr1	151763309	151763809
chr1	151795981	151796481
chr1	151804018	151804518
chr1	151831645	151832145
chr1	151891803	151892303
chr1	151945631	151946131
chr1	151988406	151988906
chr1	151989439	151989939
chr1	151990739	151991239
chr1	152036782	152037282
chr1	152047796	152048296
chr1	152048376	152048876
chr1	152162723	152163223
chr1	153422398	153422898
chr1	153515870	153516370
chr1	153516435	153516935
chr1	153565668	153566168
chr1	153566483	153566983
chr1	153568470	153568970
chr1	153572431	153572931
chr1	153655214	153655714
chr1	153658406	153658906
chr1	153670340	153670840
chr1	153733913	153734413
chr1	153923330	153923830
chr1	154176308	154176808
chr1	154207204	154207704
chr1	154272227	154272727
chr1	154324497	154324997
chr1	154420160	154420660
chr1	154484250	154484750
chr1	154669619	154670119
chr1	154937047	154937547
chr1	155000918	155001418
chr1	155005545	155006045
chr1	155038468	155038968
chr1	155044755	155045255
chr1	155084666	155085166
chr1	155126898	155127398
chr1	155134919	155135419
chr1	155173093	155173593
chr1	155176297	155176797
chr1	155193458	155193958
chr1	155226840	155227340
chr1	155244517	155245017
chr1	155255207	155255707
chr1	155308469	155308969
chr1	155324115	155324615
chr1	155329943	155330443
chr1	155562691	155563191
chr1	155596223	155596723
chr1	155763411	155763911
chr1	155773139	155773639
chr1	155819517	155820017
chr1	155911155	155911655
chr1	155934234	155934734
chr1	155980994	155981494
chr1	155983489	155983989
chr1	155993480	155993980
chr1	156004940	156005440
chr1	156053652	156054152
chr1	156090684	156091184
chr1	156096548	156097048
chr1	156114493	156114993
chr1	156115782	156116282
chr1	156122576	156123076
chr1	156126200	156126700
chr1	156130185	156130685
chr1	156225374	156225874
chr1	156342354	156342854
chr1	156457138	156457638
chr1	156471415	156471915
chr1	156572370	156572870
chr1	156601533	156602033
chr1	156693215	156693715
chr1	156705920	156706420
chr1	156741022	156741522
chr1	156796159	156796659
chr1	156926191	156926691
chr1	159000587	159001087
chr1	159780522	159781022
chr1	159881776	159882276
chr1	159924405	159924905
chr1	160124782	160125282
chr1	160159804	160160304
chr1	160226135	160226635
chr1	160325268	160325768
chr1	160428512	160429012
chr1	160768253	160768753
chr1	160813178	160813678
chr1	160874915	160875415
chr1	160888902	160889402
chr1	160911581	160912081
chr1	160916204	160916704
chr1	160916866	160917366
chr1	160949372	160949872
chr1	160951255	160951755
chr1	161038744	161039244
chr1	161045731	161046231
chr1	161083395	161083895
chr1	161132797	161133297
chr1	161138811	161139311
chr1	161166107	161166607
chr1	161202061	161202561
chr1	161351114	161351614
chr1	161487214	161487714
chr1	161612460	161612960
chr1	161749477	161749977
chr1	161765143	161765643
chr1	161792642	161793142
chr1	162392056	162392556
chr1	162539076	162539576
chr1	162554226	162554726
chr1	162561193	162561693
chr1	162596462	162596962
chr1	162691070	162691570
chr1	162712711	162713211
chr1	162753416	162753916
chr1	163071772	163072272
chr1	165114295	165114795
chr1	165549889	165550389
chr1	165601596	165602096
chr1	167043978	167044478
chr1	167057171	167057671
chr1	167059094	167059594
chr1	167082363	167082863
chr1	167082887	167083387
chr1	167553575	167554075
chr1	168082187	168082687
chr1	168145755	168146255
chr1	168320937	168321437
chr1	169060760	169061260
chr1	169103836	169104336
chr1	169184896	169185396
chr1	169473067	169473567
chr1	169483882	169484382
chr1	169485808	169486308
chr1	169675747	169676247
chr1	169781341	169781841
chr1	169794713	169795213
chr1	170074464	170074964
chr1	171742416	171742916
chr1	172399219	172399719
chr1	172431539	172432039
chr1	172443805	172444305
chr1	172448883	172449383
chr1	172499637	172500137
chr1	173454849	173455349
chr1	173507073	173507573
chr1	174159208	174159708
chr1	174407545	174408045
chr1	175192600	175193100
chr1	178031742	178032242
chr1	179002634	179003134
chr1	179047502	179048002
chr1	179226686	179227186
chr1	179234493	179234993
chr1	179876172	179876672
chr1	179877591	179878091
chr1	180080361	180080861
chr1	180117212	180117712
chr1	180126585	180127085
chr1	180246480	180246980
chr1	180515756	180516256
chr1	181011419	181011919
chr1	181022709	181023209
chr1	181033671	181034171
chr1	181043308	181043808
chr1	181044480	181044980
chr1	181084091	181084591
chr1	181088374	181088874
chr1	181095785	181096285
chr1	181112352	181112852
chr1	181117491	181117991
chr1	181127033	181127533
chr1	181141467	181141967
chr1	181407131	181407631
chr1	181936905	181937405
chr1	182030059	182030559
chr1	182682247	182682747
chr1	182687325	182687825
chr1	182754724	182755224
chr1	182786707	182787207
chr1	182809467	182809967
chr1	182974746	182975246
chr1	182993589	182994089
chr1	183022181	183022681
chr1	183030059	183030559
chr1	183034610	183035110
chr1	183044100	183044600
chr1	183074200	183074700
chr1	183093815	183094315
chr1	183139511	183140011
chr1	183209453	183209953
chr1	183471528	183472028
chr1	183655422	183655922
chr1	183892202	183892702
chr1	184215520	184216020
chr1	184326208	184326708
chr1	184433889	184434389
chr1	186283359	186283859
chr1	186375218	186375718
chr1	192756871	192757371
chr1	193338032	193338532
chr1	197146501	197147001
chr1	197201225	197201725
chr1	197868846	197869346
chr1	197916770	197917270
chr1	198156032	198156532
chr1	198156735	198157235
chr1	198438845	198439345
chr1	200131525	200132025
chr1	200371946	200372446
chr1	200376471	200376971
chr1	200409816	200410316
chr1	200416211	200416711
chr1	200483421	200483921
chr1	200488555	200489055
chr1	200620566	200621066
chr1	200669814	200670314
chr1	200971927	200972427
chr1	201013082	201013582
chr1	201245185	201245685
chr1	201505724	201506224
chr1	201535037	201535537
chr1	201600592	201601092
chr1	201752173	201752673
chr1	201753401	201753901
chr1	201781142	201781642
chr1	201873924	201874424
chr1	202008083	202008583
chr1	202017656	202018156
chr1	202022968	202023468
chr1	202029094	202029594
chr1	202034732	202035232
chr1	202145304	202145804
chr1	202155320	202155820
chr1	202292236	202292736
chr1	202343715	202344215
chr1	202625344	202625844
chr1	202719516	202720016
chr1	202810122	202810622
chr1	202810658	202811158
chr1	202888343	202888843
chr1	202927020	202927520
chr1	203007100	203007600
chr1	203153929	203154429
chr1	203189697	203190197
chr1	203207676	203208176
chr1	203267157	203267657
chr1	204294246	204294746
chr1	204416979	204417479
chr1	204417547	204418047
chr1	204425828	204426328
chr1	204516109	204516609
chr1	204560302	204560802
chr1	204565692	204566192
chr1	204573714	204574214
chr1	204685346	204685846
chr1	204746777	204747277
chr1	204791743	204792243
chr1	205141536	205142036
chr1	205438626	205439126
chr1	205657506	205658006
chr1	205711033	205711533
chr1	205749164	205749664
chr1	205824018	205824518
chr1	205913522	205914022
chr1	205961829	205962329
chr1	205977324	205977824
chr1	205983779	205984279
chr1	207028829	207029329
chr1	207032732	207033232
chr1	207049832	207050332
chr1	207084630	207085130
chr1	207232611	207233111
chr1	207321496	207321996
chr1	208132152	208132652
chr1	209569371	209569871
chr1	209576686	209577186
chr1	209627580	209628080
chr1	209651161	209651661
chr1	209746428	209746928
chr1	209747633	209748133
chr1	209827639	209828139
chr1	209884577	209885077
chr1	210001777	210002277
chr1	210321114	210321614
chr1	211071190	211071690
chr1	211476258	211476758
chr1	211602202	211602702
chr1	211648942	211649442
chr1	211917856	211918356
chr1	211928169	211928669
chr1	211928921	211929421
chr1	212219620	212220120
chr1	212234538	212235038
chr1	212289888	212290388
chr1	212316046	212316546
chr1	212402160	212402660
chr1	212455781	212456281
chr1	212485836	212486336
chr1	212596157	212596657
chr1	212833034	212833534
chr1	214466736	214467236
chr1	214516551	214517051
chr1	214551595	214552095
chr1	214552231	214552731
chr1	214637683	214638183
chr1	217534886	217535386
chr1	218459842	218460342
chr1	218809666	218810166
chr1	218827999	218828499
chr1	219039252	219039752
chr1	220544993	220545493
chr1	221839785	221840285
chr1	222464584	222465084
chr1	222589652	222590152
chr1	222825671	222826171
chr1	223350508	223351008
chr1	223641668	223642168
chr1	223665441	223665941
chr1	223707127	223707627
chr1	223715252	223715752
chr1	223775946	223776446
chr1	223811620	223812120
chr1	223819758	223820258
chr1	224113813	224114313
chr1	224354500	224355000
chr1	224431242	224431742
chr1	224482599	224483099
chr1	224644539	224645039
chr1	224652206	224652706
chr1	224721093	224721593
chr1	224733232	224733732
chr1	224771295	224771795
chr1	224782845	224783345
chr1	225509272	225509772
chr1	225603425	225603925
chr1	225655346	225655846
chr1	225694093	225694593
chr1	225735440	225735940
chr1	225763615	225764115
chr1	225777485	225777985
chr1	225877480	225877980
chr1	226029434	226029934
chr1	226196916	226197416
chr1	226553545	226554045
chr1	227396624	227397124
chr1	228044962	228045462
chr1	228103151	228103651
chr1	229257925	229258425
chr1	229453140	229453640
chr1	230104581	230105081
chr1	230382102	230382602
chr1	230968590	230969090
chr1	230979221	230979721
chr1	231046781	231047281
chr1	231315711	231316211
chr1	231337623	231338123
chr1	231590499	231590999
chr1	233935427	233935927
chr1	233935949	233936449
chr1	234160885	234161385
chr1	234223011	234223511
chr1	234373163	234373663
chr1	234612536	234613036
chr1	234624663	234625163
chr1	234628170	234628670
chr1	235073488	235073988
chr1	236609025	236609525
chr1	240492692	240493192
chr1	241519557	241520057
chr1	244599790	244600290
chr1	245074170	245074670
chr1	246139629	246140129
chr1	246302888	246303388
chr1	246306626	246307126
chr1	246492507	246493007
chr1	246501645	246502145
chr1	246503136	246503636
chr1	246534061	246534561
chr1	246566093	246566593
chr1	246569590	246570090
chr1	246583456	246583956
chr1	246827345	246827845
chr1	248837944	248838444
chr10	227213	227713
chr10	3043447	3043947
chr10	3197320	3197820
chr10	3493551	3494051
chr10	3776949	3777449
chr10	3785177	3785677
chr10	3810070	3810570
chr10	3852231	3852731
chr10	3898797	3899297
chr10	4981966	4982466
chr10	5020184	5020684
chr10	5071667	5072167
chr10	5746110	5746610
chr10	5813225	5813725
chr10	7311070	7311570
chr10	7340510	7341010
chr10	7908602	7909102
chr10	8159756	8160256
chr10	11876006	11876506
chr10	11898113	11898613
chr10	12629013	12629513
chr10	13074732	13075232
chr10	13099003	13099503
chr10	13586637	13587137
chr10	14887295	14887795
chr10	15013532	15014032
chr10	15084548	15085048
chr10	15200607	15201107
chr10	15209756	15210256
chr10	15902541	15903041
chr10	16440700	16441200
chr10	17010358	17010858
chr10	17213887	17214387
chr10	17290153	17290653
chr10	17652485	17652985
chr10	18610475	18610975
chr10	19922278	19922778
chr10	23314487	23314987
chr10	25725832	25726332
chr10	26780990	26781490
chr10	26860864	26861364
chr10	26879607	26880107
chr10	27558504	27559004
chr10	28375643	28376143
chr10	28627135	28627635
chr10	29714361	29714861
chr10	29725012	29725512
chr10	29735693	29736193
chr10	30182962	30183462
chr10	31318807	31319307
chr10	31940716	31941216
chr10	31999391	31999891
chr10	32111969	32112469
chr10	32139191	32139691
chr10	34252091	34252591
chr10	34405740	34406240
chr10	35332100	35332600
chr10	35635444	35635944
chr10	43287228	43287728
chr10	44981122	44981622
chr10	45249959	45250459
chr10	45672538	45673038
chr10	46052424	46052924
chr10	47378219	47378719
chr10	47402829	47403329
chr10	47406743	47407243
chr10	48791266	48791766
chr10	48814879	48815379
chr10	50374149	50374649
chr10	52884205	52884705
chr10	61837127	61837627
chr10	63236300	63236800
chr10	67837853	67838353
chr10	67849227	67849727
chr10	67855336	67855836
chr10	68153572	68154072
chr10	68796540	68797040
chr10	69124741	69125241
chr10	69217080	69217580
chr10	69439803	69440303
chr10	69446552	69447052
chr10	69464878	69465378
chr10	69780015	69780515
chr10	69801542	69802042
chr10	70403793	70404293
chr10	70461297	70461797
chr10	70540441	70540941
chr10	70888351	70888851
chr10	71314203	71314703
chr10	71696637	71697137
chr10	71772116	71772616
chr10	71838896	71839396
chr10	71840004	71840504
chr10	71853915	71854415
chr10	71860369	71860869
chr10	71888861	71889361
chr10	72083293	72083793
chr10	72276504	72277004
chr10	72297939	72298439
chr10	72320658	72321158
chr10	72354723	72355223
chr10	72449723	72450223
chr10	72460980	72461480
chr10	72726949	72727449
chr10	72802020	72802520
chr10	72848411	72848911
chr10	72954817	72955317
chr10	73218367	73218867
chr10	73577375	73577875
chr10	73601442	73601942
chr10	73625790	73626290
chr10	73715034	73715534
chr10	73741793	73742293
chr10	73759126	73759626
chr10	73830460	73830960
chr10	73850842	73851342
chr10	73886025	73886525
chr10	73932241	73932741
chr10	73957228	73957728
chr10	73966118	73966618
chr10	73999319	73999819
chr10	74056299	74056799
chr10	74206695	74207195
chr10	75132060	75132560
chr10	75295044	75295544
chr10	77325135	77325635
chr10	78038094	78038594
chr10	78212046	78212546
chr10	78255983	78256483
chr10	79424534	79425034
chr10	79487544	79488044
chr10	79507573	79508073
chr10	79585984	79586484
chr10	79604994	79605494
chr10	79610492	79610992
chr10	79628087	79628587
chr10	79933932	79934432
chr10	84308828	84309328
chr10	84328307	84328807
chr10	84336234	84336734
chr10	86688229	86688729
chr10	87342291	87342791
chr10	88835541	88836041
chr10	88851687	88852187
chr10	88934969	88935469
chr10	88990478	88990978
chr10	89374158	89374658
chr10	89645291	89645791
chr10	90921126	90921626
chr10	92821962	92822462
chr10	92842994	92843494
chr10	92868567	92869067
chr10	92892316	92892816
chr10	93376270	93376770
chr10	93445581	93446081
chr10	93475874	93476374
chr10	93482008	93482508
chr10	93495549	93496049
chr10	95235926	95236426
chr10	95260483	95260983
chr10	95273424	95273924
chr10	95329850	95330350
chr10	95406858	95407358
chr10	97291798	97292298
chr10	97427475	97427975
chr10	97447945	97448445
chr10	97633282	97633782
chr10	97640447	97640947
chr10	97647398	97647898
chr10	97701305	97701805
chr10	97736847	97737347
chr10	98460763	98461263
chr10	98467376	98467876
chr10	99430468	99430968
chr10	99930766	99931266
chr10	100267435	100267935
chr10	100334809	100335309
chr10	100364671	100365171
chr10	100518663	100519163
chr10	100912555	100913055
chr10	101690460	101690960
chr10	101814722	101815222
chr10	101817604	101818104
chr10	102135878	102136378
chr10	102152032	102152532
chr10	102208197	102208697
chr10	102267911	102268411
chr10	102280423	102280923
chr10	102310796	102311296
chr10	102393922	102394422
chr10	102399394	102399894
chr10	102403724	102404224
chr10	102563303	102563803
chr10	102596419	102596919
chr10	103229655	103230155
chr10	103369538	103370038
chr10	103431903	103432403
chr10	103598764	103599264
chr10	103760880	103761380
chr10	104109744	104110244
chr10	104117539	104118039
chr10	104120827	104121327
chr10	104121719	104122219
chr10	104254559	104255059
chr10	104268855	104269355
chr10	104348317	104348817
chr10	107971837	107972337
chr10	110081936	110082436
chr10	110417345	110417845
chr10	110501197	110501697
chr10	110522680	110523180
chr10	110609596	110610096
chr10	110629539	110630039
chr10	110641153	110641653
chr10	111137001	111137501
chr10	112402568	112403068
chr10	113680243	113680743
chr10	113735843	113736343
chr10	113854361	113854861
chr10	113927277	113927777
chr10	114507316	114507816
chr10	114548615	114549115
chr10	114634545	114635045
chr10	114788163	114788663
chr10	114925843	114926343
chr10	116947100	116947600
chr10	116974645	116975145
chr10	118046699	118047199
chr10	120851011	120851511
chr10	121910596	121911096
chr10	122375224	122375724
chr10	123013961	123014461
chr10	123043287	123043787
chr10	124403398	124403898
chr10	124695904	124696404
chr10	124864294	124864794
chr10	125045651	125046151
chr10	125064579	125065079
chr10	125768044	125768544
chr10	125982226	125982726
chr10	127991240	127991740
chr10	129853537	129854037
chr10	130138422	130138922
chr10	132320007	132320507
chr10	132331751	132332251
chr10	132418798	132419298
chr10	132517245	132517745
chr10	132980079	132980579
chr10	133313791	133314291
chr10	133329631	133330131
chr11	207230	207730
chr11	304874	305374
chr11	506577	507077
chr11	612071	612571
chr11	642496	642996
chr11	699850	700350
chr11	723183	723683
chr11	952197	952697
chr11	1772602	1773102
chr11	1826902	1827402
chr11	2532679	2533179
chr11	2933339	2933839
chr11	3797449	3797949
chr11	3807810	3808310
chr11	3866163	3866663
chr11	3971875	3972375
chr11	5204819	5205319
chr11	5684833	5685333
chr11	5808366	5808866
chr11	6597235	6597735
chr11	6603378	6603878
chr11	6604155	6604655
chr11	6612717	6613217
chr11	6683138	6683638
chr11	6926057	6926557
chr11	7605402	7605902
chr11	8006325	8006825
chr11	8544788	8545288
chr11	8566304	8566804
chr11	8604239	8604739
chr11	8604917	8605417
chr11	8688823	8689323
chr11	8729593	8730093
chr11	8740350	8740850
chr11	8863726	8864226
chr11	8988554	8989054
chr11	8989397	8989897
chr11	9037779	9038279
chr11	9363256	9363756
chr11	9364274	9364774
chr11	9384348	9384848
chr11	9565882	9566382
chr11	9613077	9613577
chr11	9774632	9775132
chr11	10669375	10669875
chr11	10818425	10818925
chr11	10857135	10857635
chr11	10899878	10900378
chr11	11136016	11136516
