,0,1,2,wt_count
195,chr10,92821962,92822462,3.524188
196,chr10,92892316,92892816,3.5368378
197,chr10,93465762,93466231,3.6214228
198,chr10,94627524,94628024,3.425501
199,chr10,95260483,95260983,3.3365993
200,chr10,95275623,95276123,3.251951
201,chr10,95290839,95291297,4.4342365
202,chr10,98460763,98461263,3.556723
203,chr10,104109744,104110244,3.4573414
204,chr10,107971837,107972337,4.0142097
205,chr10,109993878,109994378,3.3716016
206,chr10,109996055,109996555,3.3901963
207,chr10,110405331,110405831,3.2076411
208,chr10,110415748,110416248,3.2865412
209,chr10,110483574,110484024,3.0969694
210,chr10,110522680,110523180,3.1984243
211,chr10,112519103,112519603,3.6212068
212,chr10,114507383,114507816,3.3386374
213,chr10,114548615,114549115,3.3293605
214,chr10,116992024,116992524,3.1133595
215,chr10,117312376,117312876,3.573456
216,chr10,122019005,122019491,4.2315335
217,chr10,122375224,122375541,4.1343102
218,chr10,125828250,125828750,3.2234452
219,chr10,132418827,132419298,3.3650107
220,chr10,133143858,133144338,4.5374045
221,chr11,518525,519025,5.4697766
222,chr11,1691139,1691639,2.8725939
223,chr11,1830770,1831270,3.5396364
224,chr11,4694463,4694963,3.142126
225,chr11,5690099,5690599,3.662252
226,chr11,6536615,6537115,2.9887557
227,chr11,6603411,6603878,4.0628476
228,chr11,7605402,7605902,3.622593
229,chr11,7910307,7910807,3.520536
230,chr11,7936607,7937107,3.4532943
231,chr11,9169511,9170011,3.5262017
232,chr11,9364284,9364774,4.326301
233,chr11,9565882,9566382,4.464607
234,chr11,12090634,12091134,3.1943612
235,chr11,12125467,12125967,3.663457
236,chr11,12233250,12233750,3.647993
237,chr11,13462515,13463015,4.0720615
238,chr11,14015553,14016053,3.5148363
239,chr11,14258190,14258690,3.3673346
240,chr11,17197493,17197993,2.9877853
241,chr11,17209077,17209577,3.3099942
242,chr11,18457361,18457861,3.5559652
243,chr11,18526133,18526633,3.9727607
244,chr11,18588507,18588966,4.085458
245,chr11,19116817,19117317,4.0426345
246,chr11,28110041,28110541,3.7031612
247,chr11,34243605,34244105,3.4344969
248,chr11,57781538,57782021,3.4873517
249,chr11,57798974,57799474,3.7197995
250,chr11,59706796,59707296,3.2182753
251,chr11,59753939,59754433,4.247803
252,chr11,59776450,59776950,3.942295
253,chr11,59777100,59777600,3.4741223
254,chr11,59919024,59919524,3.8617616
255,chr11,60918601,60919101,3.3474092
256,chr11,61958979,61959479,2.9446409
257,chr11,63614261,63614685,4.350938
258,chr11,64888823,64889323,3.0417876
259,chr11,65095914,65096410,3.8897946
260,chr11,65150648,65151148,3.5712433
261,chr11,65181559,65182059,4.1488557
262,chr11,65275077,65275577,3.5038211
263,chr11,65371072,65371572,3.095239
264,chr11,65477339,65477839,4.1878166
265,chr11,65488671,65489096,3.0325968
266,chr11,67354477,67354977,3.2849236
267,chr11,71487975,71488475,3.6824338
268,chr11,75868937,75869371,3.209254
269,chr11,77091082,77091582,3.4083848
270,chr11,77560493,77560993,3.3572876
271,chr11,78377552,78378052,3.6229448
272,chr11,83241272,83241772,3.4377885
273,chr11,83711008,83711508,3.5979612
274,chr11,83714165,83714665,3.2767823
275,chr11,83774150,83774650,3.5740798
276,chr11,85725849,85726349,3.6439238
277,chr11,86052811,86053311,3.570087
278,chr11,88398293,88398793,3.4137502
279,chr11,93228737,93229237,3.1879454
280,chr11,94077816,94078316,3.3228116
281,chr11,94152155,94152655,3.732131
282,chr11,94737242,94737742,3.1886563
283,chr11,95977523,95978023,3.3109274
284,chr11,100719729,100720229,3.565181
285,chr11,102306202,102306702,3.7690115
286,chr11,102317186,102317657,4.232335
287,chr11,110305689,110305966,3.3046675
288,chr11,110317402,110317902,3.4996738
289,chr11,110337688,110338188,3.3780825
290,chr11,110356665,110357165,3.0987709
291,chr11,112176058,112176558,3.4722247
292,chr11,112289940,112290431,3.807351
293,chr11,114438123,114438623,3.1464815
294,chr11,116693506,116694006,3.2537851
295,chr11,118264189,118264561,3.8942957
296,chr11,118714742,118715242,3.224177
297,chr11,118715805,118716305,3.2791247
298,chr11,120326947,120327447,3.5657866
299,chr11,124625170,124625660,3.521274
300,chr11,124800173,124800633,4.358195
301,chr11,126268786,126269272,4.982743
302,chr11,126345879,126346379,3.6723144
303,chr11,128507016,128507516,3.6835296
304,chr11,129538215,129538715,3.256331
305,chr12,487806,488306,3.289875
306,chr12,503416,503916,3.155849
307,chr12,513450,513950,3.351128
308,chr12,1711713,1712213,3.370819
309,chr12,8011084,8011584,3.3514862
310,chr12,10716622,10717122,3.979744
311,chr12,12611488,12611968,4.443333
312,chr12,12819947,12820447,3.4813526
313,chr12,12823206,12823706,3.54995
314,chr12,12844963,12845463,2.8058152
315,chr12,13124994,13125494,3.120022
316,chr12,13436730,13437230,3.80704
317,chr12,16348992,16349492,3.2565634
318,chr12,25876322,25876822,3.1797485
319,chr12,26246416,26246916,3.5106444
320,chr12,31896626,31897126,3.359886
321,chr12,32755033,32755495,4.4538713
322,chr12,45192279,45192779,3.5213604
323,chr12,45231829,45232329,3.7131655
324,chr12,45762378,45762842,3.3633518
325,chr12,46455756,46456256,3.430505
326,chr12,47004599,47005099,3.318312
327,chr12,47768325,47768825,2.9351025
328,chr12,47807174,47807674,3.0791907
329,chr12,47819776,47820261,3.9020815
330,chr12,49963053,49963379,3.4635081
331,chr12,51308122,51308622,3.3987036
332,chr12,52215569,52216069,3.321972
333,chr12,52884712,52885212,3.4784808
334,chr12,52945418,52945918,3.0980597
335,chr12,54194898,54195398,2.8618467
336,chr12,55956053,55956553,3.788796
337,chr12,56190099,56190560,4.274059
338,chr12,57377227,57377727,3.767479
339,chr12,64650717,64651137,3.1704311
340,chr12,64655069,64655569,3.10329
341,chr12,65319644,65320144,3.2069025
342,chr12,69405395,69405895,3.6523316
343,chr12,70645729,70646229,3.789705
344,chr12,71046152,71046652,3.3858683
345,chr12,71671768,71672268,3.0147226
346,chr12,78451125,78451625,3.42755
347,chr12,79369669,79370169,3.0188866
348,chr12,88179643,88180143,3.5240443
349,chr12,88580225,88580725,4.5149336
350,chr12,89352348,89352781,4.8130236
351,chr12,93701487,93701987,3.0263085
352,chr12,95172491,95172991,3.242455
353,chr12,95282193,95282693,3.5480642
354,chr12,95718041,95718541,3.4208236
355,chr12,95774234,95774734,3.3740752
356,chr12,101407811,101408052,4.3798184
357,chr12,104120908,104121408,3.2940948
358,chr12,104219400,104219842,3.8640006
359,chr12,104408513,104409013,3.9723167
360,chr12,107632135,107632635,3.3447435
361,chr12,108560930,108561430,4.2781043
362,chr12,108694795,108695295,3.6809487
363,chr12,109983676,109984176,3.148485
364,chr12,110345225,110345688,3.77062
365,chr12,110468171,110468634,4.8826423
366,chr12,120528910,120529403,4.0271697
367,chr12,120686778,120687267,5.248892
368,chr12,121026191,121026691,3.2490263
369,chr13,21070838,21071255,3.3012714
370,chr13,24512577,24513061,4.472405
371,chr13,29849561,29850061,4.30858
372,chr13,29901621,29902121,3.70123
373,chr13,31945531,31946031,3.8014355
374,chr13,31998021,31998521,3.5527108
375,chr13,40974994,40975494,3.322591
376,chr13,40993887,40994387,3.5332882
377,chr13,42981816,42982316,3.2499495
378,chr13,43054738,43055238,3.3635716
379,chr13,45142530,45143030,3.437706
380,chr13,46588080,46588580,3.1528337
381,chr13,62724205,62724705,3.0078945
382,chr13,63438838,63439338,3.0060048
383,chr13,76903500,76904000,3.8113267
384,chr13,95676801,95677276,5.163392
385,chr13,97109839,97110269,4.3229885
386,chr13,97258029,97258529,3.6025977
387,chr13,97310702,97311202,3.1802716
388,chr13,102798790,102799271,4.3865347
389,chr13,106473090,106473590,3.6418164
390,chr13,106569660,106570160,3.6826675
391,chr13,113187259,113187759,4.2922244
392,chr14,20707586,20708086,3.174829
393,chr14,22560433,22560933,3.7278843
394,chr14,22602735,22603235,3.4830232
395,chr14,23602324,23602824,3.0152292
396,chr14,24091969,24092469,2.9915462
397,chr14,32381801,32382301,3.3991728
398,chr14,33989949,33990449,3.3224244
399,chr14,34035551,34036051,3.7447238
400,chr14,35335464,35335964,3.6784592
401,chr14,35356158,35356658,3.2120883
402,chr14,39170143,39170625,3.9601293
403,chr14,39227942,39228442,3.3682256
404,chr14,39376667,39377167,3.3606126
405,chr14,44865572,44866072,3.6186566
406,chr14,49505376,49505876,2.9605467
407,chr14,50434447,50434947,3.057687
408,chr14,54650024,54650524,3.8106565
409,chr14,55221926,55222426,3.1798444
410,chr14,55316605,55317105,3.0936213
411,chr14,55385415,55385915,3.6187544
412,chr14,55427318,55427818,3.763239
413,chr14,56666169,56666669,3.565894
414,chr14,57057830,57058112,3.1938603
415,chr14,58199848,58200153,4.2219653
416,chr14,64758570,64759070,3.2265294
417,chr14,64942697,64943197,3.290325
418,chr14,67418821,67419321,3.3021402
419,chr14,68487741,68488241,3.0049064
420,chr14,68945407,68945907,2.9872494
421,chr14,70254529,70255029,3.6210766
422,chr14,70365890,70366390,3.3588338
423,chr14,70403228,70403728,3.7434564
424,chr14,70665355,70665852,3.1743758
425,chr14,74217591,74218081,3.8015018
426,chr14,74601951,74602451,3.2677555
427,chr14,77647747,77648247,3.2221544
428,chr14,77699487,77699877,3.9303677
429,chr14,81221422,81221922,5.0472655
430,chr14,88473749,88474249,3.0368366
431,chr14,90396686,90397170,4.387004
432,chr14,94599148,94599648,3.4416971
433,chr14,103332880,103333380,3.7516782
434,chr14,103408688,103409188,3.291113
435,chr14,104225742,104226242,2.9732347
436,chr14,104864026,104864526,3.9663277
437,chr14,105045656,105046139,4.156923
438,chr15,29736660,29737160,3.3068948
439,chr15,29924590,29925090,3.445653
440,chr15,33852497,33852997,3.3527591
441,chr15,34348640,34349140,3.1967065
442,chr15,39878351,39878851,2.8648095
443,chr15,40879537,40880037,2.9857464
444,chr15,41276749,41277249,3.2550836
445,chr15,41586440,41586940,3.2654324
446,chr15,41783212,41783712,3.1239889
447,chr15,41917617,41918117,3.633677
448,chr15,44683223,44683723,3.0885432
449,chr15,50841135,50841635,2.9183528
450,chr15,51003985,51004485,3.3683689
451,chr15,51621931,51622241,3.6755373
452,chr15,51878706,51879206,3.532476
453,chr15,55737242,55737742,3.007867
454,chr15,57675367,57675867,3.8076177
455,chr15,58111164,58111664,3.399797
456,chr15,59374663,59375163,3.0539553
457,chr15,62849453,62849953,3.4542146
458,chr15,62994967,62995467,3.1792188
459,chr15,63177155,63177655,3.1977568
460,chr15,63218396,63218896,3.1618276
461,chr15,64019653,64020153,3.5135176
462,chr15,64903512,64904012,3.1099296
463,chr15,67048621,67049121,3.2996235
464,chr15,67106872,67107372,3.724818
465,chr15,67150458,67150958,3.7120242
466,chr15,67253985,67253995,3.9456413
467,chr15,69290581,69291081,3.1754553
468,chr15,70507735,70508199,3.3381846
469,chr15,77024228,77024697,3.7065108
470,chr15,77067350,77067849,3.2060497
471,chr15,78077453,78077522,4.308013
472,chr15,78077022,78077422,3.9242563
473,chr15,79836677,79837177,3.487525
474,chr15,79874176,79874676,3.5070965
475,chr15,85346603,85347103,3.5430102
476,chr15,85668052,85668552,3.4947028
477,chr15,89756874,89757320,2.9748995
478,chr15,90124532,90125032,3.3404114
479,chr15,90479531,90479604,3.6811604
480,chr15,90479611,90480031,3.5530481
481,chr15,94231180,94231678,4.5338936
482,chr15,97993172,97993672,3.8235798
483,chr15,99565709,99565886,4.624832
484,chr15,100712899,100713399,3.4822383
485,chr15,100713409,100713909,3.7236547
486,chr15,100759698,100760198,3.8478527
487,chr16,579059,579498,3.80557
488,chr16,695570,695661,4.389079
489,chr16,2868280,2868485,4.665279
490,chr16,4299029,4299529,3.1829777
491,chr16,4944832,4945332,3.739879
492,chr16,12024426,12024926,3.1307077
493,chr16,12036979,12037436,3.4957688
494,chr16,12611018,12611518,3.2772427
495,chr16,12612574,12613074,4.1531053
496,chr16,12679615,12680115,3.3072953
497,chr16,13957738,13958173,4.228718
498,chr16,14050598,14051098,3.2168746
499,chr16,19429197,19429588,3.193153
500,chr16,19754008,19754508,3.7047944
501,chr16,20746939,20747439,3.5884938
502,chr16,29943936,29944436,3.4763253
503,chr16,48229242,48229742,3.3183339
504,chr16,66408682,66409182,3.9055712
505,chr16,67241486,67241986,3.376777
506,chr16,67262199,67262699,3.2975686
507,chr16,67936078,67936577,4.345549
508,chr16,68802067,68802567,3.7072525
509,chr16,71565418,71565713,3.926643
510,chr16,71711733,71712233,3.5292726
511,chr16,72983851,72984351,3.093218
512,chr16,74480091,74480591,3.5119467
513,chr16,76195559,76196059,3.1456757
514,chr16,80986547,80987047,3.3564012
515,chr16,83958360,83958860,3.4326975
516,chr16,88558982,88559480,3.0957766
517,chr16,88688005,88688505,3.4569407
518,chr17,1390366,1390866,3.2070563
519,chr17,1589894,1590394,3.6877625
520,chr17,1787499,1787999,3.9790144
521,chr17,2054836,2055277,4.5353765
522,chr17,8918781,8919281,3.1777873
523,chr17,12731140,12731579,4.015363
524,chr17,12821078,12821578,3.382613
525,chr17,15659653,15660153,3.3076372
526,chr17,16371683,16372183,3.6491487
527,chr17,16486410,16486885,4.066114
528,chr17,17942801,17943301,3.2119455
529,chr17,17958044,17958544,3.696378
530,chr17,17960563,17961063,3.065001
531,chr17,19647257,19647757,3.9131477
532,chr17,19671885,19672385,3.6607265
533,chr17,28172928,28173428,3.5941572
534,chr17,28243201,28243701,3.3741221
535,chr17,28370200,28370700,3.4509175
536,chr17,29390049,29390488,4.172158
537,chr17,29664853,29665353,3.6712031
538,chr17,30005615,30006115,3.2512994
539,chr17,30263255,30263755,3.2629995
540,chr17,30264001,30264501,3.3380148
541,chr17,35783397,35783897,3.2649236
542,chr17,35965461,35965961,3.4235926
543,chr17,36534678,36535172,4.8418717
544,chr17,36856113,36856613,3.4451854
545,chr17,36885292,36885792,3.841538
546,chr17,37709791,37710291,3.3705263
547,chr17,37742620,37743120,4.2765746
548,chr17,42254927,42255427,3.037765
549,chr17,42632849,42633349,3.4046073
550,chr17,43010751,43011249,3.281977
551,chr17,43584715,43585215,3.2169304
552,chr17,46286582,46287082,3.4644372
553,chr17,47821505,47822005,3.6715608
554,chr17,47844195,47844695,2.942126
555,chr17,47935969,47936469,2.6601732
556,chr17,48893278,48893366,3.922131
557,chr17,49106731,49107231,3.3754196
558,chr17,50238559,50239059,3.1630557
559,chr17,50401375,50401875,3.884207
560,chr17,50452578,50453078,3.0302732
561,chr17,50944523,50944892,3.4779985
562,chr17,51085354,51085854,3.208589
563,chr17,55451242,55451742,3.106206
564,chr17,56915725,56916225,3.2533057
565,chr17,57372072,57372572,2.997213
566,chr17,59853134,59853615,3.89018
567,chr17,60037050,60037508,3.557318
568,chr17,61495014,61495514,4.0891705
569,chr17,61568539,61568984,3.2628772
570,chr17,62950044,62950544,3.561709
571,chr17,64115780,64116280,3.458486
572,chr17,66275553,66276053,3.625964
573,chr17,66276496,66276996,3.30915
574,chr17,66952003,66952503,3.8943324
575,chr17,75667035,75667535,4.8477507
576,chr17,75684178,75684678,3.6536756
577,chr17,76259134,76259634,3.197177
578,chr17,76383199,76383699,4.3958526
579,chr17,78853918,78854418,3.5157824
580,chr17,81859281,81859781,3.374604
581,chr18,323196,323696,3.3847878
582,chr18,323745,324245,3.244521
583,chr18,490644,491144,3.3250232
584,chr18,9495855,9496355,3.4539857
585,chr18,21605145,21605645,3.0817587
586,chr18,22114326,22114826,3.0641613
587,chr18,22182762,22183262,3.0049677
588,chr18,22223610,22224110,3.2453918
589,chr18,23380118,23380618,3.475102
590,chr18,23406181,23406681,3.4423497
591,chr18,23453708,23454208,3.8622193
592,chr18,34979062,34979524,4.158021
593,chr18,41396065,41396565,3.80945
594,chr18,46084342,46084842,3.1341846
595,chr18,48488462,48488962,3.3487618
596,chr18,48814068,48814568,3.2987528
597,chr18,48915825,48916325,3.2557356
598,chr18,54158377,54158877,3.0287306
599,chr18,54235821,54236259,3.519673
600,chr18,70280480,70280980,3.4090388
601,chr18,70286275,70286775,3.652593
602,chr18,71529677,71530177,3.6269996
603,chr18,79992835,79993335,3.6444528
604,chr18,80223321,80223821,3.4283843
605,chr19,461745,462245,4.1761804
606,chr19,782432,782894,3.3067408
607,chr19,1241516,1242009,4.635624
608,chr19,5790994,5791432,5.022222
609,chr19,11344384,11344709,3.3154314
610,chr19,11964720,11965220,4.315429
611,chr19,15072910,15073410,3.4583936
612,chr19,15934690,15935186,3.6390355
613,chr19,19225097,19225597,4.189244
614,chr19,19406867,19406997,3.8997402
615,chr19,19488495,19488973,3.7828774
616,chr19,32694242,32694742,3.5824099
617,chr19,33080987,33081404,4.022527
618,chr19,34181426,34181926,3.3609633
619,chr19,34734672,34734799,4.5591083
620,chr19,35145046,35145546,3.461448
621,chr19,38543929,38544402,4.499473
622,chr19,38784235,38784735,3.3690162
623,chr19,39154524,39154981,3.2655885
624,chr19,44741916,44742364,3.2189333
625,chr19,44747348,44747848,4.1309543
626,chr19,45455634,45456134,3.2506733
627,chr19,46903422,46903922,3.7744424
628,chr19,47428141,47428631,4.126515
629,chr19,48795335,48795768,4.77175
630,chr19,48900004,48900467,4.2454147
631,chr19,49085003,49085503,5.1945653
632,chr19,50147845,50148289,4.5247293
633,chr19,53842081,53842569,4.3395095
634,chr19,53980886,53981386,4.795381
635,chr19,55032307,55032807,3.5856583
636,chr19,55069264,55069764,3.5843298
637,chr19,55207060,55207560,3.5777984
638,chr19,55634750,55635229,4.112233
639,chr19,57099071,57099571,3.9369907
640,chr19,57487467,57487949,4.3195024
641,chr19,57887422,57887922,3.5880766
642,chr2,28269099,28269517,3.723876
643,chr2,28865243,28865743,3.758783
644,chr2,32721345,32721845,3.2298534
645,chr2,33475759,33476075,3.8631032
646,chr2,41859545,41860045,3.0449214
647,chr2,44291542,44292042,3.488919
648,chr2,46336038,46336091,3.4340267
649,chr2,47069404,47069904,3.3619614
650,chr2,47906428,47906898,4.711525
651,chr2,63862750,63863250,3.5570633
652,chr2,64273405,64273905,3.5713189
653,chr2,68429217,68429717,3.1884675
654,chr2,69624889,69625389,3.2093143
655,chr2,70190217,70190717,3.9448867
656,chr2,70328818,70329318,3.4931705
657,chr2,72757178,72757678,3.059568
658,chr2,72825798,72826298,4.3753166
659,chr2,72827873,72828373,3.1202552
660,chr2,73737181,73737680,4.712277
661,chr2,73779951,73780407,4.269588
662,chr2,74472468,74472603,4.610884
663,chr2,85584963,85585463,3.7358932
664,chr2,86671591,86672063,3.5268
665,chr2,88666495,88666995,3.3926225
666,chr2,96342022,96342522,4.195231
667,chr2,98766692,98767192,3.4077156
668,chr2,100718237,100718737,3.147513
669,chr2,100884178,100884678,3.2109764
670,chr2,102664344,102664844,3.5816064
671,chr2,110106098,110106554,3.3685186
672,chr2,112726649,112727118,4.107939
673,chr2,113012759,113013259,3.1323972
674,chr2,113046477,113046977,3.0718307
675,chr2,113077864,113078364,3.5546112
676,chr2,113117465,113117965,3.6473892
677,chr2,113818427,113818780,3.8981373
678,chr2,118112768,118113268,2.9959302
679,chr2,135004171,135004671,3.8395667
680,chr2,135115385,135115885,3.3494353
681,chr2,135803241,135803741,3.1011224
682,chr2,135844559,135845059,3.786982
683,chr2,137975456,137975956,3.3651097
684,chr2,152200480,152200980,3.9434443
685,chr2,153812624,153813124,3.3743107
686,chr2,168350219,168350719,2.9804769
687,chr2,171346339,171346839,3.2678194
688,chr2,172172390,172172890,3.8968964
689,chr2,177264932,177265028,4.4452796
690,chr2,179446725,179447225,3.2076802
691,chr2,181785698,181786198,3.2327757
692,chr2,183056833,183057333,3.037994
693,chr2,189555209,189555709,3.0466578
694,chr2,189638926,189639426,3.327418
695,chr2,191247651,191248151,3.5080755
696,chr2,191251241,191251741,3.492623
697,chr2,196259759,196260259,3.5496385
698,chr2,196268009,196268509,3.2633464
699,chr2,200592375,200592875,3.1331377
700,chr2,201182809,201183309,3.3482382
701,chr2,204545211,204545666,4.0808606
702,chr2,206211721,206212221,3.373818
703,chr2,207677013,207677513,3.7104557
704,chr2,209368919,209369325,3.5559027
705,chr2,216645270,216645770,3.8447938
706,chr2,218658538,218659005,3.7031305
707,chr2,219049182,219049682,3.2143157
708,chr2,219122336,219122533,3.2063699
