,0,1,2,3,4,5,6,7,8,9,wt_count
108,chr7,34242870,34243371,.,6.24901,*,6.24901,-1,-1,250,2.3173828
109,chr10,78211397,78211898,.,4.84147,*,4.84147,-1,-1,250,2.351507
110,chr8,119707397,119707898,.,12.4617,*,12.4617,-1,-1,250,2.7534518
111,chr2,3852056,3852557,.,10.8342,*,10.8342,-1,-1,250,2.642579
112,chr8,117800960,117801461,.,24.8694,*,24.8694,-1,-1,250,2.4016314
113,chr17,13016771,13017272,.,3.78201,*,3.78201,-1,-1,250,2.587601
114,chr6,134267946,134268447,.,12.4617,*,12.4617,-1,-1,250,3.0715475
115,chr10,53236891,53237392,.,10.8342,*,10.8342,-1,-1,250,2.3077707
116,chr1,79005945,79006446,.,5.45537,*,5.45537,-1,-1,250,2.8962789
117,chr2,138130847,138131348,.,3.51052,*,3.51052,-1,-1,250,2.1838129
118,chr16,56809913,56810414,.,7.72295,*,7.72295,-1,-1,250,2.421629
119,chr15,40806815,40807316,.,7.72295,*,7.72295,-1,-1,250,3.4197474
120,chr18,31082169,31082670,.,3.78201,*,3.78201,-1,-1,250,2.3377447
121,chr10,116901542,116902043,.,21.1712,*,21.1712,-1,-1,250,2.984199
122,chr7,66863164,66863665,.,3.78201,*,3.78201,-1,-1,250,2.4343524
123,chr2,157727018,157727519,.,4.84147,*,4.84147,-1,-1,250,2.6075277
124,chr2,139956639,139957140,.,12.4617,*,12.4617,-1,-1,250,2.4988153
125,chr4,48380379,48380880,.,7.23626,*,7.23626,-1,-1,250,2.601814
126,chr10,43783808,43784309,.,5.45537,*,5.45537,-1,-1,250,2.69276
127,chr8,139271536,139272037,.,6.24901,*,6.24901,-1,-1,250,3.0492578
128,chr20,11429846,11430347,.,6.24901,*,6.24901,-1,-1,250,2.5796857
129,chr4,127165755,127166256,.,15.8403,*,15.8403,-1,-1,250,2.8305373
130,chr2,231977236,231977737,.,7.72295,*,7.72295,-1,-1,250,2.5544064
131,chr15,62912188,62912689,.,5.45537,*,5.45537,-1,-1,250,2.704935
132,chr1,161723697,161724198,.,26.7557,*,26.7557,-1,-1,250,2.2792125
133,chr6,20719062,20719563,.,6.24901,*,6.24901,-1,-1,250,2.278526
134,chrX,43828196,43828697,.,4.84147,*,4.84147,-1,-1,250,2.37387
135,chr14,35047951,35048452,.,12.4617,*,12.4617,-1,-1,250,2.6024556
136,chr20,8250920,8251421,.,6.24901,*,6.24901,-1,-1,250,2.5401416
137,chr3,20037774,20038275,.,4.84147,*,4.84147,-1,-1,250,2.2533593
138,chr5,10866699,10867200,.,3.51052,*,3.51052,-1,-1,250,2.5812287
139,chr17,81038828,81039329,.,4.84147,*,4.84147,-1,-1,250,2.2621071
140,chr4,75766363,75766864,.,3.51052,*,3.51052,-1,-1,250,2.554099
141,chr7,110600887,110601388,.,7.23626,*,7.23626,-1,-1,250,2.5075715
142,chrX,134406170,134406671,.,3.51052,*,3.51052,-1,-1,250,2.2253685
143,chr11,63149072,63149573,.,4.84147,*,4.84147,-1,-1,250,2.2535086
144,chr2,131061656,131062157,.,3.78201,*,3.78201,-1,-1,250,2.2001748
145,chr4,6480588,6481089,.,5.45537,*,5.45537,-1,-1,250,2.3268697
146,chr11,120489955,120490456,.,17.5858,*,17.5858,-1,-1,250,2.647469
147,chr15,101847295,101847796,.,10.8342,*,10.8342,-1,-1,250,2.8851488
148,chr13,39722605,39723106,.,2.2757,*,2.2757,-1,-1,250,2.324422
149,chr15,64635335,64635836,.,4.84147,*,4.84147,-1,-1,250,2.424398
150,chr22,46596845,46597346,.,28.6632,*,28.6632,-1,-1,250,2.367242
151,chr16,703017,703518,.,3.78201,*,3.78201,-1,-1,250,2.2196581
152,chr6,5644814,5645315,.,12.9526,*,12.9526,-1,-1,250,3.010507
153,chr10,96983734,96984235,.,2.2757,*,2.2757,-1,-1,250,2.9999094
154,chr7,20464923,20465424,.,14.1312,*,14.1312,-1,-1,250,2.2678077
155,chr4,43104159,43104660,.,21.1712,*,21.1712,-1,-1,250,2.7101846
156,chr8,12817544,12818045,.,3.78201,*,3.78201,-1,-1,250,2.4959056
157,chr3,37955916,37956417,.,5.45537,*,5.45537,-1,-1,250,2.9023066
158,chr7,38592805,38593306,.,7.23626,*,7.23626,-1,-1,250,2.9561276
159,chr3,129388039,129388540,.,17.5858,*,17.5858,-1,-1,250,2.3310745
160,chr7,141455248,141455749,.,3.51052,*,3.51052,-1,-1,250,2.5973158
161,chr19,8580721,8581222,.,12.4617,*,12.4617,-1,-1,250,2.7398016
162,chr15,79777062,79777563,.,3.51052,*,3.51052,-1,-1,250,2.6268709
163,chr6,136117946,136118447,.,5.45537,*,5.45537,-1,-1,250,2.1969187
164,chr4,159175341,159175842,.,21.1712,*,21.1712,-1,-1,250,2.8454802
165,chr3,47365200,47365701,.,4.84147,*,4.84147,-1,-1,250,1.9722604
166,chr11,119087565,119088066,.,10.997,*,10.997,-1,-1,250,2.5080523
167,chr10,117574415,117574916,.,5.45537,*,5.45537,-1,-1,250,2.2655735
168,chr4,152535381,152535882,.,2.2757,*,2.2757,-1,-1,250,3.6145465
169,chr15,33226560,33227061,.,6.24901,*,6.24901,-1,-1,250,2.7562413
170,chr2,237734868,237735369,.,19.3634,*,19.3634,-1,-1,250,2.8509963
171,chr10,43138207,43138708,.,9.08663,*,9.08663,-1,-1,250,3.785637
172,chr2,108083167,108083668,.,6.24901,*,6.24901,-1,-1,250,3.1306648
173,chr1,176632835,176633336,.,9.25326,*,9.25326,-1,-1,250,2.5903718
174,chr9,113571343,113571844,.,7.23626,*,7.23626,-1,-1,250,2.4449148
175,chr18,79988372,79988873,.,36.487,*,36.487,-1,-1,250,3.6741934
176,chr6,43986915,43987416,.,9.08663,*,9.08663,-1,-1,250,2.5940037
177,chr12,2152868,2153369,.,6.24901,*,6.24901,-1,-1,250,2.691596
178,chr10,5043507,5044008,.,12.4617,*,12.4617,-1,-1,250,2.6637616
179,chr16,66517619,66518120,.,7.72295,*,7.72295,-1,-1,250,2.6026177
180,chr4,128229177,128229678,.,10.997,*,10.997,-1,-1,250,3.2641509
181,chr12,116606257,116606758,.,7.72295,*,7.72295,-1,-1,250,2.7417002
182,chr9,137581707,137582208,.,3.51052,*,3.51052,-1,-1,250,2.5060315
183,chr13,77043077,77043578,.,3.51052,*,3.51052,-1,-1,250,2.8743846
184,chrX,49844600,49845101,.,3.78201,*,3.78201,-1,-1,250,2.1796703
185,chr5,134921087,134921588,.,19.3634,*,19.3634,-1,-1,250,2.8418636
186,chr3,54094729,54095230,.,3.78201,*,3.78201,-1,-1,250,2.185431
187,chr17,48467238,48467739,.,4.84147,*,4.84147,-1,-1,250,2.2605567
188,chr1,154345080,154345581,.,3.78201,*,3.78201,-1,-1,250,2.5331745
189,chr1,117148222,117148723,.,7.23626,*,7.23626,-1,-1,250,2.8920817
190,chr5,114657272,114657773,.,5.45537,*,5.45537,-1,-1,250,2.6951513
191,chr12,108784187,108784688,.,21.1712,*,21.1712,-1,-1,250,2.4711576
192,chr3,66492535,66493036,.,12.9526,*,12.9526,-1,-1,250,2.5853114
193,chr9,136943294,136943795,.,3.78201,*,3.78201,-1,-1,250,2.5178664
194,chr2,5995333,5995834,.,14.1312,*,14.1312,-1,-1,250,2.8173628
195,chr16,34256650,34257151,.,9.25326,*,9.25326,-1,-1,250,3.3331485
196,chr19,47648269,47648770,.,26.7557,*,26.7557,-1,-1,250,2.5306246
197,chr3,171840973,171841474,.,24.8694,*,24.8694,-1,-1,250,2.6425095
198,chr12,46228530,46229031,.,3.51052,*,3.51052,-1,-1,250,2.5108817
199,chr5,94562450,94562951,.,4.84147,*,4.84147,-1,-1,250,2.496564
200,chr5,60364723,60365224,.,2.2757,*,2.2757,-1,-1,250,2.4412792
201,chr1,210499521,210500022,.,7.72295,*,7.72295,-1,-1,250,2.3319664
202,chr10,77310383,77310884,.,23.0076,*,23.0076,-1,-1,250,2.762772
203,chr1,239974185,239974686,.,6.24901,*,6.24901,-1,-1,250,2.5461745
204,chr15,52329512,52330013,.,6.24901,*,6.24901,-1,-1,250,2.4774778
205,chr4,120109259,120109760,.,10.8342,*,10.8342,-1,-1,250,2.658732
206,chr11,102783652,102784153,.,5.45537,*,5.45537,-1,-1,250,2.1440604
207,chr13,96527360,96527861,.,10.8342,*,10.8342,-1,-1,250,2.9689574
208,chr7,94508253,94508754,.,7.72295,*,7.72295,-1,-1,250,2.7386637
209,chr4,127562053,127562554,.,12.4617,*,12.4617,-1,-1,250,2.9012961
210,chr8,116601079,116601580,.,14.1312,*,14.1312,-1,-1,250,2.3337483
211,chr15,33059687,33060188,.,6.24901,*,6.24901,-1,-1,250,2.2839437
212,chr5,93967339,93967840,.,15.8403,*,15.8403,-1,-1,250,2.9951363
213,chr2,77522117,77522618,.,10.8342,*,10.8342,-1,-1,250,2.2272456
214,chr8,55347398,55347899,.,3.78201,*,3.78201,-1,-1,250,2.0804744
215,chr20,16407044,16407545,.,12.4617,*,12.4617,-1,-1,250,2.6218045
216,chr10,3783787,3784288,.,7.23626,*,7.23626,-1,-1,250,2.806758
217,chr12,10365140,10365641,.,12.4617,*,12.4617,-1,-1,250,2.6947691
218,chr14,75985470,75985971,.,10.8342,*,10.8342,-1,-1,250,3.4602518
219,chr16,2692140,2692641,.,9.25326,*,9.25326,-1,-1,250,2.6385748
220,chr3,125594019,125594520,.,12.4617,*,12.4617,-1,-1,250,2.5864184
221,chr11,57935950,57936451,.,3.78201,*,3.78201,-1,-1,250,2.3192544
222,chr1,39133029,39133530,.,17.5858,*,17.5858,-1,-1,250,2.4332187
223,chr1,1504669,1505170,.,40.5052,*,40.5052,-1,-1,250,2.593074
224,chr18,75504328,75504829,.,10.8342,*,10.8342,-1,-1,250,3.1801784
225,chr2,130830504,130831005,.,3.78201,*,3.78201,-1,-1,250,2.2847805
226,chr9,107138733,107139234,.,15.8403,*,15.8403,-1,-1,250,2.6354287
227,chr3,18812416,18812917,.,7.72295,*,7.72295,-1,-1,250,2.6412506
228,chr18,35024863,35025364,.,21.1712,*,21.1712,-1,-1,250,2.7917223
229,chr3,25302818,25303319,.,6.24901,*,6.24901,-1,-1,250,2.5120032
230,chr18,32454532,32455033,.,7.72295,*,7.72295,-1,-1,250,2.2433558
231,chr12,48197406,48197907,.,4.84147,*,4.84147,-1,-1,250,3.2793918
232,chr4,75638921,75639422,.,12.4617,*,12.4617,-1,-1,250,2.6731458
233,chr1,159428578,159429079,.,10.8342,*,10.8342,-1,-1,250,2.7382038
234,chr8,74913408,74913909,.,7.72295,*,7.72295,-1,-1,250,2.3085866
235,chr5,117788488,117788989,.,5.45537,*,5.45537,-1,-1,250,2.4251783
236,chr1,9874746,9875247,.,10.8342,*,10.8342,-1,-1,250,2.8984292
237,chr4,78512506,78513007,.,12.4617,*,12.4617,-1,-1,250,2.5422359
238,chr14,89249115,89249616,.,9.08663,*,9.08663,-1,-1,250,2.8305035
239,chr17,42759502,42760003,.,5.45537,*,5.45537,-1,-1,250,2.3947935
240,chr1,197868845,197869346,.,3.51052,*,3.51052,-1,-1,250,2.1692486
241,chr8,97207200,97207701,.,6.24901,*,6.24901,-1,-1,250,2.7807286
242,chr21,37338630,37339131,.,3.78201,*,3.78201,-1,-1,250,2.8952363
243,chr8,90001232,90001733,.,10.8342,*,10.8342,-1,-1,250,3.5925477
244,chr6,131589947,131590448,.,6.24901,*,6.24901,-1,-1,250,2.5234747
245,chr4,118720769,118721270,.,10.997,*,10.997,-1,-1,250,2.6640677
246,chr14,70830668,70831169,.,17.5858,*,17.5858,-1,-1,250,2.998862
247,chr18,41228972,41229473,.,9.25326,*,9.25326,-1,-1,250,2.8034742
248,chr20,38646125,38646626,.,4.84147,*,4.84147,-1,-1,250,3.215085
249,chr22,30746740,30747241,.,7.72295,*,7.72295,-1,-1,250,2.2268538
250,chr10,47346550,47347051,.,12.4617,*,12.4617,-1,-1,250,2.8084788
251,chr5,13217550,13218051,.,3.78201,*,3.78201,-1,-1,250,2.5550854
252,chr2,178305946,178306447,.,9.25326,*,9.25326,-1,-1,250,2.640289
253,chr6,46129012,46129513,.,2.2757,*,2.2757,-1,-1,250,2.7249818
254,chr3,147341568,147342069,.,10.8342,*,10.8342,-1,-1,250,2.53768
255,chr1,39086487,39086988,.,15.8403,*,15.8403,-1,-1,250,2.682331
256,chr10,103154910,103155411,.,7.72295,*,7.72295,-1,-1,250,2.5598469
257,chr10,114271089,114271590,.,7.72295,*,7.72295,-1,-1,250,2.63945
258,chr5,109240711,109241212,.,3.78201,*,3.78201,-1,-1,250,2.5319703
259,chr9,94668749,94669250,.,5.45537,*,5.45537,-1,-1,250,2.3539612
260,chr2,18401485,18401986,.,4.84147,*,4.84147,-1,-1,250,2.439041
261,chr17,35005893,35006394,.,7.23626,*,7.23626,-1,-1,250,2.3817272
262,chr14,53064840,53065341,.,3.78201,*,3.78201,-1,-1,250,2.293107
263,chr2,160169509,160170010,.,7.23626,*,7.23626,-1,-1,250,2.7709634
264,chr6,86326081,86326582,.,9.25326,*,9.25326,-1,-1,250,2.4453235
265,chr6,134707214,134707715,.,23.0076,*,23.0076,-1,-1,250,2.5413795
266,chr5,153988081,153988582,.,5.45537,*,5.45537,-1,-1,250,2.4416537
267,chr1,186357289,186357790,.,26.7557,*,26.7557,-1,-1,250,2.5275075
268,chr5,73281354,73281855,.,6.24901,*,6.24901,-1,-1,250,2.6571555
269,chr15,90460129,90460630,.,6.24901,*,6.24901,-1,-1,250,2.4611795
270,chr6,96795434,96795935,.,9.25326,*,9.25326,-1,-1,250,2.5358899
271,chr3,45088475,45088976,.,19.3634,*,19.3634,-1,-1,250,2.4090374
272,chr7,2412055,2412556,.,7.72295,*,7.72295,-1,-1,250,2.4559557
273,chr5,68346627,68347128,.,15.8403,*,15.8403,-1,-1,250,2.6537774
274,chr7,11702825,11703326,.,7.72295,*,7.72295,-1,-1,250,2.9250412
275,chr6,126020536,126021037,.,15.8403,*,15.8403,-1,-1,250,2.357509
276,chr4,129804411,129804912,.,6.24901,*,6.24901,-1,-1,250,2.827557
277,chr10,18006114,18006615,.,3.78201,*,3.78201,-1,-1,250,2.3963203
278,chr10,29930375,29930876,.,3.51052,*,3.51052,-1,-1,250,2.194902
279,chr5,108239999,108240500,.,7.23626,*,7.23626,-1,-1,250,3.0483565
280,chr4,88488756,88489257,.,4.84147,*,4.84147,-1,-1,250,2.6333973
281,chr10,13099078,13099579,.,4.84147,*,4.84147,-1,-1,250,2.642557
282,chr17,44808966,44809467,.,7.72295,*,7.72295,-1,-1,250,2.055995
283,chr10,49005102,49005603,.,7.23626,*,7.23626,-1,-1,250,2.6574593
284,chr5,131168574,131169075,.,10.8342,*,10.8342,-1,-1,250,2.533517
285,chr12,22397808,22398309,.,7.23626,*,7.23626,-1,-1,250,2.3219652
286,chr8,6718352,6718853,.,2.2757,*,2.2757,-1,-1,250,2.559435
287,chr8,74512619,74513120,.,6.24901,*,6.24901,-1,-1,250,2.2989566
288,chr4,111937275,111937776,.,5.45537,*,5.45537,-1,-1,250,2.0561066
289,chr9,95854502,95855003,.,15.8403,*,15.8403,-1,-1,250,2.3810077
290,chr3,89601397,89601898,.,5.45537,*,5.45537,-1,-1,250,2.5449352
291,chr2,209920085,209920586,.,9.08663,*,9.08663,-1,-1,250,2.642479
292,chr7,158763722,158764223,.,26.7557,*,26.7557,-1,-1,250,2.9994187
293,chr15,45285356,45285857,.,14.1312,*,14.1312,-1,-1,250,2.6701117
294,chr5,146883379,146883880,.,7.72295,*,7.72295,-1,-1,250,2.904895
295,chr17,54927182,54927683,.,26.7557,*,26.7557,-1,-1,250,2.4196846
296,chr10,89382324,89382825,.,15.8403,*,15.8403,-1,-1,250,2.8338432
297,chr12,34101145,34101646,.,9.25326,*,9.25326,-1,-1,250,3.011139
298,chr5,10334843,10335344,.,3.51052,*,3.51052,-1,-1,250,2.5452347
299,chr17,31936957,31937458,.,7.23626,*,7.23626,-1,-1,250,3.8787751
300,chr2,160561846,160562347,.,5.45537,*,5.45537,-1,-1,250,2.6062627
301,chr1,212147462,212147963,.,32.539,*,32.539,-1,-1,250,2.9007854
302,chr17,12142516,12143017,.,9.08663,*,9.08663,-1,-1,250,2.5766726
303,chr8,28072186,28072687,.,12.4617,*,12.4617,-1,-1,250,2.746354
304,chr11,26571679,26572180,.,6.24901,*,6.24901,-1,-1,250,2.420641
305,chr11,102823308,102823809,.,10.8342,*,10.8342,-1,-1,250,2.5704098
306,chr17,42773145,42773646,.,17.5858,*,17.5858,-1,-1,250,2.977559
307,chr18,58175623,58176124,.,7.72295,*,7.72295,-1,-1,250,2.4763741
308,chr6,15090009,15090510,.,9.25326,*,9.25326,-1,-1,250,2.8684053
309,chr5,43627985,43628486,.,9.25326,*,9.25326,-1,-1,250,2.467248
310,chr22,31442697,31443198,.,6.24901,*,6.24901,-1,-1,250,2.5422895
311,chr5,98771196,98771697,.,9.25326,*,9.25326,-1,-1,250,3.020338
312,chr6,152995701,152996202,.,7.23626,*,7.23626,-1,-1,250,3.0308232
313,chr17,78387902,78388403,.,10.997,*,10.997,-1,-1,250,2.5438013
314,chr4,85974831,85975332,.,9.08663,*,9.08663,-1,-1,250,2.4429445
315,chr2,38159097,38159598,.,14.1312,*,14.1312,-1,-1,250,2.7913494
316,chr7,90213486,90213987,.,9.08663,*,9.08663,-1,-1,250,2.3160129
317,chr9,26076881,26077382,.,17.5858,*,17.5858,-1,-1,250,3.0067885
318,chr1,69507101,69507602,.,2.2757,*,2.2757,-1,-1,250,2.3026707
319,chr3,184839041,184839542,.,6.24901,*,6.24901,-1,-1,250,2.8279414
320,chr10,71476606,71477107,.,10.8342,*,10.8342,-1,-1,250,2.6317983
321,chr5,165833681,165834182,.,3.51052,*,3.51052,-1,-1,250,2.4568906
322,chr11,78337881,78338382,.,17.5858,*,17.5858,-1,-1,250,2.883375
323,chr11,17990295,17990796,.,10.8342,*,10.8342,-1,-1,250,2.4153264
324,chr10,123227727,123228228,.,28.6632,*,28.6632,-1,-1,250,2.8386216
325,chr3,134755079,134755580,.,5.45537,*,5.45537,-1,-1,250,2.4207013
326,chr4,87130976,87131477,.,23.0076,*,23.0076,-1,-1,250,3.4516573
327,chr19,45852759,45853260,.,10.8342,*,10.8342,-1,-1,250,2.388754
328,chr1,221342550,221343051,.,7.72295,*,7.72295,-1,-1,250,2.4217205
329,chr9,2286991,2287492,.,7.23626,*,7.23626,-1,-1,250,2.5590491
330,chr2,206040484,206040985,.,4.84147,*,4.84147,-1,-1,250,2.518004
331,chr3,126733653,126734154,.,7.72295,*,7.72295,-1,-1,250,2.460958
332,chr3,129387450,129387951,.,12.4617,*,12.4617,-1,-1,250,2.5241044
333,chr7,7132047,7132548,.,6.24901,*,6.24901,-1,-1,250,2.2617238
