,0,1,2,3,4,5,WT,negative_control,test
40,chr1,25842196,25842206,Nkx2.1.Homeobox_182,.,+,2.6641598,2.7023194,2.4147117
41,chr1,25842257,25842267,Nkx2.1.Homeobox_182,.,-,2.665728,2.63378,2.5441377
42,chr1,26728806,26728816,Nkx2.1.Homeobox_182,.,-,2.66837,2.4416382,2.5624504
43,chr1,27044858,27044868,Nkx2.1.Homeobox_182,.,+,2.7994065,2.6517396,2.7543132
44,chr1,27279952,27279962,Nkx2.1.Homeobox_182,.,+,2.484416,2.558301,2.321986
45,chr1,27451509,27451519,Nkx2.1.Homeobox_182,.,+,2.5712104,2.7553458,2.5370455
46,chr1,27568381,27568391,Nkx2.1.Homeobox_182,.,+,3.3710618,2.7917125,3.3101318
47,chr1,27934952,27934962,Nkx2.1.Homeobox_182,.,+,2.3844934,2.613299,2.3200173
48,chr1,28075349,28075359,Nkx2.1.Homeobox_182,.,+,2.7179098,2.6149325,2.503351
49,chr1,28078173,28078183,Nkx2.1.Homeobox_182,.,+,2.6378746,2.4626298,2.497417
50,chr1,28643247,28643257,Nkx2.1.Homeobox_182,.,-,3.7226934,3.1765933,3.6763425
51,chr1,28648900,28648910,Nkx2.1.Homeobox_182,.,+,2.6839886,2.9072647,2.6433895
52,chr1,28882109,28882119,Nkx2.1.Homeobox_182,.,-,2.582992,2.6571393,2.5577183
53,chr1,28891492,28891502,Nkx2.1.Homeobox_182,.,+,2.355517,2.4543538,2.2836509
54,chr1,28961334,28961344,Nkx2.1.Homeobox_182,.,-,2.5571558,2.4439914,2.339167
55,chr1,29197685,29197695,Nkx2.1.Homeobox_182,.,-,2.8101268,2.458311,2.6260614
56,chr1,29691565,29691575,Nkx2.1.Homeobox_182,.,+,2.5789802,2.5286126,2.522488
57,chr1,29691607,29691617,Nkx2.1.Homeobox_182,.,-,2.574778,2.4997077,2.427943
58,chr1,30841148,30841158,Nkx2.1.Homeobox_182,.,-,2.6449502,2.2244534,2.5084212
59,chr1,32029104,32029114,Nkx2.1.Homeobox_182,.,+,2.6198368,2.5079355,2.4462361
60,chr1,32600288,32600298,Nkx2.1.Homeobox_182,.,+,2.2439492,2.3456452,2.057872
61,chr1,33186332,33186342,Nkx2.1.Homeobox_182,.,-,2.60369,2.4499753,2.3225226
62,chr1,33472364,33472374,Nkx2.1.Homeobox_182,.,-,3.1664305,2.6223903,2.9876332
63,chr1,33974480,33974490,Nkx2.1.Homeobox_182,.,-,2.806582,2.4181547,2.6973042
64,chr1,35268553,35268563,Nkx2.1.Homeobox_182,.,-,2.8347569,2.6948602,2.8349152
65,chr1,35269381,35269391,Nkx2.1.Homeobox_182,.,-,3.1033077,2.9149756,2.9764886
66,chr1,36017153,36017163,Nkx2.1.Homeobox_182,.,+,2.64645,2.6354747,2.386803
67,chr1,36280725,36280735,Nkx2.1.Homeobox_182,.,+,2.500438,2.5399597,2.3529313
68,chr1,36297196,36297206,Nkx2.1.Homeobox_182,.,-,2.4037251,2.5738013,2.1102042
69,chr1,36993199,36993209,Nkx2.1.Homeobox_182,.,+,2.5645728,2.0932822,2.456932
70,chr1,38778088,38778098,Nkx2.1.Homeobox_182,.,+,3.2123451,2.7125287,2.9515083
71,chr1,38778209,38778219,Nkx2.1.Homeobox_182,.,-,3.2266831,2.867014,3.1398287
72,chr1,39116111,39116121,Nkx2.1.Homeobox_182,.,-,2.3181365,2.6551852,2.2010286
73,chr1,39249102,39249112,Nkx2.1.Homeobox_182,.,+,2.1944633,2.273244,2.0157163
74,chr1,39321091,39321101,Nkx2.1.Homeobox_182,.,+,2.7406583,2.669926,2.500825
75,chr1,39481600,39481610,Nkx2.1.Homeobox_182,.,+,2.6102853,2.5949738,2.497766
76,chr1,39662151,39662161,Nkx2.1.Homeobox_182,.,+,2.4753923,2.3147883,2.3677344
77,chr1,39702070,39702080,Nkx2.1.Homeobox_182,.,-,2.6446128,2.200779,2.509344
78,chr1,39947208,39947218,Nkx2.1.Homeobox_182,.,-,2.8071694,2.5633874,2.6318698
79,chr1,40140276,40140286,Nkx2.1.Homeobox_182,.,+,2.5629313,2.3086581,2.5309877
80,chr1,40272597,40272607,Nkx2.1.Homeobox_182,.,-,3.0285091,2.528278,2.8756359
81,chr1,40697512,40697522,Nkx2.1.Homeobox_182,.,-,2.4395208,2.4579704,2.398676
82,chr1,40855993,40856003,Nkx2.1.Homeobox_182,.,+,2.2524672,2.5438619,2.1697862
83,chr1,41004392,41004402,Nkx2.1.Homeobox_182,.,-,2.615395,2.5561714,2.5304348
84,chr1,41273118,41273128,Nkx2.1.Homeobox_182,.,+,2.619238,2.4518197,2.5421627
85,chr1,41280840,41280850,Nkx2.1.Homeobox_182,.,+,2.575518,2.179753,2.4583318
86,chr1,41372179,41372189,Nkx2.1.Homeobox_182,.,-,2.5184846,2.2690845,2.3638682
87,chr1,41439903,41439913,Nkx2.1.Homeobox_182,.,-,2.7882962,2.4225016,2.625997
88,chr1,41821416,41821426,Nkx2.1.Homeobox_182,.,+,2.3440843,2.4350739,2.298139
89,chr1,41913134,41913144,Nkx2.1.Homeobox_182,.,-,2.8833036,2.4842741,2.7705445
90,chr1,42181855,42181865,Nkx2.1.Homeobox_182,.,-,2.450738,2.4495947,2.40763
91,chr1,42779519,42779529,Nkx2.1.Homeobox_182,.,-,2.4448986,2.470824,2.3409731
92,chr1,42841148,42841158,Nkx2.1.Homeobox_182,.,+,2.1216712,2.475434,2.005855
93,chr1,42891643,42891653,Nkx2.1.Homeobox_182,.,-,2.7116582,2.577885,2.5172338
94,chr1,43064613,43064623,Nkx2.1.Homeobox_182,.,+,2.849861,2.460853,2.7728758
95,chr1,43653862,43653872,Nkx2.1.Homeobox_182,.,-,2.4691207,2.4402795,2.4552777
96,chr1,43675061,43675071,Nkx2.1.Homeobox_182,.,-,2.8404076,2.5278056,2.7134845
97,chr1,44316286,44316296,Nkx2.1.Homeobox_182,.,+,2.5608015,2.5535302,2.4598458
98,chr1,44601130,44601140,Nkx2.1.Homeobox_182,.,+,2.4885232,2.5821056,2.381617
99,chr1,44631999,44632009,Nkx2.1.Homeobox_182,.,-,3.6080096,3.2127132,3.5733395
100,chr1,44694078,44694088,Nkx2.1.Homeobox_182,.,-,2.305253,2.3872163,2.0100029
101,chr1,44722303,44722313,Nkx2.1.Homeobox_182,.,+,2.3124442,2.7451465,2.3038917
102,chr1,44815293,44815303,Nkx2.1.Homeobox_182,.,+,2.7872844,2.8336835,2.6093116
103,chr1,44815494,44815504,Nkx2.1.Homeobox_182,.,-,2.7929602,2.5280178,2.7588744
104,chr1,44820034,44820044,Nkx2.1.Homeobox_182,.,+,2.859859,3.0172424,2.8268638
105,chr1,45482383,45482393,Nkx2.1.Homeobox_182,.,-,2.2825937,2.4972343,2.2866046
106,chr1,45637734,45637744,Nkx2.1.Homeobox_182,.,+,2.8226175,2.492938,2.6154075
107,chr1,46052760,46052770,Nkx2.1.Homeobox_182,.,+,2.1031926,2.2319305,1.9814339
108,chr1,46148624,46148634,Nkx2.1.Homeobox_182,.,+,2.8235002,2.6184719,2.7640297
109,chr1,46285342,46285352,Nkx2.1.Homeobox_182,.,+,2.2948859,2.6310902,2.2607636
110,chr1,46590004,46590014,Nkx2.1.Homeobox_182,.,+,2.7386866,2.8262248,2.6235428
111,chr1,46629180,46629190,Nkx2.1.Homeobox_182,.,-,2.6988788,2.5011811,2.4716628
112,chr1,46702843,46702853,Nkx2.1.Homeobox_182,.,+,2.799141,2.3406122,2.530565
113,chr1,47437627,47437637,Nkx2.1.Homeobox_182,.,+,4.103159,3.7824185,4.062841
114,chr1,47489235,47489245,Nkx2.1.Homeobox_182,.,-,2.6532881,2.5051975,2.5779746
115,chr1,48017009,48017019,Nkx2.1.Homeobox_182,.,-,2.6280017,2.39978,2.486502
116,chr1,48110005,48110015,Nkx2.1.Homeobox_182,.,-,2.5103054,2.419579,2.4410427
117,chr1,48472244,48472254,Nkx2.1.Homeobox_182,.,+,3.8327851,2.92243,3.8600242
118,chr1,48886305,48886315,Nkx2.1.Homeobox_182,.,-,2.3681846,2.4385686,2.2324986
119,chr1,48886435,48886445,Nkx2.1.Homeobox_182,.,-,2.442739,2.4818656,2.3781586
120,chr1,48941413,48941423,Nkx2.1.Homeobox_182,.,+,3.2540793,2.6106594,3.1309686
121,chr1,48941440,48941450,Nkx2.1.Homeobox_182,.,+,3.270042,2.5745268,3.1996093
122,chr1,49349596,49349606,Nkx2.1.Homeobox_182,.,+,2.468453,2.5388265,2.3862073
123,chr1,49349504,49349514,Nkx2.1.Homeobox_182,.,-,2.4285855,2.5284848,2.1417634
124,chr1,50644943,50644953,Nkx2.1.Homeobox_182,.,-,2.3721159,2.5960317,2.2437282
125,chr1,50667022,50667032,Nkx2.1.Homeobox_182,.,-,2.6623487,2.6121795,2.4683545
126,chr1,51296983,51296993,Nkx2.1.Homeobox_182,.,-,2.7796617,2.633391,2.561193
127,chr1,51297262,51297272,Nkx2.1.Homeobox_182,.,-,2.757486,2.571918,2.7645214
128,chr1,51668795,51668805,Nkx2.1.Homeobox_182,.,-,2.7194643,2.4773002,2.51705
129,chr1,52192228,52192238,Nkx2.1.Homeobox_182,.,-,2.3793635,2.312085,2.1604962
130,chr1,54060043,54060053,Nkx2.1.Homeobox_182,.,+,2.4200926,2.6293664,2.390267
131,chr1,54360373,54360383,Nkx2.1.Homeobox_182,.,+,2.1658854,2.4518971,2.0318785
132,chr1,54854538,54854548,Nkx2.1.Homeobox_182,.,+,2.4335961,2.3559544,2.305869
133,chr1,55196561,55196571,Nkx2.1.Homeobox_182,.,-,2.5834708,2.5318549,2.4001145
134,chr1,55857881,55857891,Nkx2.1.Homeobox_182,.,+,2.8272831,2.754397,2.7168458
135,chr1,56041187,56041197,Nkx2.1.Homeobox_182,.,-,2.930501,2.2523189,2.7684436
136,chr1,56043433,56043443,Nkx2.1.Homeobox_182,.,-,2.646471,2.5044599,2.479402
137,chr1,56149367,56149377,Nkx2.1.Homeobox_182,.,-,2.4974256,2.5579774,2.3342445
138,chr1,56235493,56235503,Nkx2.1.Homeobox_182,.,-,2.3973105,2.5408354,2.244594
139,chr1,56786705,56786715,Nkx2.1.Homeobox_182,.,-,2.89814,2.4410107,2.78394
140,chr1,56821398,56821408,Nkx2.1.Homeobox_182,.,-,2.9083233,2.5044243,2.8865528
141,chr1,57291158,57291168,Nkx2.1.Homeobox_182,.,-,2.612616,2.341741,2.5478175
142,chr1,58143010,58143020,Nkx2.1.Homeobox_182,.,-,2.7116969,2.5000362,2.6303496
143,chr1,58547174,58547184,Nkx2.1.Homeobox_182,.,-,3.2916636,2.9260018,3.1991663
144,chr1,58547272,58547282,Nkx2.1.Homeobox_182,.,-,3.1140409,2.7233777,2.9978948
145,chr1,58668133,58668143,Nkx2.1.Homeobox_182,.,+,2.535369,2.4489322,2.359036
146,chr1,58776065,58776075,Nkx2.1.Homeobox_182,.,+,2.8236294,2.490067,2.7875926
147,chr1,58857636,58857646,Nkx2.1.Homeobox_182,.,+,2.8330524,2.5338967,2.7157798
148,chr1,59242474,59242484,Nkx2.1.Homeobox_182,.,+,2.8082764,2.3915424,2.793881
149,chr1,59326173,59326183,Nkx2.1.Homeobox_182,.,+,2.5874574,2.625663,2.450676
150,chr1,59719265,59719275,Nkx2.1.Homeobox_182,.,-,2.877779,2.350286,2.8105721
151,chr1,59784191,59784201,Nkx2.1.Homeobox_182,.,+,2.6841097,2.1987035,2.613636
152,chr1,59893346,59893356,Nkx2.1.Homeobox_182,.,+,2.434277,2.5056655,2.3451319
153,chr1,60428624,60428634,Nkx2.1.Homeobox_182,.,+,2.2338345,2.50441,2.216169
154,chr1,60589394,60589404,Nkx2.1.Homeobox_182,.,+,2.8707066,2.3361578,2.735055
155,chr1,60703203,60703213,Nkx2.1.Homeobox_182,.,-,2.3510203,2.347865,2.1478171
156,chr1,60951810,60951820,Nkx2.1.Homeobox_182,.,-,2.3300083,2.6599653,2.270649
157,chr1,60978521,60978531,Nkx2.1.Homeobox_182,.,+,3.020321,2.1987011,2.9110863
158,chr1,61184494,61184504,Nkx2.1.Homeobox_182,.,+,2.993892,2.6341586,2.8838003
159,chr1,61224829,61224839,Nkx2.1.Homeobox_182,.,+,2.8887153,2.4790623,2.6182837
160,chr1,61224833,61224843,Nkx2.1.Homeobox_182,.,-,2.8881302,2.5520854,2.6028414
161,chr1,61538231,61538241,Nkx2.1.Homeobox_182,.,+,2.7934265,2.3696494,2.5998313
162,chr1,61725367,61725377,Nkx2.1.Homeobox_182,.,-,3.16769,2.741646,3.098596
163,chr1,62802358,62802368,Nkx2.1.Homeobox_182,.,-,2.4099994,2.616054,2.3061738
164,chr1,63155958,63155968,Nkx2.1.Homeobox_182,.,-,3.1025686,2.3588614,2.8446293
165,chr1,63156002,63156012,Nkx2.1.Homeobox_182,.,-,3.117209,2.364818,3.001165
166,chr1,64052078,64052088,Nkx2.1.Homeobox_182,.,-,2.7141914,2.335262,2.5405922
167,chr1,64084425,64084435,Nkx2.1.Homeobox_182,.,+,2.6654706,2.542638,2.6134543
168,chr1,64084063,64084073,Nkx2.1.Homeobox_182,.,-,2.680273,2.5584128,2.589785
169,chr1,66340203,66340213,Nkx2.1.Homeobox_182,.,-,2.5890584,2.3685591,2.393002
170,chr1,66468893,66468903,Nkx2.1.Homeobox_182,.,+,2.9040823,2.6681974,2.700441
171,chr1,66542828,66542838,Nkx2.1.Homeobox_182,.,+,2.8796597,2.489179,2.778225
172,chr1,66542892,66542902,Nkx2.1.Homeobox_182,.,-,2.875045,2.4450247,2.7357926
173,chr1,66657530,66657540,Nkx2.1.Homeobox_182,.,-,2.3830967,2.3667102,2.2083895
174,chr1,66930019,66930029,Nkx2.1.Homeobox_182,.,-,3.140048,3.023873,3.1336625
175,chr1,67143574,67143584,Nkx2.1.Homeobox_182,.,-,2.3383708,2.4082382,2.2630582
176,chr1,67415006,67415016,Nkx2.1.Homeobox_182,.,-,2.9628768,2.528825,2.8594396
177,chr1,67430917,67430927,Nkx2.1.Homeobox_182,.,-,3.6477919,3.3447526,3.6299481
178,chr1,67754842,67754852,Nkx2.1.Homeobox_182,.,+,2.5224154,2.470449,2.3733304
179,chr1,67814747,67814757,Nkx2.1.Homeobox_182,.,+,2.6900833,2.3759322,2.5487986
180,chr1,67827871,67827881,Nkx2.1.Homeobox_182,.,+,2.6824565,2.5354562,2.5026722
181,chr1,68456844,68456854,Nkx2.1.Homeobox_182,.,+,2.8855839,2.5272915,2.7526395
182,chr1,69426649,69426659,Nkx2.1.Homeobox_182,.,-,2.7542143,2.396025,2.4617622
183,chr1,69568563,69568573,Nkx2.1.Homeobox_182,.,+,3.2843173,3.4539406,3.2948678
184,chr1,69638480,69638490,Nkx2.1.Homeobox_182,.,+,2.5757358,2.5041869,2.4533412
185,chr1,70141031,70141041,Nkx2.1.Homeobox_182,.,+,2.616219,2.2822518,2.3873262
186,chr1,70141062,70141072,Nkx2.1.Homeobox_182,.,-,2.6150343,2.363608,2.4277701
187,chr1,70354974,70354984,Nkx2.1.Homeobox_182,.,+,3.3826153,3.2525597,3.3525958
188,chr1,70656714,70656724,Nkx2.1.Homeobox_182,.,-,2.6875653,2.3015869,2.6292863
189,chr1,70806633,70806643,Nkx2.1.Homeobox_182,.,-,2.843801,2.3468976,2.6549206
190,chr1,71648602,71648612,Nkx2.1.Homeobox_182,.,+,2.096561,2.4673715,2.0448847
191,chr1,71774318,71774328,Nkx2.1.Homeobox_182,.,-,2.3565636,2.2795997,2.1364617
192,chr1,71908531,71908541,Nkx2.1.Homeobox_182,.,+,2.55392,2.4350662,2.5253904
193,chr1,73755849,73755859,Nkx2.1.Homeobox_182,.,+,3.165546,2.2906456,2.9688675
194,chr1,74038495,74038505,Nkx2.1.Homeobox_182,.,+,2.8523262,2.4765465,2.8056376
195,chr1,74628097,74628107,Nkx2.1.Homeobox_182,.,-,2.6050258,2.2092032,2.4040914
196,chr1,74690936,74690946,Nkx2.1.Homeobox_182,.,-,2.637837,2.3040872,2.3769825
197,chr1,75989720,75989730,Nkx2.1.Homeobox_182,.,-,2.5959208,2.460805,2.323243
198,chr1,76144919,76144929,Nkx2.1.Homeobox_182,.,-,2.683877,2.668197,2.5770535
199,chr1,76161111,76161121,Nkx2.1.Homeobox_182,.,-,3.1556075,2.4496696,2.9972148
200,chr1,76264422,76264432,Nkx2.1.Homeobox_182,.,+,2.6942077,2.475796,2.583795
201,chr1,76574351,76574361,Nkx2.1.Homeobox_182,.,+,2.203481,2.269217,2.0979152
202,chr1,76608431,76608441,Nkx2.1.Homeobox_182,.,-,2.6770782,2.279963,2.5167065
203,chr1,77594685,77594695,Nkx2.1.Homeobox_182,.,+,2.7600663,2.3007283,2.6333747
204,chr1,77594692,77594702,Nkx2.1.Homeobox_182,.,+,2.7539134,2.3358984,2.6697516
205,chr1,77997078,77997088,Nkx2.1.Homeobox_182,.,+,2.5909815,2.4219882,2.3921962
206,chr1,78238039,78238049,Nkx2.1.Homeobox_182,.,+,2.781104,2.235518,2.6899238
207,chr1,78383902,78383912,Nkx2.1.Homeobox_182,.,-,2.5069447,2.3085923,2.413944
208,chr1,78384156,78384166,Nkx2.1.Homeobox_182,.,-,2.7339776,2.1661546,2.629614
209,chr1,78589061,78589071,Nkx2.1.Homeobox_182,.,-,2.2906349,2.2453182,2.137916
210,chr1,80066414,80066424,Nkx2.1.Homeobox_182,.,+,2.3266203,2.250295,2.255586
211,chr1,80192183,80192193,Nkx2.1.Homeobox_182,.,-,1.991983,2.1805398,1.9242718
212,chr1,80656168,80656178,Nkx2.1.Homeobox_182,.,-,2.6461802,2.4857042,2.4360683
213,chr1,80762065,80762075,Nkx2.1.Homeobox_182,.,-,2.7110145,2.3199675,2.6790738
214,chr1,81056525,81056535,Nkx2.1.Homeobox_182,.,+,2.553568,2.1079555,2.4667647
215,chr1,81058132,81058142,Nkx2.1.Homeobox_182,.,+,2.093045,2.2354822,2.0034115
216,chr1,82215088,82215098,Nkx2.1.Homeobox_182,.,-,2.67627,2.4915028,2.4532597
217,chr1,82215211,82215221,Nkx2.1.Homeobox_182,.,-,2.6856496,2.520983,2.6181087
218,chr1,83119799,83119809,Nkx2.1.Homeobox_182,.,-,2.7646663,2.3826838,2.6187928
219,chr1,83961694,83961704,Nkx2.1.Homeobox_182,.,+,2.5177696,2.3441365,2.2243114
220,chr1,84387419,84387429,Nkx2.1.Homeobox_182,.,+,2.3581326,2.3791893,2.2548783
221,chr1,84511531,84511541,Nkx2.1.Homeobox_182,.,-,2.7439017,2.3008351,2.4433007
222,chr1,84511629,84511639,Nkx2.1.Homeobox_182,.,-,2.7395692,2.3784108,2.609047
223,chr1,84574597,84574607,Nkx2.1.Homeobox_182,.,-,3.554667,3.0752122,3.5024428
224,chr1,84623680,84623690,Nkx2.1.Homeobox_182,.,-,2.8510773,2.656753,2.7217956
225,chr1,84635725,84635735,Nkx2.1.Homeobox_182,.,-,2.898785,2.4502769,2.6874022
226,chr1,84823743,84823753,Nkx2.1.Homeobox_182,.,-,2.2860575,2.4394324,2.128326
227,chr1,85224853,85224863,Nkx2.1.Homeobox_182,.,+,3.0008245,2.4019282,2.8962364
228,chr1,86508132,86508142,Nkx2.1.Homeobox_182,.,-,3.2933187,2.6363988,3.1179934
229,chr1,87502225,87502235,Nkx2.1.Homeobox_182,.,+,2.6200662,2.2883232,2.5568762
230,chr1,87667039,87667049,Nkx2.1.Homeobox_182,.,-,2.7839575,2.4683406,2.6282916
231,chr1,88219781,88219791,Nkx2.1.Homeobox_182,.,+,2.8725867,2.5859408,2.8078456
232,chr1,89550171,89550181,Nkx2.1.Homeobox_182,.,+,2.7233534,2.49972,2.554737
233,chr1,89823661,89823671,Nkx2.1.Homeobox_182,.,-,2.8590298,2.2771142,2.619353
234,chr1,90580609,90580619,Nkx2.1.Homeobox_182,.,+,2.7897363,2.3763516,2.6784952
235,chr1,90814101,90814111,Nkx2.1.Homeobox_182,.,+,2.6656246,2.334065,2.4421823
236,chr1,91520980,91520990,Nkx2.1.Homeobox_182,.,-,2.7128265,2.2762387,2.460328
237,chr1,91577957,91577967,Nkx2.1.Homeobox_182,.,-,2.9524536,2.6068444,2.816206
238,chr1,91581352,91581362,Nkx2.1.Homeobox_182,.,-,2.7792256,2.3333902,2.6040182
239,chr1,91585194,91585204,Nkx2.1.Homeobox_182,.,-,2.7849884,2.5954957,2.6486497
240,chr1,93739335,93739345,Nkx2.1.Homeobox_182,.,-,2.3121905,2.3417315,2.2301097
241,chr1,93750375,93750385,Nkx2.1.Homeobox_182,.,+,2.441858,2.4710686,2.382066
242,chr1,93972832,93972842,Nkx2.1.Homeobox_182,.,-,2.7046742,2.6575866,2.5116973
243,chr1,94271614,94271624,Nkx2.1.Homeobox_182,.,-,2.7131155,2.5460212,2.5253804
244,chr1,94382150,94382160,Nkx2.1.Homeobox_182,.,+,2.6584105,2.5912118,2.5153282
245,chr1,94770808,94770818,Nkx2.1.Homeobox_182,.,+,2.8021274,2.438697,2.6055155
246,chr1,94919831,94919841,Nkx2.1.Homeobox_182,.,+,2.4424317,2.444015,2.4650269
247,chr1,95002978,95002988,Nkx2.1.Homeobox_182,.,+,2.7908921,2.3889737,2.5770116
248,chr1,95250756,95250766,Nkx2.1.Homeobox_182,.,+,2.4070027,2.4590406,2.2582955
249,chr1,98344452,98344462,Nkx2.1.Homeobox_182,.,+,2.12904,2.2542658,2.0542676
250,chr1,98694450,98694460,Nkx2.1.Homeobox_182,.,-,2.48911,2.596423,2.305933
251,chr1,99132177,99132187,Nkx2.1.Homeobox_182,.,-,2.706292,2.3681448,2.5388288
252,chr1,99368009,99368019,Nkx2.1.Homeobox_182,.,-,2.6641517,2.5088248,2.4862075
253,chr1,100075262,100075272,Nkx2.1.Homeobox_182,.,-,2.711413,2.500386,2.5803723
254,chr1,100584051,100584061,Nkx2.1.Homeobox_182,.,-,2.527184,2.6075232,2.444165
255,chr1,100859390,100859400,Nkx2.1.Homeobox_182,.,+,2.3395824,2.660015,2.196034
256,chr1,100859394,100859404,Nkx2.1.Homeobox_182,.,-,2.3379698,2.5554552,2.1737056
257,chr1,100983084,100983094,Nkx2.1.Homeobox_182,.,-,2.5607522,2.3856244,2.3513234
258,chr1,101020871,101020881,Nkx2.1.Homeobox_182,.,+,2.3270502,2.711562,2.293244
259,chr1,101181997,101182007,Nkx2.1.Homeobox_182,.,+,2.735784,2.5591702,2.6179004
260,chr1,101217895,101217905,Nkx2.1.Homeobox_182,.,+,3.3208215,2.3855083,3.1742907
261,chr1,102104667,102104677,Nkx2.1.Homeobox_182,.,-,2.7487574,2.4336643,2.605802
262,chr1,102191967,102191977,Nkx2.1.Homeobox_182,.,-,2.6304183,2.3855038,2.552318
263,chr1,102486656,102486666,Nkx2.1.Homeobox_182,.,-,2.5356717,2.643632,2.4591033
264,chr1,102840304,102840314,Nkx2.1.Homeobox_182,.,-,2.4792552,2.3321807,2.2552648
265,chr1,104129100,104129110,Nkx2.1.Homeobox_182,.,-,2.3548694,2.3756988,2.2259974
266,chr1,104991812,104991822,Nkx2.1.Homeobox_182,.,-,2.7036018,2.259635,2.4542255
267,chr1,106982646,106982656,Nkx2.1.Homeobox_182,.,+,2.6287327,2.6847692,2.560315
268,chr1,107090095,107090105,Nkx2.1.Homeobox_182,.,-,2.7946067,2.237793,2.6470237
269,chr1,107495595,107495605,Nkx2.1.Homeobox_182,.,-,2.4959226,2.4003499,2.373211
270,chr1,107701173,107701183,Nkx2.1.Homeobox_182,.,-,2.086956,2.2496166,1.8811321
271,chr1,107784734,107784744,Nkx2.1.Homeobox_182,.,+,2.2872124,2.3455997,2.17442
