seqnames,start,end,width,strand,score,regulon_tf,count
chr1,41866728,41866738,10,+,8.05936515102325,NKX2-1,0.005994774
chr1,41913134,41913144,10,-,7.74719947596366,NKX2-1,0.03376017
chr1,42163130,42163140,10,+,8.13673235481591,NKX2-1,0.0011286025
chr1,42163342,42163352,10,-,8.04511503282623,NKX2-1,0.033943363
chr1,42181855,42181865,10,-,7.95238064139338,NKX2-1,0.012360716
chr1,42393753,42393763,10,-,8.01176643803952,NKX2-1,0.019441346
chr1,42779519,42779529,10,-,8.14077161780827,NKX2-1,0.052000746
chr1,42816819,42816829,10,-,7.74564736343291,NKX2-1,0.012338072
chr1,42841148,42841158,10,+,7.95797011982512,NKX2-1,0.064271435
chr1,42891643,42891653,10,-,7.87888100153692,NKX2-1,0.0737014
chr1,43064613,43064623,10,+,8.22387726781702,NKX2-1,0.029451104
chr1,43274565,43274575,10,+,8.64677337520754,NKX2-1,0.03268469
chr1,43274569,43274579,10,-,7.74936591572221,NKX2-1,0.03352843
chr1,43349904,43349914,10,+,8.01176643803952,NKX2-1,0.027900603
chr1,43546255,43546265,10,-,8.15024135297385,NKX2-1,0.030339114
chr1,43653862,43653872,10,-,8.08713700403841,NKX2-1,0.0064757257
chr1,43675061,43675071,10,-,8.14077161780827,NKX2-1,0.0472952
chr1,44316286,44316296,10,+,8.09099183131443,NKX2-1,0.047607124
chr1,44601130,44601140,10,+,7.98201068389079,NKX2-1,0.03448271
chr1,44631999,44632009,10,-,7.90664011789189,NKX2-1,0.007969701
chr1,44694078,44694088,10,-,8.04511503282623,NKX2-1,0.11707348
chr1,44722303,44722313,10,+,7.8065852726098,NKX2-1,0.005744477
chr1,44815293,44815303,10,+,8.05936515102325,NKX2-1,0.06464326
chr1,44815494,44815504,10,-,7.92462152503841,NKX2-1,0.012760142
chr1,44820034,44820044,10,+,7.74564736343291,NKX2-1,0.004784224
chr1,45348270,45348280,10,-,8.22387726781702,NKX2-1,0.04133797
chr1,45359984,45359994,10,+,8.01176643803952,NKX2-1,0.029495068
chr1,45482383,45482393,10,-,7.92462152503841,NKX2-1,0.00070721935
chr1,45554203,45554213,10,+,8.12248223661888,NKX2-1,0.005730044
chr1,45590511,45590521,10,+,7.84725432124575,NKX2-1,0.0014110354
chr1,45594753,45594763,10,-,8.01176643803952,NKX2-1,0.018740784
chr1,45637734,45637744,10,+,8.30528373460203,NKX2-1,0.06764099
chr1,45652099,45652109,10,-,7.82300183056537,NKX2-1,0.054288886
chr1,45685813,45685823,10,+,7.82300183056537,NKX2-1,-0.0003013715
chr1,45945676,45945686,10,+,7.82300183056537,NKX2-1,0.020963263
chr1,46052760,46052770,10,+,8.24589793795589,NKX2-1,0.05453207
chr1,46135272,46135282,10,+,8.64677337520754,NKX2-1,0.02611513
chr1,46135461,46135471,10,+,8.57327373535108,NKX2-1,0.040058784
chr1,46148624,46148634,10,+,7.74719947596366,NKX2-1,0.029105354
chr1,46285342,46285352,10,+,7.81949520489078,NKX2-1,0.013918496
chr1,46590004,46590014,10,+,7.98400732168455,NKX2-1,0.040616564
chr1,46616120,46616130,10,-,7.81949520489078,NKX2-1,0.0013145559
chr1,46617525,46617535,10,+,8.61901425885257,NKX2-1,0.0049304594
chr1,46629180,46629190,10,-,8.67840005549871,NKX2-1,0.083858944
chr1,46702843,46702853,10,+,8.54164705505991,NKX2-1,0.093986444
chr1,47246501,47246511,10,+,7.74637654154324,NKX2-1,0.047374133
chr1,47437627,47437637,10,+,7.95797011982512,NKX2-1,0.00032270877
chr1,47489235,47489245,10,-,7.74936591572221,NKX2-1,0.02737192
chr1,47942325,47942335,10,+,8.70615917185368,NKX2-1,0.051301125
chr1,48017009,48017019,10,-,8.22387726781702,NKX2-1,0.055585805
chr1,48110005,48110015,10,-,8.01735591647126,NKX2-1,0.037400175
chr1,48472244,48472254,10,+,7.84725432124575,NKX2-1,-0.008584067
chr1,48662212,48662222,10,-,7.98201068389079,NKX2-1,0.029125579
chr1,48886305,48886315,10,-,8.01176643803952,NKX2-1,0.056624305
chr1,48886435,48886445,10,-,7.82300183056537,NKX2-1,0.020430239
chr1,48941413,48941423,10,+,7.74637654154324,NKX2-1,0.029438343
chr1,48941440,48941450,10,+,7.76361603391923,NKX2-1,0.016172469
chr1,48978920,48978930,10,+,7.74719947596366,NKX2-1,0.030800654
chr1,49349596,49349606,10,+,8.14652280068455,NKX2-1,0.032297634
chr1,49349504,49349514,10,-,8.04511503282623,NKX2-1,0.08314978
chr1,50644943,50644953,10,-,8.64677337520754,NKX2-1,0.043495417
chr1,50667022,50667032,10,-,8.22387726781702,NKX2-1,0.07840094
chr1,51092176,51092186,10,+,7.74564736343291,NKX2-1,0.018836617
chr1,51296983,51296993,10,-,8.01735591647126,NKX2-1,0.07894472
chr1,51297262,51297272,10,-,7.95238064139338,NKX2-1,-0.0031038227
chr1,51467203,51467213,10,+,8.05936515102325,NKX2-1,0.025664523
chr1,51506720,51506730,10,-,7.90664011789189,NKX2-1,0.03142344
chr1,51622693,51622703,10,-,8.20015741445441,NKX2-1,0.074646726
chr1,51668795,51668805,10,-,8.60103285170605,NKX2-1,0.07256976
chr1,52192228,52192238,10,-,8.16449147117088,NKX2-1,0.07973587
chr1,53530440,53530450,10,+,8.61901425885257,NKX2-1,0.018760918
chr1,54060043,54060053,10,+,8.12248223661888,NKX2-1,0.00784201
chr1,54093769,54093779,10,-,7.81949520489078,NKX2-1,0.055170015
chr1,54219506,54219516,10,-,7.81949520489078,NKX2-1,0.0049959486
chr1,54345568,54345578,10,-,8.01176643803952,NKX2-1,0.032621384
chr1,54348035,54348045,10,+,7.87888100153692,NKX2-1,0.031194119
chr1,54360373,54360383,10,+,7.98201068389079,NKX2-1,0.06584978
chr1,54716226,54716236,10,+,8.11876368432958,NKX2-1,0.02118191
chr1,54765348,54765358,10,-,7.74564736343291,NKX2-1,0.019183155
chr1,54854538,54854548,10,+,7.98201068389079,NKX2-1,0.03614601
chr1,54949554,54949564,10,+,8.11875094766939,NKX2-1,0.014768107
chr1,55155861,55155871,10,+,8.22387726781702,NKX2-1,0.03668791
chr1,55196561,55196571,10,-,8.22387726781702,NKX2-1,0.050383393
chr1,55593613,55593623,10,-,8.60103285170605,NKX2-1,0.11500792
chr1,55857881,55857891,10,+,8.67840005549871,NKX2-1,0.044500057
chr1,56041187,56041197,10,-,7.74936591572221,NKX2-1,0.05227147
chr1,56043433,56043443,10,-,8.04511503282623,NKX2-1,0.06344382
chr1,56149367,56149377,10,-,8.05936515102325,NKX2-1,0.056091323
chr1,56235493,56235503,10,-,8.54164705505991,NKX2-1,0.08487038
chr1,56398183,56398193,10,-,8.24589793795589,NKX2-1,0.03469106
chr1,56545952,56545962,10,+,7.84725432124575,NKX2-1,0.031023037
chr1,56578287,56578297,10,+,8.54164705505991,NKX2-1,0.008724361
chr1,56786705,56786715,10,-,7.98201068389079,NKX2-1,0.04013852
chr1,56821398,56821408,10,-,7.74637654154324,NKX2-1,0.0057010236
chr1,56986162,56986172,10,-,8.70615917185368,NKX2-1,0.038160115
chr1,57291158,57291168,10,-,8.16449147117088,NKX2-1,0.024969375
chr1,57369830,57369840,10,-,7.74564736343291,NKX2-1,0.042989414
chr1,58143010,58143020,10,-,7.84725432124575,NKX2-1,0.025456855
chr1,58183138,58183148,10,-,8.05937788768344,NKX2-1,0.03160439
chr1,58386427,58386437,10,+,8.70615917185368,NKX2-1,0.07274056
chr1,58547174,58547184,10,-,8.20015741445441,NKX2-1,0.028303603
chr1,58547272,58547282,10,-,8.11875094766939,NKX2-1,0.03723796
chr1,58668133,58668143,10,+,7.82300183056537,NKX2-1,0.06380765
chr1,58776065,58776075,10,+,8.22387726781702,NKX2-1,0.016823974
chr1,58857636,58857646,10,+,7.76361603391923,NKX2-1,0.03779843
chr1,58976309,58976319,10,-,8.13673235481591,NKX2-1,0.014992288
chr1,59242474,59242484,10,+,7.92462152503841,NKX2-1,0.005859414
chr1,59326173,59326183,10,+,8.14652280068455,NKX2-1,0.050516788
chr1,59486218,59486228,10,+,8.30528373460203,NKX2-1,0.019538263
chr1,59486349,59486359,10,-,8.04139648053693,NKX2-1,0.07824689
chr1,59596183,59596193,10,-,7.82300183056537,NKX2-1,0.0003041728
chr1,59719265,59719275,10,-,7.82300183056537,NKX2-1,0.029280478
chr1,59784191,59784201,10,+,8.22387726781702,NKX2-1,0.020530205
chr1,59893346,59893356,10,+,8.19611815146205,NKX2-1,0.04638192
chr1,60428624,60428634,10,+,8.09099183131443,NKX2-1,0.011273573
chr1,60589394,60589404,10,+,7.74936591572221,NKX2-1,0.042145588
chr1,60703203,60703213,10,-,7.8065852726098,NKX2-1,0.07951073
chr1,60951810,60951820,10,-,8.51388793870494,NKX2-1,0.027678348
chr1,60978521,60978531,10,+,8.03160603466829,NKX2-1,0.031197645
chr1,61184494,61184504,10,+,8.15024135297385,NKX2-1,0.0346883
chr1,61224829,61224839,10,+,7.74637654154324,NKX2-1,0.101011276
chr1,61224833,61224843,10,-,8.67840005549871,NKX2-1,0.09867607
chr1,61241295,61241305,10,-,7.74637654154324,NKX2-1,0.010320693
chr1,61242007,61242017,10,-,7.87888100153692,NKX2-1,0.036838215
chr1,61538231,61538241,10,+,7.84725432124575,NKX2-1,0.062175542
chr1,61709179,61709189,10,+,7.82300183056537,NKX2-1,0.049407095
chr1,61725367,61725377,10,-,8.16449147117088,NKX2-1,0.015312921
chr1,62802358,62802368,10,-,8.54164705505991,NKX2-1,0.04487088
chr1,63155958,63155968,10,-,7.74936591572221,NKX2-1,0.071098484
chr1,63156002,63156012,10,-,7.84725432124575,NKX2-1,0.03440059
chr1,63376468,63376478,10,+,7.74637654154324,NKX2-1,0.010205289
chr1,63610213,63610223,10,+,8.03160603466829,NKX2-1,0.028826645
chr1,64052078,64052088,10,-,8.15024135297385,NKX2-1,0.07046065
chr1,64084425,64084435,10,+,7.74637654154324,NKX2-1,0.019711157
chr1,64084063,64084073,10,-,7.74936591572221,NKX2-1,0.027353013
chr1,65764152,65764162,10,-,7.84725432124575,NKX2-1,0.023032311
chr1,66340203,66340213,10,-,8.12248223661888,NKX2-1,0.06940516
chr1,66468893,66468903,10,+,8.24589793795589,NKX2-1,0.08490192
chr1,66542828,66542838,10,+,8.14077161780827,NKX2-1,0.0515813
chr1,66542892,66542902,10,-,8.14652280068455,NKX2-1,0.03721622
chr1,66657530,66657540,10,-,7.74719947596366,NKX2-1,0.075117044
chr1,66704087,66704097,10,+,8.16449147117088,NKX2-1,0.0720537
chr1,66930019,66930029,10,-,7.81949520489078,NKX2-1,0.0076947236
chr1,66954939,66954949,10,-,7.74936591572221,NKX2-1,0.0029383863
chr1,67143574,67143584,10,-,7.95238064139338,NKX2-1,0.038243625
chr1,67389835,67389845,10,-,8.01735591647126,NKX2-1,0.06327363
chr1,67415006,67415016,10,-,8.22387726781702,NKX2-1,0.041281976
chr1,67430917,67430927,10,-,7.81949520489078,NKX2-1,0.006943141
chr1,67754842,67754852,10,+,7.84725432124575,NKX2-1,0.05160498
chr1,67814747,67814757,10,+,7.74936591572221,NKX2-1,0.047751334
chr1,67827871,67827881,10,+,8.30528373460203,NKX2-1,0.078442715
chr1,67883192,67883202,10,-,8.05936515102325,NKX2-1,0.013688185
chr1,68358165,68358175,10,+,8.15024135297385,NKX2-1,0.063706405
chr1,68384648,68384658,10,+,7.74719947596366,NKX2-1,0.029129356
chr1,68384437,68384447,10,-,7.74637654154324,NKX2-1,0.07048312
chr1,68456844,68456854,10,+,8.11876368432958,NKX2-1,0.04845475
chr1,68931660,68931670,10,-,8.14652280068455,NKX2-1,0.03238073
chr1,69426649,69426659,10,-,8.70615917185368,NKX2-1,0.111366525
chr1,69444639,69444649,10,+,8.61901425885257,NKX2-1,0.023537852
chr1,69568563,69568573,10,+,8.30528373460203,NKX2-1,-0.0012652581
chr1,69638480,69638490,10,+,8.22387726781702,NKX2-1,0.055467315
chr1,69993766,69993776,10,-,7.74564736343291,NKX2-1,0.0043706326
chr1,70141031,70141041,10,+,8.24589793795589,NKX2-1,0.0681594
chr1,70141062,70141072,10,-,8.01363736418196,NKX2-1,0.052147146
chr1,70354974,70354984,10,+,8.19611815146205,NKX2-1,0.0059274165
chr1,70656714,70656724,10,-,8.05936515102325,NKX2-1,0.019116962
chr1,70806633,70806643,10,-,7.98400732168455,NKX2-1,0.056287747
chr1,71648602,71648612,10,+,8.14652280068455,NKX2-1,0.0404811
