seqnames,start,end,width,strand,score,regulon_tf,count
chr1,21622447,21622457,10,+,7.90664011789189,NKX2-1,-0.0043222276
chr1,21761320,21761330,10,-,7.87888100153692,NKX2-1,0.13158917
chr1,23122228,23122238,10,+,8.67840005549871,NKX2-1,0.19479808
chr1,23340283,23340293,10,+,8.14652280068455,NKX2-1,0.24617603
chr1,23367680,23367690,10,-,7.77882615625483,NKX2-1,-0.0805424
chr1,23800778,23800788,10,-,8.22387726781702,NKX2-1,0.0030104676
chr1,24216290,24216300,10,+,8.14077161780827,NKX2-1,0.09406818
chr1,24746583,24746593,10,+,8.09099183131443,NKX2-1,0.059979305
chr1,24780104,24780114,10,+,8.14652280068455,NKX2-1,0.110986754
chr1,25103428,25103438,10,-,8.01176643803952,NKX2-1,-0.0022731086
chr1,25233391,25233401,10,-,8.61901425885257,NKX2-1,0.014500401
chr1,25478658,25478668,10,-,8.08713700403841,NKX2-1,0.023674395
chr1,25486895,25486905,10,+,8.22387726781702,NKX2-1,0.23036651
chr1,25822093,25822103,10,+,8.08713700403841,NKX2-1,0.13348456
chr1,25823305,25823315,10,+,7.90664011789189,NKX2-1,0.03864322
chr1,25842196,25842206,10,+,7.81949520489078,NKX2-1,0.24421194
chr1,25842257,25842267,10,-,8.13673235481591,NKX2-1,0.10877535
chr1,26391570,26391580,10,+,8.05936515102325,NKX2-1,0.0011124903
chr1,26417111,26417121,10,+,7.74936591572221,NKX2-1,-0.0060094367
chr1,26725950,26725960,10,-,8.19611815146205,NKX2-1,-0.03775683
chr1,26728806,26728816,10,-,7.84725432124575,NKX2-1,0.0624039
chr1,26960543,26960553,10,-,8.09085555632771,NKX2-1,-0.007433242
chr1,27044858,27044868,10,+,7.87888100153692,NKX2-1,-0.02587742
chr1,27144447,27144457,10,+,8.19611815146205,NKX2-1,0.009666364
chr1,27279952,27279962,10,+,8.13673235481591,NKX2-1,0.12894934
chr1,27365681,27365691,10,+,8.01363736418196,NKX2-1,0.012175968
chr1,27451509,27451519,10,+,8.14652280068455,NKX2-1,0.11586141
chr1,27568381,27568391,10,+,7.95238064139338,NKX2-1,-0.0077395486
chr1,27817499,27817509,10,+,7.98201068389079,NKX2-1,0.12273404
chr1,27817574,27817584,10,+,7.95238064139338,NKX2-1,0.104703434
chr1,27934952,27934962,10,+,7.77882615625483,NKX2-1,-0.025925403
chr1,28075349,28075359,10,+,8.64677337520754,NKX2-1,0.2098079
chr1,28078173,28078183,10,+,7.77882615625483,NKX2-1,0.13464408
chr1,28091012,28091022,10,-,7.95238064139338,NKX2-1,0.040212244
chr1,28643247,28643257,10,-,7.95425156753582,NKX2-1,-0.0023192128
chr1,28648900,28648910,10,+,8.70615917185368,NKX2-1,0.029752046
chr1,28670211,28670221,10,-,7.92462152503841,NKX2-1,-0.07073878
chr1,28882109,28882119,10,-,7.74719947596366,NKX2-1,-0.044961706
chr1,28891492,28891502,10,+,8.01363736418196,NKX2-1,0.15719405
chr1,28961334,28961344,10,-,8.14652280068455,NKX2-1,0.16871335
chr1,29083788,29083798,10,+,8.11875094766939,NKX2-1,0.039771233
chr1,29197685,29197695,10,-,8.60103285170605,NKX2-1,0.14471094
chr1,29691565,29691575,10,+,8.08713700403841,NKX2-1,0.10668917
chr1,29691607,29691617,10,-,7.81949520489078,NKX2-1,0.15175278
chr1,30841148,30841158,10,-,7.74637654154324,NKX2-1,0.013422815
chr1,31185604,31185614,10,+,8.03160603466829,NKX2-1,0.08836749
chr1,31511511,31511521,10,+,8.05937788768344,NKX2-1,0.07105785
chr1,31605637,31605647,10,-,8.14077161780827,NKX2-1,0.0744265
chr1,31830641,31830651,10,+,8.05937788768344,NKX2-1,-0.05477501
chr1,31962764,31962774,10,-,8.20015741445441,NKX2-1,0.24948314
chr1,31991366,31991376,10,+,8.04139648053693,NKX2-1,0.036758874
chr1,32029104,32029114,10,+,8.16449147117088,NKX2-1,0.13548332
chr1,32334188,32334198,10,+,8.14077161780827,NKX2-1,0.068715625
chr1,32496555,32496565,10,-,8.19611815146205,NKX2-1,0.10338031
chr1,32574765,32574775,10,-,7.74936591572221,NKX2-1,0.103518285
chr1,32600288,32600298,10,+,8.04511503282623,NKX2-1,0.25786048
chr1,32773729,32773739,10,+,8.01176643803952,NKX2-1,-0.05008126
chr1,32936060,32936070,10,-,7.74637654154324,NKX2-1,0.013155072
chr1,33025146,33025156,10,+,7.95238064139338,NKX2-1,0.011054769
chr1,33186332,33186342,10,-,8.01176643803952,NKX2-1,0.23392552
chr1,33472364,33472374,10,-,7.98572923618009,NKX2-1,0.014605323
chr1,33974480,33974490,10,-,8.14652280068455,NKX2-1,0.108053796
chr1,34781454,34781464,10,+,8.04139648053693,NKX2-1,-0.035323728
chr1,34786856,34786866,10,+,7.74719947596366,NKX2-1,-0.00016355672
chr1,35262121,35262131,10,-,7.92462152503841,NKX2-1,0.0022317618
chr1,35268553,35268563,10,-,8.05937788768344,NKX2-1,-0.057558265
chr1,35269381,35269391,10,-,7.8065852726098,NKX2-1,-0.0051114694
chr1,35642175,35642185,10,+,7.95238064139338,NKX2-1,0.019093622
chr1,36017153,36017163,10,+,7.82300183056537,NKX2-1,0.22949037
chr1,36134285,36134295,10,+,8.70615917185368,NKX2-1,0.0071136844
chr1,36149062,36149072,10,-,8.01363736418196,NKX2-1,0.034965474
chr1,36232686,36232696,10,-,8.01176643803952,NKX2-1,0.1952557
chr1,36280725,36280735,10,+,8.22387726781702,NKX2-1,0.2267903
chr1,36297196,36297206,10,-,8.60103285170605,NKX2-1,0.25432685
chr1,36487283,36487293,10,-,7.98572923618009,NKX2-1,0.0006873228
chr1,36512191,36512201,10,-,7.84725432124575,NKX2-1,-0.008764421
chr1,36924279,36924289,10,-,7.81949520489078,NKX2-1,-0.052118465
chr1,36993199,36993209,10,+,7.95238064139338,NKX2-1,0.08391553
chr1,37038413,37038423,10,-,8.54164705505991,NKX2-1,0.12327266
chr1,37477828,37477838,10,+,7.84725432124575,NKX2-1,-0.06410204
chr1,37495859,37495869,10,-,7.98400732168455,NKX2-1,0.1534178
chr1,37499207,37499217,10,-,8.60103285170605,NKX2-1,0.13933398
chr1,37595662,37595672,10,+,7.95797011982512,NKX2-1,-0.0010789493
chr1,37795708,37795718,10,-,7.87888100153692,NKX2-1,-0.06368165
chr1,37809195,37809205,10,-,7.81949520489078,NKX2-1,0.11423075
chr1,38778088,38778098,10,+,7.74637654154324,NKX2-1,0.17805943
chr1,38778209,38778219,10,-,7.90664011789189,NKX2-1,0.027807288
chr1,38863112,38863122,10,+,8.05936515102325,NKX2-1,0.03620427
chr1,39076505,39076515,10,-,8.11875094766939,NKX2-1,0.09844743
chr1,39116111,39116121,10,-,8.22387726781702,NKX2-1,0.10769314
chr1,39201403,39201413,10,-,7.81949520489078,NKX2-1,0.005011294
chr1,39214207,39214217,10,-,8.13673235481591,NKX2-1,0.01886021
chr1,39249102,39249112,10,+,8.01363736418196,NKX2-1,0.20280656
chr1,39268062,39268072,10,+,7.82300183056537,NKX2-1,-0.007722475
chr1,39321091,39321101,10,+,8.16449147117088,NKX2-1,0.19272982
chr1,39410897,39410907,10,-,7.77882615625483,NKX2-1,-0.01501856
chr1,39481600,39481610,10,+,8.04511503282623,NKX2-1,0.16600397
chr1,39662151,39662161,10,+,7.98400732168455,NKX2-1,0.108581334
chr1,39702070,39702080,10,-,8.03160603466829,NKX2-1,0.051253445
chr1,39800033,39800043,10,+,7.95425156753582,NKX2-1,0.016002357
chr1,39836256,39836266,10,+,8.08713700403841,NKX2-1,0.0003875998
chr1,39892518,39892528,10,+,8.11876368432958,NKX2-1,0.0001877707
chr1,39947208,39947218,10,-,8.14077161780827,NKX2-1,0.16002156
chr1,40140276,40140286,10,+,7.92462152503841,NKX2-1,0.061297197
chr1,40141459,40141469,10,-,8.05937788768344,NKX2-1,0.03762446
chr1,40272597,40272607,10,-,8.19611815146205,NKX2-1,0.14942536
chr1,40697512,40697522,10,-,8.05937788768344,NKX2-1,0.02609174
chr1,40712724,40712734,10,-,7.84725432124575,NKX2-1,-0.016981293
chr1,40855993,40856003,10,+,8.04139648053693,NKX2-1,-0.009419406
chr1,41004392,41004402,10,-,8.64677337520754,NKX2-1,0.044342935
chr1,41273118,41273128,10,+,8.03160603466829,NKX2-1,0.026944475
chr1,41280840,41280850,10,+,8.09099183131443,NKX2-1,0.1016971
chr1,41372179,41372189,10,-,8.16449147117088,NKX2-1,0.17272699
chr1,41439903,41439913,10,-,7.76361603391923,NKX2-1,0.09701792
chr1,41821416,41821426,10,+,8.06309643997274,NKX2-1,0.10142787
chr1,41866728,41866738,10,+,8.05936515102325,NKX2-1,-0.00048853573
chr1,41913134,41913144,10,-,7.74719947596366,NKX2-1,0.102710284
chr1,42163130,42163140,10,+,8.13673235481591,NKX2-1,-0.033326603
chr1,42163342,42163352,10,-,8.04511503282623,NKX2-1,-0.074337095
chr1,42181855,42181865,10,-,7.95238064139338,NKX2-1,0.094503395
chr1,42393753,42393763,10,-,8.01176643803952,NKX2-1,0.13284749
chr1,42779519,42779529,10,-,8.14077161780827,NKX2-1,0.050951187
chr1,42816819,42816829,10,-,7.74564736343291,NKX2-1,-0.007706579
chr1,42841148,42841158,10,+,7.95797011982512,NKX2-1,0.15634789
chr1,42891643,42891653,10,-,7.87888100153692,NKX2-1,0.20193845
chr1,43064613,43064623,10,+,8.22387726781702,NKX2-1,0.12371722
chr1,43274565,43274575,10,+,8.64677337520754,NKX2-1,0.05207876
chr1,43274569,43274579,10,-,7.74936591572221,NKX2-1,0.07015355
chr1,43349904,43349914,10,+,8.01176643803952,NKX2-1,0.019011274
chr1,43546255,43546265,10,-,8.15024135297385,NKX2-1,0.05368665
chr1,43653862,43653872,10,-,8.08713700403841,NKX2-1,0.037785962
chr1,43675061,43675071,10,-,8.14077161780827,NKX2-1,0.061844036
chr1,44316286,44316296,10,+,8.09099183131443,NKX2-1,0.13297804
chr1,44601130,44601140,10,+,7.98201068389079,NKX2-1,0.18359056
chr1,44631999,44632009,10,-,7.90664011789189,NKX2-1,0.01087722
chr1,44694078,44694088,10,-,8.04511503282623,NKX2-1,0.19468829
chr1,44722303,44722313,10,+,7.8065852726098,NKX2-1,0.020770855
chr1,44815293,44815303,10,+,8.05936515102325,NKX2-1,0.055490118
chr1,44815494,44815504,10,-,7.92462152503841,NKX2-1,-0.0073650167
chr1,44820034,44820044,10,+,7.74564736343291,NKX2-1,0.017484888
chr1,45348270,45348280,10,-,8.22387726781702,NKX2-1,0.14039096
chr1,45359984,45359994,10,+,8.01176643803952,NKX2-1,0.043192167
chr1,45482383,45482393,10,-,7.92462152503841,NKX2-1,-0.004334457
chr1,45554203,45554213,10,+,8.12248223661888,NKX2-1,0.004061427
chr1,45590511,45590521,10,+,7.84725432124575,NKX2-1,-0.0031225528
chr1,45594753,45594763,10,-,8.01176643803952,NKX2-1,0.0076746787
chr1,45637734,45637744,10,+,8.30528373460203,NKX2-1,0.21004719
chr1,45652099,45652109,10,-,7.82300183056537,NKX2-1,0.00601595
chr1,45685813,45685823,10,+,7.82300183056537,NKX2-1,0.0114659825
chr1,45945676,45945686,10,+,7.82300183056537,NKX2-1,0.034653842
chr1,46052760,46052770,10,+,8.24589793795589,NKX2-1,0.12455665
chr1,46135272,46135282,10,+,8.64677337520754,NKX2-1,0.06164308
chr1,46135461,46135471,10,+,8.57327373535108,NKX2-1,0.09632798
chr1,46148624,46148634,10,+,7.74719947596366,NKX2-1,0.10731117
chr1,46285342,46285352,10,+,7.81949520489078,NKX2-1,0.15413377
chr1,46590004,46590014,10,+,7.98400732168455,NKX2-1,0.21948536
chr1,46616120,46616130,10,-,7.81949520489078,NKX2-1,-0.009596368
chr1,46617525,46617535,10,+,8.61901425885257,NKX2-1,0.0095350975
chr1,46629180,46629190,10,-,8.67840005549871,NKX2-1,0.23087643
chr1,46702843,46702853,10,+,8.54164705505991,NKX2-1,0.19396251
chr1,47246501,47246511,10,+,7.74637654154324,NKX2-1,0.04293371
chr1,47437627,47437637,10,+,7.95797011982512,NKX2-1,-0.03572505
chr1,47489235,47489245,10,-,7.74936591572221,NKX2-1,0.084369525
chr1,47942325,47942335,10,+,8.70615917185368,NKX2-1,0.051497303
chr1,48017009,48017019,10,-,8.22387726781702,NKX2-1,0.08360288
chr1,48110005,48110015,10,-,8.01735591647126,NKX2-1,0.09505144
chr1,48472244,48472254,10,+,7.84725432124575,NKX2-1,0.009066923
chr1,48662212,48662222,10,-,7.98201068389079,NKX2-1,0.032256164
chr1,48886305,48886315,10,-,8.01176643803952,NKX2-1,0.15720731
chr1,48886435,48886445,10,-,7.82300183056537,NKX2-1,0.050795354
chr1,48941413,48941423,10,+,7.74637654154324,NKX2-1,0.06499062
chr1,48941440,48941450,10,+,7.76361603391923,NKX2-1,0.04099934
chr1,48978920,48978930,10,+,7.74719947596366,NKX2-1,0.22031397
chr1,49349596,49349606,10,+,8.14652280068455,NKX2-1,0.10900175
chr1,49349504,49349514,10,-,8.04511503282623,NKX2-1,0.16094789
chr1,50644943,50644953,10,-,8.64677337520754,NKX2-1,0.15182894
chr1,50667022,50667032,10,-,8.22387726781702,NKX2-1,0.21679816
chr1,51092176,51092186,10,+,7.74564736343291,NKX2-1,0.06718136
chr1,51296983,51296993,10,-,8.01735591647126,NKX2-1,0.23007822
chr1,51297262,51297272,10,-,7.95238064139338,NKX2-1,-0.024301926
chr1,51467203,51467213,10,+,8.05936515102325,NKX2-1,0.09158936
chr1,51506720,51506730,10,-,7.90664011789189,NKX2-1,0.072844096
chr1,51622693,51622703,10,-,8.20015741445441,NKX2-1,0.22681198
chr1,51668795,51668805,10,-,8.60103285170605,NKX2-1,0.16558714
chr1,52192228,52192238,10,-,8.16449147117088,NKX2-1,0.22967985
chr1,53530440,53530450,10,+,8.61901425885257,NKX2-1,0.05045697
chr1,54060043,54060053,10,+,8.12248223661888,NKX2-1,0.018666295
chr1,54093769,54093779,10,-,7.81949520489078,NKX2-1,0.2127509
chr1,54219506,54219516,10,-,7.81949520489078,NKX2-1,0.0021141234
chr1,54345568,54345578,10,-,8.01176643803952,NKX2-1,0.064261645
chr1,54348035,54348045,10,+,7.87888100153692,NKX2-1,0.08550628
chr1,54360373,54360383,10,+,7.98201068389079,NKX2-1,0.24150151
chr1,54716226,54716236,10,+,8.11876368432958,NKX2-1,0.04377863
chr1,54765348,54765358,10,-,7.74564736343291,NKX2-1,0.03398481
chr1,54854538,54854548,10,+,7.98201068389079,NKX2-1,0.19715884
chr1,54949554,54949564,10,+,8.11875094766939,NKX2-1,-0.0071445694
chr1,55155861,55155871,10,+,8.22387726781702,NKX2-1,0.058696546
chr1,55196561,55196571,10,-,8.22387726781702,NKX2-1,0.15673608
chr1,55593613,55593623,10,-,8.60103285170605,NKX2-1,0.25896496
chr1,55857881,55857891,10,+,8.67840005549871,NKX2-1,0.16634412
chr1,56041187,56041197,10,-,7.74936591572221,NKX2-1,0.18354481
chr1,56043433,56043443,10,-,8.04511503282623,NKX2-1,0.1420483
chr1,56149367,56149377,10,-,8.05936515102325,NKX2-1,0.17090836
chr1,56235493,56235503,10,-,8.54164705505991,NKX2-1,0.2051342
chr1,56398183,56398193,10,-,8.24589793795589,NKX2-1,0.04024007
chr1,56545952,56545962,10,+,7.84725432124575,NKX2-1,-0.002200385
chr1,56578287,56578297,10,+,8.54164705505991,NKX2-1,-0.07641002
chr1,56786705,56786715,10,-,7.98201068389079,NKX2-1,0.1641802
chr1,56821398,56821408,10,-,7.74637654154324,NKX2-1,-0.012441747
chr1,56986162,56986172,10,-,8.70615917185368,NKX2-1,0.10966685
chr1,57291158,57291168,10,-,8.16449147117088,NKX2-1,0.114122316
chr1,57369830,57369840,10,-,7.74564736343291,NKX2-1,0.16911536
chr1,58143010,58143020,10,-,7.84725432124575,NKX2-1,0.145652
chr1,58183138,58183148,10,-,8.05937788768344,NKX2-1,0.1027392
chr1,58386427,58386437,10,+,8.70615917185368,NKX2-1,0.27439624
chr1,58547174,58547184,10,-,8.20015741445441,NKX2-1,0.025972247
chr1,58547272,58547282,10,-,8.11875094766939,NKX2-1,0.027863674
chr1,58668133,58668143,10,+,7.82300183056537,NKX2-1,0.22534436
chr1,58776065,58776075,10,+,8.22387726781702,NKX2-1,-0.0007386786
chr1,58857636,58857646,10,+,7.76361603391923,NKX2-1,0.10272497
chr1,58976309,58976319,10,-,8.13673235481591,NKX2-1,-0.024871694
chr1,59242474,59242484,10,+,7.92462152503841,NKX2-1,-0.00017175707
chr1,59326173,59326183,10,+,8.14652280068455,NKX2-1,0.24632214
chr1,59486218,59486228,10,+,8.30528373460203,NKX2-1,0.004964797
chr1,59486349,59486359,10,-,8.04139648053693,NKX2-1,0.1592481
chr1,59596183,59596193,10,-,7.82300183056537,NKX2-1,0.008273728
chr1,59719265,59719275,10,-,7.82300183056537,NKX2-1,0.05896558
chr1,59784191,59784201,10,+,8.22387726781702,NKX2-1,0.13516732
chr1,59893346,59893356,10,+,8.19611815146205,NKX2-1,0.100700475
chr1,60428624,60428634,10,+,8.09099183131443,NKX2-1,0.015191665
chr1,60589394,60589404,10,+,7.74936591572221,NKX2-1,0.17731962
chr1,60703203,60703213,10,-,7.8065852726098,NKX2-1,0.22073597
chr1,60951810,60951820,10,-,8.51388793870494,NKX2-1,0.0880014
chr1,60978521,60978531,10,+,8.03160603466829,NKX2-1,0.091435455
chr1,61184494,61184504,10,+,8.15024135297385,NKX2-1,0.047044333
chr1,61224829,61224839,10,+,7.74637654154324,NKX2-1,0.19469059
chr1,61224833,61224843,10,-,8.67840005549871,NKX2-1,0.1627454
chr1,61241295,61241305,10,-,7.74637654154324,NKX2-1,-0.005721485
chr1,61242007,61242017,10,-,7.87888100153692,NKX2-1,0.119818576
chr1,61538231,61538241,10,+,7.84725432124575,NKX2-1,0.2319946
chr1,61709179,61709189,10,+,7.82300183056537,NKX2-1,0.12883976
chr1,61725367,61725377,10,-,8.16449147117088,NKX2-1,-0.01651823
chr1,62802358,62802368,10,-,8.54164705505991,NKX2-1,0.09475817
chr1,63155958,63155968,10,-,7.74936591572221,NKX2-1,0.22040252
chr1,63156002,63156012,10,-,7.84725432124575,NKX2-1,0.17634676
chr1,63376468,63376478,10,+,7.74637654154324,NKX2-1,0.0033110473
chr1,63610213,63610223,10,+,8.03160603466829,NKX2-1,0.023807358
chr1,64052078,64052088,10,-,8.15024135297385,NKX2-1,0.20978211
chr1,64084425,64084435,10,+,7.74637654154324,NKX2-1,0.01368671
chr1,64084063,64084073,10,-,7.74936591572221,NKX2-1,0.1848683
chr1,65764152,65764162,10,-,7.84725432124575,NKX2-1,0.07241687
chr1,66340203,66340213,10,-,8.12248223661888,NKX2-1,0.18892513
chr1,66468893,66468903,10,+,8.24589793795589,NKX2-1,0.16829571
chr1,66542828,66542838,10,+,8.14077161780827,NKX2-1,0.07073957
chr1,66542892,66542902,10,-,8.14652280068455,NKX2-1,0.08991454
chr1,66657530,66657540,10,-,7.74719947596366,NKX2-1,0.19194002
chr1,66704087,66704097,10,+,8.16449147117088,NKX2-1,0.096740365
chr1,66930019,66930029,10,-,7.81949520489078,NKX2-1,-0.023238746
chr1,66954939,66954949,10,-,7.74936591572221,NKX2-1,-0.0044175806
chr1,67143574,67143584,10,-,7.95238064139338,NKX2-1,0.15464675
chr1,67389835,67389845,10,-,8.01735591647126,NKX2-1,0.1329937
chr1,67415006,67415016,10,-,8.22387726781702,NKX2-1,0.064309716
chr1,67430917,67430927,10,-,7.81949520489078,NKX2-1,-0.029042043
chr1,67754842,67754852,10,+,7.84725432124575,NKX2-1,0.15061963
chr1,67814747,67814757,10,+,7.74936591572221,NKX2-1,0.13545758
chr1,67827871,67827881,10,+,8.30528373460203,NKX2-1,0.201834
chr1,67883192,67883202,10,-,8.05936515102325,NKX2-1,0.041123804
chr1,68358165,68358175,10,+,8.15024135297385,NKX2-1,0.14491177
chr1,68384648,68384658,10,+,7.74719947596366,NKX2-1,0.029584054
chr1,68384437,68384447,10,-,7.74637654154324,NKX2-1,0.13923305
chr1,68456844,68456854,10,+,8.11876368432958,NKX2-1,0.2153325
chr1,68931660,68931670,10,-,8.14652280068455,NKX2-1,0.2515891
chr1,69426649,69426659,10,-,8.70615917185368,NKX2-1,0.2347649
chr1,69444639,69444649,10,+,8.61901425885257,NKX2-1,0.15572405
chr1,69568563,69568573,10,+,8.30528373460203,NKX2-1,-0.021875793
chr1,69638480,69638490,10,+,8.22387726781702,NKX2-1,0.20681016
chr1,69993766,69993776,10,-,7.74564736343291,NKX2-1,-0.016133923
chr1,70141031,70141041,10,+,8.24589793795589,NKX2-1,0.18154494
chr1,70141062,70141072,10,-,8.01363736418196,NKX2-1,0.22339186
chr1,70354974,70354984,10,+,8.19611815146205,NKX2-1,-0.019066738
chr1,70656714,70656724,10,-,8.05936515102325,NKX2-1,0.094080426
